action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,20,,,5,3,3,20,,,,,,69,1,69,2,1,,62,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,6,,0.936,"[{'action_type': 'outbound_click', 'value': '0.936'}]",0.936,1.56,0.234,,0.067826,0.067826,2.34,,0.075484,0.78,25.026738,26.440678,3.208556,2025-12-03,2025-12-03,1.056497,male,187,2.673797,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.673797'}]",177,4.68,13,5,13,58,33,23
,,,,,,,,,,,,,,,,,,,,,6920994402984,06_green hair_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,16.666667,16.666667,0,2025-12-03,2025-12-03,1,unknown,3,,,,,3,0.05,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920994403184,01_black4_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.06,0.06,,,0.06,,30,30,0,2025-12-03,2025-12-03,1,female,2,,,,,2,0.06,,3,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920994403184,01_black4_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.13,0.13,,,0.13,,32.5,32.5,0,2025-12-03,2025-12-03,1,male,4,,,,,4,0.13,,2,,1,,
,,,,1,1,1,,,,,,,5,,5,,,,4,,6920994403384,10_Red pants_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.46,"[{'action_type': 'outbound_click', 'value': '0.46'}]",0.46,0.46,,,0.092,0.092,,,0.115,0.46,51.111111,51.111111,11.111111,2025-12-03,2025-12-03,1,female,9,11.111111,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",9,0.46,,4,,3,2,1
,,,,,,,,,,,,,2,,2,,,,2,,6920994403384,10_Red pants_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.035,0.035,,,0.035,,14,14,0,2025-12-03,2025-12-03,1,male,5,,,,,5,0.07,,2,,1,1,
,113,2,,46,11,11,113,,,,,,667,,667,5,5,,616,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,42,,0.857609,"[{'action_type': 'outbound_click', 'value': '0.857609'}]",0.857609,3.586364,0.349115,,0.059145,0.059145,7.89,,0.064042,0.939286,26.565657,29.287305,2.828283,2025-12-03,2025-12-03,1.10245,female,1485,3.097643,46,"[{'action_type': 'outbound_click', 'value': '46'}]","[{'action_type': 'outbound_click', 'value': '3.097643'}]",1347,39.45,98,5,94,561,332,243
,2,,,6,1,1,2,,,,,,96,,96,,,,90,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,6,,1.321667,"[{'action_type': 'outbound_click', 'value': '1.321667'}]",1.321667,7.93,3.965,,0.082604,0.082604,,,0.088111,1.321667,27.824561,30.617761,2.105263,2025-12-03,2025-12-03,1.100386,male,285,2.105263,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.105263'}]",259,7.93,16,3,16,80,34,26
,,,,,,,,,,,,,6,,6,,,,6,,6920994403584,03_blackbodysuit_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.093333,0.093333,,,0.093333,,35,37.333333,0,2025-12-03,2025-12-03,1.066667,unknown,16,,,,,15,0.56,1,3,1,5,2,1
,,,,,,,,,,,,,,,,,,,,,6920994403784,11_yellow dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,female,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920994403984,08_Red dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,female,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920994403984,08_Red dress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,male,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.156667,0.156667,,,0.156667,,26.111111,27.647059,0,2025-12-03,2025-12-03,1.058824,female,18,,,,,17,0.47,1,4,1,3,1,1
,,,,,,,,,,,,,6,,6,,,,6,,6920994404184,04_fbg_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.113333,0.113333,,,0.113333,,29.565217,32.380952,0,2025-12-03,2025-12-03,1.095238,male,23,,,,,21,0.68,1,3,1,5,3,1
,,,,4,,,,,,,,,54,,54,,,,50,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,4,,0.755,"[{'action_type': 'outbound_click', 'value': '0.755'}]",0.755,,,,0.055926,0.055926,,,0.0604,0.755,24.354839,27.962963,3.225806,2025-12-03,2025-12-03,1.148148,female,124,3.225806,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.225806'}]",108,3.02,7,5,7,44,20,13
,,,,1,,,,,,,,,12,,12,,,,11,,6920994404384,05_greendress_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.8,"[{'action_type': 'outbound_click', 'value': '0.8'}]",0.8,,,,0.066667,0.066667,,,0.072727,0.8,21.052632,22.857143,2.631579,2025-12-03,2025-12-03,1.085714,male,38,2.631579,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.631579'}]",35,0.8,2,4,2,11,4,3
,,,,,,,,,,,,,,,,,,,,,6920994404584,02_blackNew_Big energy - Copy,6920991773384,F_Purhcase_Rap_BigEnergy_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,30,30,0,2025-12-03,2025-12-03,1,male,1,,,,,1,0.03,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,female,2,,,,,2,0,,4,,1,,
,,,,,,,,,,,,,5,,5,,,,5,,6920995424984,01_Eddie_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.084,0.084,,,0.084,,28,32.307692,0,2025-12-03,2025-12-03,1.153846,male,15,,,,,13,0.42,,3,,5,2,1
,,,,,,,,,,,,,23,1,23,1,,,22,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.028261,0.028261,0.65,,0.029545,,20.3125,20.3125,0,2025-12-03,2025-12-03,1,female,32,,,,,32,0.65,4,10,4,20,11,7
,,,,4,,,,,,,,,178,,178,1,1,,173,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,5,,2.26,"[{'action_type': 'outbound_click', 'value': '2.26'}]",2.26,,,,0.050787,0.050787,9.04,,0.052254,1.808,21.88862,23.480519,1.210654,2025-12-03,2025-12-03,1.072727,male,413,0.968523,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.968523'}]",385,9.04,19,5,19,152,82,53
,,,,,,,,,,,,,1,,1,,,,1,,6920995425184,06_WillS_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0.02,,9,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,3.333333,3.333333,0,2025-12-03,2025-12-03,1,female,3,,,,,3,0.01,,3,,1,1,
,2,,,,1,1,2,,,,,,8,,8,,,,8,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,,,,0.73,0.365,,0.09125,0.09125,,,0.09125,0.73,22.8125,22.8125,3.125,2025-12-03,2025-12-03,1,male,32,,,,,32,0.73,,2,,5,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6920995425384,02_jesus_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0.01,,6,,1,,
,,,,1,,,,,,,,,44,,44,5,5,,38,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,2.03,"[{'action_type': 'outbound_click', 'value': '2.03'}]",2.03,,,,0.046136,0.046136,0.406,,0.053421,2.03,21.145833,22.307692,1.041667,2025-12-03,2025-12-03,1.054945,female,96,1.041667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.041667'}]",91,2.03,2,4,2,33,11,6
,130,1,3,63,13,13,130,,,2,2,,1133,3,1133,25,17,,1045,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,69,,0.918571,"[{'action_type': 'outbound_click', 'value': '0.918571'}]",0.918571,4.451538,0.445154,,0.051077,0.051077,2.3148,,0.055378,0.838696,23.775678,26.866295,2.83484,2025-12-03,2025-12-03,1.129991,male,2434,2.588332,63,"[{'action_type': 'outbound_click', 'value': '63'}]","[{'action_type': 'outbound_click', 'value': '2.588332'}]",2154,57.87,133,5,129,939,494,282
,,,,,,,,,,,,,8,,8,1,1,,7,,6920995425584,04_MorganF_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.06125,0.06125,0.49,,0.07,,27.222222,28.823529,0,2025-12-03,2025-12-03,1.058824,unknown,18,,,,,17,0.49,1,5,1,5,3,1
,,,,,,,,,,,,,1,,1,,,,1,,6920995425784,03_Mike T_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,male,3,,,,,3,0.02,,5,,1,1,
,,,,,,,,,,,,,2,,2,,,,2,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.155,0.155,,,0.155,,34.444444,34.444444,0,2025-12-03,2025-12-03,1,female,9,,,,,9,0.31,,3,,2,,
,1,,,1,2,2,1,,,,,,26,,26,1,1,,24,,6920995425984,05_Snoop_Nuthin But A G Thang - Copy,6920991984384,F_Purhcase_Rap_GThang_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.7,"[{'action_type': 'outbound_click', 'value': '1.7'}]",1.7,0.85,1.7,,0.065385,0.065385,1.7,,0.070833,1.7,23.943662,26.5625,1.408451,2025-12-03,2025-12-03,1.109375,male,71,1.408451,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.408451'}]",64,1.7,5,5,5,22,18,8
,,,,1,,,,,,,,,21,,21,1,1,,19,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.63,"[{'action_type': 'outbound_click', 'value': '1.63'}]",1.63,,,,0.077619,0.077619,1.63,,0.085789,1.63,38.809524,39.756098,2.380952,2025-12-03,2025-12-03,1.02439,female,42,2.380952,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.380952'}]",41,1.63,3,5,3,19,11,7
,,,,,,,,,,,,,7,,7,,,,7,,6920996505584,01_black4_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.27,0.27,,,0.27,,59.0625,60.967742,0,2025-12-03,2025-12-03,1.032258,male,32,,,,,31,1.89,1,3,1,6,2,2
,,,,,,,,,,1,1,,13,,13,2,1,,11,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,,,,,,,0.106923,0.106923,0.695,,0.126364,1.39,32.325581,33.095238,2.325581,2025-12-03,2025-12-03,1.02381,female,43,,,,,42,1.39,2,2,2,9,4,3
,,,,,,,,,,,,,2,,2,,,,2,,6920996505784,09_red lipstick_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.23,0.23,,,0.23,,32.857143,35.384615,0,2025-12-03,2025-12-03,1.076923,male,14,,,,,13,0.46,,2,,1,1,
,1,,,1,,,1,,,,,,22,,22,,,,21,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.21,"[{'action_type': 'outbound_click', 'value': '1.21'}]",1.21,,1.21,,0.055,0.055,,,0.057619,1.21,24.693878,25.208333,2.040816,2025-12-03,2025-12-03,1.020833,female,49,2.040816,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.040816'}]",48,1.21,2,4,2,20,9,6
,,,,,,,,,,,,,11,,11,1,1,,10,,6920996505984,04_fbg_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.041818,0.041818,0.46,,0.046,,20.909091,20.909091,0,2025-12-03,2025-12-03,1,male,22,,,,,22,0.46,1,5,1,8,4,2
,,,,,,,,,,,,,8,,8,,,,8,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.06875,0.06875,,,0.06875,,25,25,0,2025-12-03,2025-12-03,1,female,22,,,,,22,0.55,2,4,2,6,4,4
,,,,,,,,,,,,,15,,15,1,1,,14,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.097333,0.097333,1.46,,0.104286,,33.181818,34.761905,0,2025-12-03,2025-12-03,1.047619,male,44,,,,,42,1.46,1,3,1,13,5,1
,,,,,,,,,,,,,4,,4,,,,4,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.085,0.085,,,0.085,,28.333333,28.333333,0,2025-12-03,2025-12-03,1,female,12,,,,,12,0.34,1,5,1,3,3,3
,,,,,,,,,,,,,5,,5,,,,5,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.118,0.118,,,0.118,,36.875,36.875,0,2025-12-03,2025-12-03,1,male,16,,,,,16,0.59,,2,,4,,
,,,,1,1,1,,,,,,,45,,45,,,,44,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,3.12,"[{'action_type': 'outbound_click', 'value': '3.12'}]",3.12,3.12,,,0.069333,0.069333,,,0.070909,3.12,28.363636,30,0.909091,2025-12-03,2025-12-03,1.057692,female,110,0.909091,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.909091'}]",104,3.12,5,4,5,37,23,14
,2,,,1,,,2,,,,,,20,,20,,,,19,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.92,"[{'action_type': 'outbound_click', 'value': '1.92'}]",1.92,,0.96,,0.096,0.096,,,0.101053,1.92,34.909091,36.226415,1.818182,2025-12-03,2025-12-03,1.037736,male,55,1.818182,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",53,1.92,4,5,4,18,10,5
,,,,,,,,,,,,,1,,1,,,,1,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-03,2025-12-03,1,unknown,2,,,,,2,0.04,,5,,1,1,
,,,,,,,,,,,,,8,,8,,,,8,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.0875,0.0875,,,0.0875,,35,36.842105,0,2025-12-03,2025-12-03,1.052632,female,20,,,,,19,0.7,,4,,8,6,3
,,,,,,,,,,,,,,,,,,,,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,5,5,0,2025-12-03,2025-12-03,1,male,2,,,,,2,0.01,,2,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0.01,,10,,1,1,
,84,,1,20,4,4,84,,,1,1,,595,,595,13,11,,562,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,21,,2.288,"[{'action_type': 'outbound_click', 'value': '2.288'}]",2.288,11.44,0.544762,,0.076908,0.076908,3.52,,0.081423,2.179048,29.333333,31.171662,1.346154,2025-12-03,2025-12-03,1.06267,female,1560,1.282051,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '1.282051'}]",1468,45.76,77,4,77,501,252,179
1,25,,,6,3,3,25,1,1,,,1,133,,133,2,2,1,125,1,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,6,"[{'action_type': 'subscribe_mobile_app', 'value': '10.74'}, {'action_type': 'subscribe_total', 'value': '10.74'}]",1.79,"[{'action_type': 'outbound_click', 'value': '1.79'}]",1.79,3.58,0.4296,10.74,0.080752,0.080752,5.37,10.74,0.08592,1.79,27.823834,29.344262,1.554404,2025-12-03,2025-12-03,1.054645,male,386,1.554404,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.554404'}]",366,10.74,19,3,19,111,56,36
,,,,,,,,,,,,,6,,6,,,,6,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.095,0.095,,,0.095,,38,40.714286,0,2025-12-03,2025-12-03,1.071429,unknown,15,,,,,14,0.57,2,7,2,6,5,4
,,,,1,,,,,,,,,11,,11,1,1,,9,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.08,"[{'action_type': 'outbound_click', 'value': '1.08'}]",1.08,,,,0.098182,0.098182,1.08,,0.12,1.08,37.241379,37.241379,3.448276,2025-12-03,2025-12-03,1,female,29,3.448276,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.448276'}]",29,1.08,2,6,2,9,6,5
,,,,,,,,,,,,,7,,7,,,,7,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.128571,0.128571,,,0.128571,,29.032258,30,0,2025-12-03,2025-12-03,1.033333,male,31,,,,,30,0.9,,2,,7,2,2
,,,,,,,,,,,,,1,,1,,,,1,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0.02,,3,,,,
,,,,,,,,,,,,,5,,5,,,,5,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.074,0.074,,,0.074,,20.555556,20.555556,0,2025-12-03,2025-12-03,1,female,18,,,,,18,0.37,,3,,5,3,1
,,,,,,,,,,,,,1,,1,,,,1,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.15,0.15,,,0.15,,30,30,0,2025-12-03,2025-12-03,1,male,5,,,,,5,0.15,,2,,1,,
,,,,,,,,,,,,,13,,13,,,,13,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.073846,0.073846,,,0.073846,,40,40,0,2025-12-03,2025-12-03,1,female,24,,,,,24,0.96,,5,,12,6,3
,,,,1,,,,,,,,,6,,6,,,,5,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.19,"[{'action_type': 'outbound_click', 'value': '0.19'}]",0.19,,,,0.031667,0.031667,,,0.038,0.19,17.272727,17.272727,9.090909,2025-12-03,2025-12-03,1,male,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",11,0.19,,4,,3,2,2
,,,,,,,,,,,,,5,,5,,,,5,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.132,0.132,,,0.132,,34.736842,38.823529,0,2025-12-03,2025-12-03,1.117647,female,19,,,,,17,0.66,2,5,2,4,3,3
,,,,,,,,,,,,,3,,3,,,,3,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.043333,0.043333,,,0.043333,,16.25,16.25,0,2025-12-03,2025-12-03,1,male,8,,,,,8,0.13,1,4,1,3,1,1
,,,,,,,,,,,,,7,,7,,,,7,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.057143,0.057143,,,0.057143,,28.571429,28.571429,0,2025-12-03,2025-12-03,1,female,14,,,,,14,0.4,,4,,7,3,2
,,,,,,,,,,,,,7,,7,,,,7,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.051429,0.051429,,,0.051429,,17.142857,17.142857,0,2025-12-03,2025-12-03,1,male,21,,,,,21,0.36,2,5,2,5,3,2
,,,,,,,,,,,,,,,,,,,,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,unknown,1,,,,,1,0,,,,,,
,,,,3,,,,,,,,,119,,119,1,1,,115,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,3,,2.393333,"[{'action_type': 'outbound_click', 'value': '2.393333'}]",2.393333,,,,0.060336,0.060336,7.18,,0.062435,2.393333,25.104895,26.791045,1.048951,2025-12-03,2025-12-03,1.067164,female,286,1.048951,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.048951'}]",268,7.18,11,4,10,100,59,42
,,,,,,,,,,,,,33,,33,,,,33,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,6920965699384,FB_iOS_Purchase_Rap_251203,1,,,,,,,,0.068182,0.068182,,,0.068182,2.25,23.195876,24.725275,1.030928,2025-12-03,2025-12-03,1.065934,male,97,,,,,91,2.25,1,4,1,27,8,5
