action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
1,47,,,4,3,3,47,1,1,,,,1,72,,72,,,1,68,1,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,"[{'action_type': 'subscribe_mobile_app', 'value': '2.725'}, {'action_type': 'subscribe_total', 'value': '2.725'}]",1.3625,"[{'action_type': 'outbound_click', 'value': '1.3625'}]",1.3625,1.816667,0.115957,5.45,0.075694,0.075694,,5.45,0.080147,1.3625,40.37037,41.923077,2.962963,2025-12-07,2025-12-07,1.038462,135,2.962963,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.962963'}]",130,5.45,16,5,16,60,34,29
,,,,1,,,,,,,,,,22,,22,,,,21,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,2.57,"[{'action_type': 'outbound_click', 'value': '2.57'}]",2.57,,,,0.116818,0.116818,,,0.122381,2.57,61.190476,64.25,2.380952,2025-12-07,2025-12-07,1.05,42,2.380952,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.380952'}]",40,2.57,2,4,2,19,9,7
,,,,,,,,,,,,,,,,,,,,,,6922620662784,03_Gael_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,40,40,0,2025-12-07,2025-12-07,1,1,,,,,1,0.04,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922620662784,03_Gael_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,100,100,0,2025-12-07,2025-12-07,1,1,,,,,1,0.1,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.185,0.185,,,0.185,,16.818182,16.818182,0,2025-12-07,2025-12-07,1,22,,,,,22,0.37,,1,,2,,
,,,,1,,,,,,,,,,24,,24,,,,23,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,2.63,"[{'action_type': 'outbound_click', 'value': '2.63'}]",2.63,,,,0.109583,0.109583,,,0.114348,2.63,30.941176,33.291139,1.176471,2025-12-07,2025-12-07,1.075949,85,1.176471,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.176471'}]",79,2.63,1,2,1,20,7,2
,,,,,,,,,,,,,,46,,46,,,,46,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.12,0.12,,,0.12,,36.078431,38.601399,0,2025-12-07,2025-12-07,1.06993,153,,,,,143,5.52,2,3,2,40,10,4
,,,,,,,,,,,,,,23,,23,,,,23,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.138696,0.138696,,,0.138696,,37.529412,40.897436,0,2025-12-07,2025-12-07,1.089744,85,,,,,78,3.19,3,3,2,20,8,6
,,,,,,,,,,,,,,8,,8,,,,8,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.11625,0.11625,,,0.11625,,32.068966,33.214286,0,2025-12-07,2025-12-07,1.035714,29,,,,,28,0.93,,2,,6,1,
,,,,,,,,,,,,,,,,,,,,,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-07,2025-12-07,1,1,,,,,1,0.03,,2,,,,
,,,,,,,,,,,,,,3,,3,,,,3,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.13,0.13,,,0.13,,22.941176,24.375,0,2025-12-07,2025-12-07,1.0625,17,,,,,16,0.39,,2,,2,,
,,,,,,,,,,,,,,4,,4,,,,4,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.07,0.07,,,0.07,,20,21.538462,0,2025-12-07,2025-12-07,1.076923,14,,,,,13,0.28,,2,,3,1,1
,,,,,,,,,,,,,,2,,2,,,,2,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.115,0.115,,,0.115,,23,23,0,2025-12-07,2025-12-07,1,10,,,,,10,0.23,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-07,2025-12-07,1,2,,,,,2,0.04,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-07,2025-12-07,1,6,,,,,6,0.08,,1,,,,
,,,,1,,,,,,,,,,18,,18,,,,17,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.87,"[{'action_type': 'outbound_click', 'value': '0.87'}]",0.87,,,,0.048333,0.048333,,,0.051176,0.87,14.5,16.730769,1.666667,2025-12-07,2025-12-07,1.153846,60,1.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.666667'}]",52,0.87,2,2,2,12,4,3
,,,,,,,,,,,,,,24,,24,2,2,,22,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.128333,0.128333,1.54,,0.14,,22.318841,22.814815,0,2025-12-07,2025-12-07,1.022222,138,,,,,135,3.08,2,2,2,17,6,4
,,,,4,,,,,,,,,,42,,42,,,,38,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,1.54,"[{'action_type': 'outbound_click', 'value': '1.54'}]",1.54,,,,0.146667,0.146667,,,0.162105,1.54,26.212766,27.747748,1.702128,2025-12-07,2025-12-07,1.058559,235,1.702128,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.702128'}]",222,6.16,5,2,5,32,8,6
,,,,3,1,1,,,,,,,,35,,35,,,,32,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,2.19,"[{'action_type': 'outbound_click', 'value': '2.19'}]",2.19,6.57,,,0.187714,0.187714,,,0.205313,2.19,33.692308,36.098901,1.538462,2025-12-07,2025-12-07,1.071429,195,1.538462,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.538462'}]",182,6.57,8,3,8,28,13,11
,,,,1,,,,,,,,,,12,,12,,,,11,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.67,"[{'action_type': 'outbound_click', 'value': '1.67'}]",1.67,,,,0.139167,0.139167,,,0.151818,1.67,37.954545,41.75,2.272727,2025-12-07,2025-12-07,1.1,44,2.272727,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.272727'}]",40,1.67,1,4,1,10,2,1
,,,,,,,,,,,,,,,,,,,,,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,15,15,0,2025-12-07,2025-12-07,1,4,,,,,4,0.06,,2,,,,
,,,,,,,,,,,,,,3,,3,,,,3,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.22,0.22,,,0.22,,31.428571,38.823529,0,2025-12-07,2025-12-07,1.235294,21,,,,,17,0.66,,2,,3,,
,,,,,,,,,,,,,,3,,3,,,,3,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.263333,0.263333,,,0.263333,,20.789474,20.789474,0,2025-12-07,2025-12-07,1,38,,,,,38,0.79,,1,,2,1,
,,,,,,,,,,,,,,12,,12,,,,12,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.0425,0.0425,,,0.0425,,15.9375,15.9375,0,2025-12-07,2025-12-07,1,32,,,,,32,0.51,1,3,1,10,3,2
,,,,1,,,,,,,,,,4,,4,,,,3,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.51,"[{'action_type': 'outbound_click', 'value': '0.51'}]",0.51,,,,0.1275,0.1275,,,0.17,0.51,42.5,51,8.333333,2025-12-07,2025-12-07,1.2,12,8.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '8.333333'}]",10,0.51,,4,,2,2,2
,,,,,,,,,,,,,,1,,1,,,,1,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,30,30,0,2025-12-07,2025-12-07,1,2,,,,,2,0.06,,3,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,15,15,0,2025-12-07,2025-12-07,1,4,,,,,4,0.06,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,12.5,12.5,0,2025-12-07,2025-12-07,1,4,,,,,4,0.05,,2,,1,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.025,0.025,,,0.025,,12.5,12.5,0,2025-12-07,2025-12-07,1,4,,,,,4,0.05,,3,,1,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,6.666667,6.666667,0,2025-12-07,2025-12-07,1,6,,,,,6,0.04,,2,,1,,
,,,,2,,,,,,,,,,3,,3,,,,1,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.05,"[{'action_type': 'outbound_click', 'value': '0.05'}]",0.05,,,,0.033333,0.033333,,,0.1,0.1,100,100,100,2025-12-07,2025-12-07,1,1,200,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '200'}]",1,0.1,1,53,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,5,5,0,2025-12-07,2025-12-07,1,2,,,,,2,0.01,,2,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.04,0.04,,,0.04,,11.428571,13.333333,0,2025-12-07,2025-12-07,1.166667,7,,,,,6,0.08,,4,,2,1,1
,,,,,,,,,,,,,,,,,,,,,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,7.5,7.5,0,2025-12-07,2025-12-07,1,4,,,,,4,0.03,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-07,2025-12-07,1,1,,,,,1,0,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,3,,3,,,,3,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.053333,0.053333,,,0.053333,,14.545455,14.545455,0,2025-12-07,2025-12-07,1,11,,,,,11,0.16,,2,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.33,0.33,,,0.33,,36.666667,36.666667,0,2025-12-07,2025-12-07,1,9,,,,,9,0.33,,2,,1,,
,,,,1,,,,,,,,,,5,,5,,,,4,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.25,"[{'action_type': 'outbound_click', 'value': '0.25'}]",0.25,,,,0.05,0.05,,,0.0625,0.25,35.714286,35.714286,14.285714,2025-12-07,2025-12-07,1,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",7,0.25,,6,,4,3,3
,,,,,,,,,,,,,,,,,,,,,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-07,2025-12-07,1,5,,,,,5,0.1,,1,,,,
,,,,,,,,,,,,,,7,,7,,,,7,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.117143,0.117143,,,0.117143,,21.025641,22.162162,0,2025-12-07,2025-12-07,1.054054,39,,,,,37,0.82,,2,,6,,
,,,,,,,,,,,,,,7,,7,,,,7,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.068571,0.068571,,,0.068571,,18.461538,18.461538,0,2025-12-07,2025-12-07,1,26,,,,,26,0.48,,2,,5,,
,,,,1,,,,,,,,,,12,,12,,,,11,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.58,"[{'action_type': 'outbound_click', 'value': '1.58'}]",1.58,,,,0.131667,0.131667,,,0.143636,1.58,58.518519,60.769231,3.703704,2025-12-07,2025-12-07,1.038462,27,3.703704,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.703704'}]",26,1.58,1,4,1,6,5,3
,,,,,,,,,,,,,,6,,6,,,,6,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.11,0.11,,,0.11,,34.736842,38.823529,0,2025-12-07,2025-12-07,1.117647,19,,,,,17,0.66,,2,,2,,
,,,,,,,,,,,,,,5,,5,,,,5,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.086,0.086,,,0.086,,43,43,0,2025-12-07,2025-12-07,1,10,,,,,10,0.43,1,4,1,3,1,1
,,,,,,,,,,,,,,,,,,,,,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-07,2025-12-07,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.13,0.13,,,0.13,,43.333333,43.333333,0,2025-12-07,2025-12-07,1,3,,,,,3,0.13,,3,,1,,
,,,,,,,,,,,,,,3,,3,,,,3,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.07,0.07,,,0.07,,16.153846,16.153846,0,2025-12-07,2025-12-07,1,13,,,,,13,0.21,1,3,,2,2,1
,,,,2,,,,,,,,,,20,,20,,,,18,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.545,"[{'action_type': 'outbound_click', 'value': '0.545'}]",0.545,,,,0.0545,0.0545,,,0.060556,1.09,32.058824,34.0625,2.941176,2025-12-07,2025-12-07,1.0625,34,5.882353,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '5.882353'}]",32,1.09,,4,,18,3,2
,,,,,,,,,,,,,,8,,8,,,,8,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.0525,0.0525,,,0.0525,,26.25,26.25,0,2025-12-07,2025-12-07,1,16,,,,,16,0.42,2,5,2,7,5,3
,,,,,,,,,,,,,,4,,4,,,,4,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.095,0.095,,,0.095,,63.333333,63.333333,0,2025-12-07,2025-12-07,1,6,,,,,6,0.38,,3,,1,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.19,0.19,,,0.19,,23.75,25.333333,0,2025-12-07,2025-12-07,1.066667,16,,,,,15,0.38,,2,,2,1,
,,,,,,,,,,,,,,10,,10,,,,10,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.17,0.17,,,0.17,,30.357143,32.692308,0,2025-12-07,2025-12-07,1.076923,56,,,,,52,1.7,1,3,1,8,2,1
,11,,,3,3,3,11,,,,,,,43,,43,,,,40,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,1.663333,"[{'action_type': 'outbound_click', 'value': '1.663333'}]",1.663333,1.663333,0.453636,,0.116047,0.116047,,,0.12475,1.663333,38.682171,44.159292,2.325581,2025-12-07,2025-12-07,1.141593,129,2.325581,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.325581'}]",113,4.99,4,3,3,30,18,9
,1,,,2,,,1,,,,,,,41,,41,2,2,,37,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,1.35,"[{'action_type': 'outbound_click', 'value': '1.35'}]",1.35,,2.7,,0.065854,0.065854,1.35,,0.072973,1.35,25.471698,29.032258,1.886792,2025-12-07,2025-12-07,1.139785,106,1.886792,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.886792'}]",93,2.7,,3,,29,11,5
,,,,1,,,,,,,,,,17,,17,,,,16,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,2.24,"[{'action_type': 'outbound_click', 'value': '2.24'}]",2.24,,,,0.131765,0.131765,,,0.14,2.24,56,67.878788,2.5,2025-12-07,2025-12-07,1.212121,40,2.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.5'}]",33,2.24,4,4,4,11,6,4
,,,,,,,,,,,,,,2,,2,,,,2,,6922624055584,02_blackbodysuit_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.24,0.24,,,0.24,,96,120,0,2025-12-07,2025-12-07,1.25,5,,,,,4,0.48,1,7,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-07,2025-12-07,1,1,,,,,1,0.03,,1,,,,
,1,,,1,,,1,,,,,,,6,,6,,,,5,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.44,"[{'action_type': 'outbound_click', 'value': '0.44'}]",0.44,,0.44,,0.073333,0.073333,,,0.088,0.44,40,44,9.090909,2025-12-07,2025-12-07,1.1,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",10,0.44,1,5,,5,2,2
,2,,,,2,2,2,,,,,,,6,,6,,,,6,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,0.48,0.48,,0.16,0.16,,,0.16,,48,56.470588,0,2025-12-07,2025-12-07,1.176471,20,,,,,17,0.96,1,3,1,4,2,1
,,,,,,,,,,,,,,,,,,,,,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,25.555556,28.75,0,2025-12-07,2025-12-07,1.125,9,,,,,8,0.23,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.125,0.125,,,0.125,,50,62.5,0,2025-12-07,2025-12-07,1.25,5,,,,,4,0.25,1,9,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,6922624481184,03_blackNew_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,25,25,0,2025-12-07,2025-12-07,1,2,,,,,2,0.05,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,6,7.5,0,2025-12-07,2025-12-07,1.25,5,,,,,4,0.03,1,16,1,1,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.07,0.07,,,0.07,,8.75,8.75,0,2025-12-07,2025-12-07,1,8,,,,,8,0.07,,1,,,,
,,,,,,,,,,,,,,3,,3,,,,3,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.033333,0.033333,,,0.033333,,16.666667,16.666667,0,2025-12-07,2025-12-07,1,6,,,,,6,0.1,,3,,2,1,
,,,,,,,,,,,,,,2,,2,,,,2,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,12,12,0,2025-12-07,2025-12-07,1,5,,,,,5,0.06,1,24,1,2,2,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922624897584,04_fbg Selfie_luther -  sza,6922613549784,luther (sza),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,30,30,0,2025-12-07,2025-12-07,1,2,,,,,2,0.06,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-07,2025-12-07,1,3,,,,,3,0.06,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.22,0.22,,,0.22,,31.428571,31.428571,0,2025-12-07,2025-12-07,1,7,,,,,7,0.22,1,3,1,1,1,1
,,,,,,,,,,,,,,3,,3,,,,3,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.246667,0.246667,,,0.246667,,37,38.947368,0,2025-12-07,2025-12-07,1.052632,20,,,,,19,0.74,,2,,2,2,
,,,,,,,,,,,,,,5,,5,,,,5,,6922648508584,05_greendress_luther -  sza,6922613549784,luther (sza),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,26.666667,0,2025-12-07,2025-12-07,1,15,,,,,15,0.4,3,38,2,5,3,3
