action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_conversion.post_unsave,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,8,,,4,2,2,8,,,,,,,,,63,,63,,,,59,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,"[{'action_type': 'subscribe_mobile_app', 'value': '3.7'}, {'action_type': 'subscribe_total', 'value': '3.7'}]",0.925,"[{'action_type': 'outbound_click', 'value': '0.925'}]",0.925,1.85,0.4625,,0.05873,0.05873,,,0.062712,0.925,23.566879,24.342105,2.547771,2025-12-14,2025-12-14,1.032895,157,2.547771,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.547771'}]",152,3.7,7,4,7,55,35,22
,,,,,,,,,,,,,,,,4,,4,,,,4,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0925,0.0925,,,0.0925,,18.5,18.5,0,2025-12-14,2025-12-14,1,20,,,,,20,0.37,,2,,4,1,
,,,,2,,,,,,2,1,1,,,,44,,44,3,2,,39,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,2.055,"[{'action_type': 'outbound_click', 'value': '2.055'}]",2.055,,,,0.093409,0.093409,1.37,,0.105385,1.37,18.597285,19.116279,1.357466,2025-12-14,2025-12-14,1.027907,221,0.904977,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.904977'}]",215,4.11,6,3,6,34,22,13
,29,,,9,5,5,29,,,1,1,1,,,,202,,202,2,1,,191,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,9,,1.532222,"[{'action_type': 'outbound_click', 'value': '1.532222'}]",1.532222,2.758,0.475517,,0.068267,0.068267,6.895,,0.072199,1.532222,16.941032,17.702182,1.105651,2025-12-14,2025-12-14,1.044929,814,1.105651,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.105651'}]",779,13.79,24,3,21,175,82,53
,122,,,16,10,10,122,,,3,,,1,,,291,,291,4,4,,271,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,18,"[{'action_type': 'subscribe_mobile_app', 'value': '9.335'}, {'action_type': 'subscribe_total', 'value': '9.335'}, {'action_type': 'start_trial_mobile_app', 'value': '9.335'}, {'action_type': 'start_trial_total', 'value': '9.335'}]",1.166875,"[{'action_type': 'outbound_click', 'value': '1.166875'}]",1.166875,1.867,0.153033,,0.064158,0.064158,4.6675,,0.068893,1.037222,18.67,19.468196,1.8,2025-12-14,2025-12-14,1.042753,1000,1.6,16,"[{'action_type': 'outbound_click', 'value': '16'}]","[{'action_type': 'outbound_click', 'value': '1.6'}]",959,18.67,33,3,30,245,123,83
,102,,,6,6,6,102,,,,,,,,,147,,147,,,,141,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,"[{'action_type': 'subscribe_mobile_app', 'value': '4.34'}, {'action_type': 'subscribe_total', 'value': '4.34'}, {'action_type': 'start_trial_mobile_app', 'value': '4.34'}, {'action_type': 'start_trial_total', 'value': '4.34'}]",1.446667,"[{'action_type': 'outbound_click', 'value': '1.446667'}]",1.446667,1.446667,0.085098,,0.059048,0.059048,,,0.06156,1.446667,21.067961,22.604167,1.456311,2025-12-14,2025-12-14,1.072917,412,1.456311,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.456311'}]",384,8.68,20,3,19,126,63,40
,,,,,,,,,,,,,,,,25,,25,,,,25,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0432,0.0432,,,0.0432,,20.769231,22.5,0,2025-12-14,2025-12-14,1.083333,52,,,,,48,1.08,2,4,1,21,13,7
,,,,2,,,,,,,,,,,,5,,5,,,,3,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,0.125,"[{'action_type': 'outbound_click', 'value': '0.125'}]",0.125,,,,0.05,0.05,,,0.083333,0.125,17.857143,17.857143,14.285714,2025-12-14,2025-12-14,1,14,14.285714,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",14,0.25,,2,,3,2,
,4,,,3,,,4,,,,,,,,,37,,37,,,,34,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,0.59,"[{'action_type': 'outbound_click', 'value': '0.59'}]",0.59,,0.4425,,0.047838,0.047838,,,0.052059,0.885,16.388889,17.878788,1.851852,2025-12-14,2025-12-14,1.090909,108,2.777778,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.777778'}]",99,1.77,5,4,6,27,14,10
,4,,2,6,,,4,,,,,,,,,191,,191,2,,,183,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,6,,1.856667,"[{'action_type': 'outbound_click', 'value': '1.856667'}]",1.856667,,2.785,,0.058325,0.058325,5.57,,0.060874,1.856667,15.982783,17.43349,0.860832,2025-12-14,2025-12-14,1.090767,697,0.860832,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '0.860832'}]",639,11.14,16,3,15,158,103,44
,46,,,14,4,4,46,,,3,1,1,,,,426,,426,4,3,,408,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,14,"[{'action_type': 'subscribe_mobile_app', 'value': '20.27'}, {'action_type': 'subscribe_total', 'value': '20.27'}, {'action_type': 'start_trial_mobile_app', 'value': '20.27'}, {'action_type': 'start_trial_total', 'value': '20.27'}]",1.447857,"[{'action_type': 'outbound_click', 'value': '1.447857'}]",1.447857,5.0675,0.440652,,0.047582,0.047582,5.0675,,0.049681,1.447857,14.593233,16.320451,1.007919,2025-12-14,2025-12-14,1.118357,1389,1.007919,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '1.007919'}]",1242,20.27,44,3,41,361,179,96
,15,,,15,3,3,15,,,,,,,,,318,,318,,,,303,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,12,,1.147333,"[{'action_type': 'outbound_click', 'value': '1.147333'}]",1.147333,5.736667,1.147333,,0.05412,0.05412,,,0.056799,1.434167,21.142506,21.757269,1.474201,2025-12-14,2025-12-14,1.029077,814,1.842752,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '1.842752'}]",791,17.21,35,4,32,258,150,84
,1,,,1,,,1,,,,,,,,,75,,75,,,,74,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,3.1,"[{'action_type': 'outbound_click', 'value': '3.1'}]",3.1,,3.1,,0.041333,0.041333,,,0.041892,3.1,19.254658,20,0.621118,2025-12-14,2025-12-14,1.03871,161,0.621118,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.621118'}]",155,3.1,8,5,8,70,36,21
,2,,,1,,,2,,,,,,,,,14,,14,,,,13,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.49,"[{'action_type': 'outbound_click', 'value': '0.49'}]",0.49,,0.245,,0.035,0.035,,,0.037692,0.49,13.611111,15.806452,2.777778,2025-12-14,2025-12-14,1.16129,36,2.777778,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.777778'}]",31,0.49,2,4,2,12,6,4
,,,,,,,,,,,,,,,,,,,,,,,,6925379387784,06Prerna_bollamarket2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,30,30,0,2025-12-14,2025-12-14,1,1,,,,,1,0.03,,2,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6925379387784,06Prerna_bollamarket2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-14,2025-12-14,1,1,,,,,1,0,,6,,1,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6925379387784,06Prerna_bollamarket2,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-14,2025-12-14,1,2,,,,,2,0.03,,4,,1,1,
,2,,,2,1,1,2,,,,,,,,,3,,3,,,,1,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.38,"[{'action_type': 'outbound_click', 'value': '0.38'}]",0.38,0.76,0.38,,0.253333,0.253333,,,0.76,0.76,44.705882,50.666667,5.882353,2025-12-14,2025-12-14,1.133333,17,11.764706,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '11.764706'}]",15,0.76,,2,,1,1,
,4,,,3,1,1,4,,,,,,,,,16,,16,,,,13,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,3,,0.606667,"[{'action_type': 'outbound_click', 'value': '0.606667'}]",0.606667,1.82,0.455,,0.11375,0.11375,,,0.14,0.606667,29.354839,35.686275,4.83871,2025-12-14,2025-12-14,1.215686,62,4.83871,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '4.83871'}]",51,1.82,,3,,13,3,2
,10,,,1,1,1,10,,,,,,,,,14,,14,,,,13,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,1.19,"[{'action_type': 'outbound_click', 'value': '1.19'}]",1.19,1.19,0.119,,0.085,0.085,,,0.091538,1.19,25.869565,28.333333,2.173913,2025-12-14,2025-12-14,1.095238,46,2.173913,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.173913'}]",42,1.19,1,2,1,10,5,3
,,,,1,,,,,,,,,,,,8,,8,,,,7,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,0.64,"[{'action_type': 'outbound_click', 'value': '0.64'}]",0.64,,,,0.08,0.08,,,0.091429,,33.684211,42.666667,0,2025-12-14,2025-12-14,1.266667,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",15,0.64,1,4,,5,4,2
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.09,0.09,,,0.09,,45,45,0,2025-12-14,2025-12-14,1,2,,,,,2,0.09,,3,,1,,
,2,,,1,,,2,,,,,,,,,3,,3,,,,2,,6926060791784,02_blonde_jumpoff_gasstation1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.23,"[{'action_type': 'outbound_click', 'value': '0.23'}]",0.23,,0.115,,0.076667,0.076667,,,0.115,0.23,76.666667,76.666667,33.333333,2025-12-14,2025-12-14,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",3,0.23,1,22,1,2,2,1
,,,,1,,,,,,,,,,,,1,,1,,,,,,6926064243784,06_blonde_jumpoff_gasstation3,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.11,"[{'action_type': 'outbound_click', 'value': '0.11'}]",0.11,,,,0.11,0.11,,,,0.11,110,110,100,2025-12-14,2025-12-14,1,1,100,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '100'}]",1,0.11,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926064243784,06_blonde_jumpoff_gasstation3,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,45,45,0,2025-12-14,2025-12-14,1,2,,,,,2,0.09,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-14,2025-12-14,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926065374784,08_blonde_jumpoff_bolla1,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.04,0.04,,,0.04,,13.333333,20,0,2025-12-14,2025-12-14,1.5,3,,,,,2,0.04,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,6926065580384,10_blonde_jumpoff_bolla2,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,30,30,0,2025-12-14,2025-12-14,1,2,,,,,2,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926065746384,11_blonde_jumpoff_gasstation4,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-14,2025-12-14,1,1,,,,,1,0.02,,1,,,,
,9,,,3,2,2,9,,,,,,,,,12,,12,,,,9,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,3,,0.33,"[{'action_type': 'outbound_click', 'value': '0.33'}]",0.33,0.495,0.11,,0.0825,0.0825,,,0.11,0.33,34.137931,36.666667,10.344828,2025-12-14,2025-12-14,1.074074,29,10.344828,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '10.344828'}]",27,0.99,1,3,1,9,2,2
,21,,,5,3,3,21,,,,,,,,,35,,35,,,,30,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,5,,0.634,"[{'action_type': 'outbound_click', 'value': '0.634'}]",0.634,1.056667,0.150952,,0.090571,0.090571,,,0.105667,0.634,31.7,35.617978,5,2025-12-14,2025-12-14,1.123596,100,5,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '5'}]",89,3.17,,2,,27,7,3
,13,,,5,4,4,13,,,,,,,,,43,,43,,,,38,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,6,,0.628,"[{'action_type': 'outbound_click', 'value': '0.628'}]",0.628,0.785,0.241538,,0.073023,0.073023,,,0.082632,0.523333,25.737705,28.288288,4.918033,2025-12-14,2025-12-14,1.099099,122,4.098361,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '4.098361'}]",111,3.14,5,4,5,33,21,9
,,,,1,,,,,,,,,,,,24,,24,,,,23,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,1.29,"[{'action_type': 'outbound_click', 'value': '1.29'}]",1.29,,,,0.05375,0.05375,,,0.056087,1.29,23.454545,26.875,1.818182,2025-12-14,2025-12-14,1.145833,55,1.818182,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",48,1.29,3,4,3,22,8,7
,,,,,,,,,,,,,,,,7,,7,,,,7,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.048571,0.048571,,,0.048571,,20,28.333333,0,2025-12-14,2025-12-14,1.416667,17,,,,,12,0.34,2,4,2,6,2,2
,3,,,,,,3,,,,,,,,,1,,1,,,,1,,6926066018184,13_blonde_jumpoff_redcar,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,0,,0,0,,,0,,0,0,0,2025-12-14,2025-12-14,1,1,,,,,1,0,,6,,1,,
,25,,,8,2,2,25,,,2,1,1,,,,76,,76,3,2,,65,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,9,,0.7175,"[{'action_type': 'outbound_click', 'value': '0.7175'}]",0.7175,2.87,0.2296,,0.075526,0.075526,1.913333,,0.088308,0.637778,18.107256,19.261745,2.839117,2025-12-14,2025-12-14,1.063758,317,2.523659,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '2.523659'}]",298,5.74,7,2,7,54,32,17
1,157,,,19,13,13,157,1,1,7,2,2,,,1,363,2,363,11,7,1,333,1,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,20,"[{'action_type': 'subscribe_mobile_app', 'value': '8.67'}, {'action_type': 'subscribe_total', 'value': '8.67'}, {'action_type': 'start_trial_mobile_app', 'value': '8.67'}, {'action_type': 'start_trial_total', 'value': '8.67'}]",1.368947,"[{'action_type': 'outbound_click', 'value': '1.368947'}]",1.368947,2.000769,0.165669,26.01,0.071653,0.071653,2.364545,26.01,0.078108,1.3005,15.744552,16.69448,1.210654,2025-12-14,2025-12-14,1.060334,1652,1.150121,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '1.150121'}]",1558,26.01,34,3,35,303,147,89
,255,,,35,27,27,255,,,1,1,1,,,,621,1,621,3,1,,583,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,37,"[{'action_type': 'subscribe_mobile_app', 'value': '5.06125'}, {'action_type': 'subscribe_total', 'value': '5.06125'}, {'action_type': 'start_trial_mobile_app', 'value': '5.06125'}, {'action_type': 'start_trial_total', 'value': '5.06125'}]",1.156857,"[{'action_type': 'outbound_click', 'value': '1.156857'}]",1.156857,1.49963,0.158784,,0.065201,0.065201,13.496667,,0.069451,1.094324,17.87638,19.235154,1.633554,2025-12-14,2025-12-14,1.07601,2265,1.545254,35,"[{'action_type': 'outbound_click', 'value': '35'}]","[{'action_type': 'outbound_click', 'value': '1.545254'}]",2105,40.49,55,3,55,512,248,146
,77,,,9,5,5,77,,,2,,,1,,,267,,267,3,3,,255,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,12,"[{'action_type': 'subscribe_mobile_app', 'value': '9.46'}, {'action_type': 'subscribe_total', 'value': '9.46'}, {'action_type': 'start_trial_mobile_app', 'value': '6.306667'}, {'action_type': 'start_trial_total', 'value': '6.306667'}]",2.102222,"[{'action_type': 'outbound_click', 'value': '2.102222'}]",2.102222,3.784,0.245714,,0.070861,0.070861,6.306667,,0.074196,1.576667,22.443654,23.709273,1.423488,2025-12-14,2025-12-14,1.056391,843,1.067616,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.067616'}]",798,18.92,22,3,22,225,110,66
,13,,,4,2,2,13,,,1,,,,,,40,,40,1,1,,35,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,4,,0.5925,"[{'action_type': 'outbound_click', 'value': '0.5925'}]",0.5925,1.185,0.182308,,0.05925,0.05925,2.37,,0.067714,0.5925,28.214286,29.625,4.761905,2025-12-14,2025-12-14,1.05,84,4.761905,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",80,2.37,9,6,9,32,16,12
,,,,,,,,,,,,,,,,6,,6,,,,6,,6926066642184,35_blonde_bent,6926060791584,FB_iOS_Rap_StartTrial_blondelilkimvariants_111225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.101667,0.101667,,,0.101667,,21.785714,24.4,0,2025-12-14,2025-12-14,1.12,28,,,,,25,0.61,1,2,1,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,6926070134384,23 Prerna lilkim_eiffeltower,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,110,110,0,2025-12-14,2025-12-14,1,1,,,,,1,0.11,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926070134384,23 Prerna lilkim_eiffeltower,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926070134384,23 Prerna lilkim_eiffeltower,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6926071393584,34_prerna_bent,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-14,2025-12-14,1,1,,,,,1,0.02,,10,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,,6926071393584,34_prerna_bent,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926071393584,34_prerna_bent,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,50,50,0,2025-12-14,2025-12-14,1,1,,,,,1,0.05,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926071393584,34_prerna_bent,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-14,2025-12-14,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6926071393584,34_prerna_bent,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-14,2025-12-14,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6927319919984,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-14,2025-12-14,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6927319919984,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,40,0,2025-12-14,2025-12-14,2,2,,,,,1,0.04,,2,,,,
