action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,1,,,2,,,1,,,,,,,24,1,24,1,,,21,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,25-34,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,0.965,"[{'action_type': 'outbound_click', 'value': '0.965'}]",0.965,,1.93,,0.080417,0.080417,1.93,,0.091905,0.965,19.693878,21.931818,2.040816,2025-12-04,2025-12-04,1.113636,98,2.040816,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.040816'}]",88,1.93,4,3,4,18,11,7
,1,,,3,1,1,1,,,,,,,85,,85,,,,82,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,35-44,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,4,,3.676667,"[{'action_type': 'outbound_click', 'value': '3.676667'}]",3.676667,11.03,11.03,,0.129765,0.129765,,,0.134512,2.7575,31.786744,35.352564,1.152738,2025-12-04,2025-12-04,1.112179,347,0.864553,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.864553'}]",312,11.03,9,4,9,68,34,23
,2,,,3,1,1,2,,,,,,,162,,162,1,1,,158,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,45-54,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,3,,6.426667,"[{'action_type': 'outbound_click', 'value': '6.426667'}]",6.426667,19.28,9.64,,0.119012,0.119012,19.28,,0.122025,6.426667,41.373391,43.917995,0.643777,2025-12-04,2025-12-04,1.061503,466,0.643777,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '0.643777'}]",439,19.28,20,3,19,138,62,41
,7,,,8,2,2,7,,,,,,,108,,108,1,1,,99,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,55-64,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,9,,1.52125,"[{'action_type': 'outbound_click', 'value': '1.52125'}]",1.52125,6.085,1.738571,,0.112685,0.112685,12.17,,0.122929,1.352222,48.875502,52.23176,3.614458,2025-12-04,2025-12-04,1.06867,249,3.212851,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '3.212851'}]",233,12.17,22,5,21,91,56,44
,,,,2,2,2,,,,,,,,35,,35,1,1,,32,,6916172721984,11 black baby,6916172721584,FB_iOS_Purchase_itoshi_rap_baby_261125,65+,6913294159984,FB_iOS_Purchase_itoshi_v1_set6_211125,2,,1.79,"[{'action_type': 'outbound_click', 'value': '1.79'}]",1.79,1.79,,,0.102286,0.102286,3.58,,0.111875,1.79,55.9375,60.677966,3.125,2025-12-04,2025-12-04,1.084746,64,3.125,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.125'}]",59,3.58,7,6,7,28,16,11
,,,,,,,,,,,,,,8,,8,,,,8,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.05,0.05,,,0.05,,12.903226,12.903226,0,2025-12-04,2025-12-04,1,31,,,,,31,0.4,,3,,7,2,1
,,,,2,,,,,,,,,,97,,97,1,1,,94,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,25-34,6913347651784,FB_iOS_itoshi_rap_install,2,,1.585,"[{'action_type': 'outbound_click', 'value': '1.585'}]",1.585,,,,0.03268,0.03268,3.17,,0.033723,1.585,9.462687,9.635258,0.597015,2025-12-04,2025-12-04,1.018237,335,0.597015,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.597015'}]",329,3.17,5,3,6,82,33,21
,62,,,23,7,7,62,,,,,,,419,,419,2,2,,394,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,35-44,6913347651784,FB_iOS_itoshi_rap_install,22,,0.493043,"[{'action_type': 'outbound_click', 'value': '0.493043'}]",0.493043,1.62,0.182903,,0.027064,0.027064,5.67,,0.028782,0.515455,8.532731,9.014308,1.65538,2025-12-04,2025-12-04,1.056439,1329,1.730625,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.730625'}]",1258,11.34,41,3,40,345,162,113
,200,2,,43,18,18,200,,,1,1,,,664,2,664,11,8,,610,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,45-54,6913347651784,FB_iOS_itoshi_rap_install,42,,0.413256,"[{'action_type': 'outbound_click', 'value': '0.413256'}]",0.413256,0.987222,0.08885,,0.026762,0.026762,1.615455,,0.029131,0.423095,10.539739,11.34014,2.491103,2025-12-04,2025-12-04,1.075941,1686,2.550415,43,"[{'action_type': 'outbound_click', 'value': '43'}]","[{'action_type': 'outbound_click', 'value': '2.550415'}]",1567,17.77,75,4,70,535,260,179
,17,,,10,2,2,17,,,,,,,349,2,349,5,3,,334,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,55-64,6913347651784,FB_iOS_itoshi_rap_install,10,,1.066,"[{'action_type': 'outbound_click', 'value': '1.066'}]",1.066,5.33,0.627059,,0.030544,0.030544,2.132,,0.031916,1.066,12.323699,13.015873,1.156069,2025-12-04,2025-12-04,1.056166,865,1.156069,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.156069'}]",819,10.66,62,4,59,292,151,106
,14,,,7,1,1,14,,,,,1,,97,,97,1,1,,89,,6916177448584,10 Asian baby - Copy,6916176486384,FB_iOS_itoshi_rap_baby,65+,6913347651784,FB_iOS_itoshi_rap_install,6,,0.458571,"[{'action_type': 'outbound_click', 'value': '0.458571'}]",0.458571,3.21,0.229286,,0.033093,0.033093,3.21,,0.036067,0.535,14.266667,15.141509,2.666667,2025-12-04,2025-12-04,1.061321,225,3.111111,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '3.111111'}]",212,3.21,9,4,8,77,34,24
,,,,,,,,,,,,,,1,,1,,,,1,,6916177884584,08 aiartist3 - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.05,0.05,,,0.05,,50,50,0,2025-12-04,2025-12-04,1,1,,,,,1,0.05,,4,,1,,
,,,,1,,,,,,,,,,12,,12,,,,11,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,18-24,6913347651784,FB_iOS_itoshi_rap_install,1,,0.27,"[{'action_type': 'outbound_click', 'value': '0.27'}]",0.27,,,,0.0225,0.0225,,,0.024545,0.27,10.384615,10.384615,3.846154,2025-12-04,2025-12-04,1,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",26,0.27,3,6,3,11,5,5
,40,1,,6,4,4,40,,,,,,,148,1,148,4,3,,138,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,6,,0.555,"[{'action_type': 'outbound_click', 'value': '0.555'}]",0.555,0.8325,0.08325,,0.0225,0.0225,0.8325,,0.02413,0.555,8.494898,8.494898,1.530612,2025-12-04,2025-12-04,1,392,1.530612,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '1.530612'}]",392,3.33,11,3,10,120,54,37
,198,1,,60,25,25,198,,,,,,,1371,,1371,19,19,,1292,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,60,,0.460833,"[{'action_type': 'outbound_click', 'value': '0.460833'}]",0.460833,1.106,0.139646,,0.020168,0.020168,1.455263,,0.021401,0.460833,9.2723,9.501718,2.012072,2025-12-04,2025-12-04,1.024742,2982,2.012072,60,"[{'action_type': 'outbound_click', 'value': '60'}]","[{'action_type': 'outbound_click', 'value': '2.012072'}]",2910,27.65,155,4,138,1135,590,458
,257,1,,97,31,31,257,,,1,1,1,,2002,3,2002,39,35,,1866,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,45-54,6913347651784,FB_iOS_itoshi_rap_install,97,,0.400722,"[{'action_type': 'outbound_click', 'value': '0.400722'}]",0.400722,1.253871,0.151245,,0.019416,0.019416,0.996667,,0.020831,0.400722,11.230858,11.408864,2.802658,2025-12-04,2025-12-04,1.01585,3461,2.802658,97,"[{'action_type': 'outbound_click', 'value': '97'}]","[{'action_type': 'outbound_click', 'value': '2.802658'}]",3407,38.87,290,6,264,1673,957,752
,64,,,28,7,7,64,,,,,,,572,,572,17,17,,527,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,55-64,6913347651784,FB_iOS_itoshi_rap_install,27,,0.436071,"[{'action_type': 'outbound_click', 'value': '0.436071'}]",0.436071,1.744286,0.190781,,0.021346,0.021346,0.718235,,0.023169,0.452222,14.01837,14.01837,3.099885,2025-12-04,2025-12-04,1,871,3.214696,28,"[{'action_type': 'outbound_click', 'value': '28'}]","[{'action_type': 'outbound_click', 'value': '3.214696'}]",871,12.21,103,6,98,489,298,256
,1,,,2,,,1,,,,,,,38,,38,,,,36,,6916177886184,06 fbg og - Copy,6916176936184,FB_iOS_itoshi_rap_female,65+,6913347651784,FB_iOS_itoshi_rap_install,2,,0.52,"[{'action_type': 'outbound_click', 'value': '0.52'}]",0.52,,1.04,,0.027368,0.027368,,,0.028889,0.52,13.506494,13.506494,2.597403,2025-12-04,2025-12-04,1,77,2.597403,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.597403'}]",77,1.04,6,5,6,32,19,13
,,,,,,,,,,,,,,,,,,,,,,6916177886584,01 Esha - Copy,6916176936184,FB_iOS_itoshi_rap_female,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6916177886984,03 blonde - Copy,6916176936184,FB_iOS_itoshi_rap_female,25-34,6913347651784,FB_iOS_itoshi_rap_install,1,,,,,,,,0,0,,,0,0,0,0,100,2025-12-04,2025-12-04,1,1,,,,,1,0,,5,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,5,,1,,
,,,,,,,,,,,,,,,,,,,,,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,15,15,0,2025-12-04,2025-12-04,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.03,0.03,,,0.03,,7.5,7.5,0,2025-12-04,2025-12-04,1,4,,,,,4,0.03,,2,,1,,
,,,,,,,,,,,,,,2,,2,,,,2,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,2,,,,,2,0.02,1,16,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,6916856841784,01 Jesus_travis,6916855007184,FB_iOS_itoshi_rap_set2_271125,65+,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,15,15,0,2025-12-04,2025-12-04,1,2,,,,,2,0.03,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,18-24,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,25-34,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,1,,,,
,2,,,,,,2,,,,,,,5,,5,,,,5,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,0.055,,0.022,0.022,,,0.022,,7.333333,7.333333,0,2025-12-04,2025-12-04,1,15,,,,,15,0.11,,3,,4,2,1
,,,,,,,,,,,,,,26,,26,,,,26,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.016154,0.016154,,,0.016154,,8.75,8.93617,0,2025-12-04,2025-12-04,1.021277,48,,,,,47,0.42,1,5,1,23,14,6
,1,,,,,,1,,,,,,,11,,11,,,,11,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,0.15,,0.013636,0.013636,,,0.013636,,10,10,0,2025-12-04,2025-12-04,1,15,,,,,15,0.15,,6,,11,8,3
,,,,,,,,,,,,,,,,,,,,,,6916858590184,02 Eddie_Snoop,6916855007184,FB_iOS_itoshi_rap_set2_271125,65+,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-04,2025-12-04,1,3,,,,,3,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6916859158784,02 Mike_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,30,30,0,2025-12-04,2025-12-04,1,1,,,,,1,0.03,,,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6916859158784,02 Mike_rapGod,6916855007184,FB_iOS_itoshi_rap_set2_271125,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-04,2025-12-04,1,2,,,,,2,0.04,1,8,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6916860073184,02 Mike_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,,,,,,,5,5,0,2025-12-04,2025-12-04,1,2,,,,,2,0.01,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6916860073184,02 Mike_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,55-64,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-04,2025-12-04,1,2,,,,,2,0.03,,5,,1,1,
,,,,,,,,,,,,,,1,,1,,,,1,,6916863115584,03 Snoop_sicko,6916855007184,FB_iOS_itoshi_rap_set2_271125,65+,6913347651784,FB_iOS_itoshi_rap_install,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,4,,1,,
,,,,1,,,,,,,,,,10,,10,,,,9,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,18-24,6913347651784,FB_iOS_itoshi_rap_install,1,,0.14,"[{'action_type': 'outbound_click', 'value': '0.14'}]",0.14,,,,0.014,0.014,,,0.015556,0.14,7.368421,7.368421,5.263158,2025-12-04,2025-12-04,1,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",19,0.14,,4,,9,4,2
,,,,5,,,,,,1,1,,,107,,107,4,3,,98,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,25-34,6913347651784,FB_iOS_itoshi_rap_install,5,,0.456,"[{'action_type': 'outbound_click', 'value': '0.456'}]",0.456,,,,0.021308,0.021308,0.57,,0.023265,0.456,8.382353,8.735632,1.838235,2025-12-04,2025-12-04,1.042146,272,1.838235,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.838235'}]",261,2.28,16,4,15,87,48,38
,78,,,51,8,8,78,,,1,1,,,764,3,764,17,13,,696,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,35-44,6913347651784,FB_iOS_itoshi_rap_install,54,,0.288627,"[{'action_type': 'outbound_click', 'value': '0.288627'}]",0.288627,1.84,0.188718,,0.019267,0.019267,0.865882,,0.021149,0.272593,8.260382,8.669022,3.030303,2025-12-04,2025-12-04,1.04947,1782,2.861953,51,"[{'action_type': 'outbound_click', 'value': '51'}]","[{'action_type': 'outbound_click', 'value': '2.861953'}]",1698,14.72,78,4,73,627,354,207
,303,3,1,105,25,25,303,,,4,4,2,,2303,3,2303,40,32,,2158,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,45-54,6913347651784,FB_iOS_itoshi_rap_install,104,,0.374762,"[{'action_type': 'outbound_click', 'value': '0.374762'}]",0.374762,1.574,0.129868,,0.017086,0.017086,0.98375,,0.018234,0.378365,8.844684,9.113015,2.337604,2025-12-04,2025-12-04,1.030338,4449,2.360081,105,"[{'action_type': 'outbound_click', 'value': '105'}]","[{'action_type': 'outbound_click', 'value': '2.360081'}]",4318,39.35,269,5,252,1985,1105,684
,138,1,,49,18,18,138,,,,,,,1169,3,1169,24,21,,1096,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,55-64,6913347651784,FB_iOS_itoshi_rap_install,46,,0.449184,"[{'action_type': 'outbound_click', 'value': '0.449184'}]",0.449184,1.222778,0.159493,,0.018828,0.018828,0.917083,,0.020082,0.478478,10.622587,11.345361,2.220077,2025-12-04,2025-12-04,1.068041,2072,2.364865,49,"[{'action_type': 'outbound_click', 'value': '49'}]","[{'action_type': 'outbound_click', 'value': '2.364865'}]",1940,22.01,165,6,149,1014,641,381
,30,1,,7,3,3,30,,,,,,,189,2,189,4,2,,178,,6916864174784,04 Morgan_Gin,6916855007184,FB_iOS_itoshi_rap_set2_271125,65+,6913347651784,FB_iOS_itoshi_rap_install,8,,0.5,"[{'action_type': 'outbound_click', 'value': '0.5'}]",0.5,1.166667,0.116667,,0.018519,0.018519,0.875,,0.019663,0.4375,10.028653,10.057471,2.292264,2025-12-04,2025-12-04,1.002874,349,2.005731,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '2.005731'}]",348,3.5,37,6,34,163,100,65
,2,,,,,,2,,,,,,,,,,,,,,,6917461957184,01 Jesus_travis - Copy,6917461491184,FB_iOS_Rap_StartTrial_set2_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,0,,,,,,,,,,,2025-12-04,2025-12-04,0,0,,,,,0,0,,,,,,
,3,,,,,,3,,,,,,,,,,,,,,,6917505479784,06 fbg og - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,0,,,,,,,,,,,2025-12-04,2025-12-04,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,35-44,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,0,,,,,,,,,,,2025-12-04,2025-12-04,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,6917505481984,12 Prerna - Copy 2,6917504275184,FB_iOS_Rap_StartTrial_female_281125,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,0,,,,,,0,,,,,,,,,,,2025-12-04,2025-12-04,0,0,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,6920196825784,01_black4_Big energy,6920175379584,Test_F_BigEnergy,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920196825784,01_black4_Big energy,6920175379584,Test_F_BigEnergy,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-04,2025-12-04,1,6,,,,,6,0,,1,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6920196825784,01_black4_Big energy,6920175379584,Test_F_BigEnergy,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-04,2025-12-04,1,2,,,,,2,0.01,,12,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6920196825784,01_black4_Big energy,6920175379584,Test_F_BigEnergy,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6920199274584,02_blackNew_Big energy,6920175379584,Test_F_BigEnergy,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-04,2025-12-04,1,1,,,,,1,0.01,,1,,,,
,,,,1,1,1,,,,,,,,14,,14,,,,13,,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.46,"[{'action_type': 'outbound_click', 'value': '0.46'}]",0.46,0.46,,,0.032857,0.032857,,,0.035385,0.46,8.070175,8.214286,1.754386,2025-12-04,2025-12-04,1.017857,57,1.754386,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",56,0.46,2,3,2,12,4,3
,76,2,,19,10,10,76,,,,,,,398,,398,4,4,,375,,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,19,,0.424211,"[{'action_type': 'outbound_click', 'value': '0.424211'}]",0.424211,0.806,0.106053,,0.020251,0.020251,2.015,,0.021493,0.424211,8.369678,8.995536,1.973001,2025-12-04,2025-12-04,1.074777,963,1.973001,19,"[{'action_type': 'outbound_click', 'value': '19'}]","[{'action_type': 'outbound_click', 'value': '1.973001'}]",896,8.06,33,4,32,331,160,104
,137,3,,64,18,18,137,,,,,,,1161,,1161,15,15,,1082,,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,60,,0.365781,"[{'action_type': 'outbound_click', 'value': '0.365781'}]",0.365781,1.300556,0.170876,,0.020164,0.020164,1.560667,,0.021636,0.390167,9.37525,9.693582,2.402883,2025-12-04,2025-12-04,1.033954,2497,2.563076,64,"[{'action_type': 'outbound_click', 'value': '64'}]","[{'action_type': 'outbound_click', 'value': '2.563076'}]",2415,23.41,90,4,84,962,472,290
,133,3,1,96,24,24,133,,,,,1,,1651,5,1651,26,20,,1529,,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,93,,0.355,"[{'action_type': 'outbound_click', 'value': '0.355'}]",0.355,1.42,0.256241,,0.020642,0.020642,1.310769,,0.022289,0.366452,11.170108,11.521298,3.048181,2025-12-04,2025-12-04,1.03144,3051,3.146509,96,"[{'action_type': 'outbound_click', 'value': '96'}]","[{'action_type': 'outbound_click', 'value': '3.146509'}]",2958,34.08,216,5,206,1398,773,519
,115,3,,42,19,19,115,,,,,,,685,1,685,12,11,,631,,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,55-64,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,42,,0.36,"[{'action_type': 'outbound_click', 'value': '0.36'}]",0.36,0.795789,0.131478,,0.022073,0.022073,1.26,,0.023962,0.36,13.757962,14.157303,3.821656,2025-12-04,2025-12-04,1.029026,1099,3.821656,42,"[{'action_type': 'outbound_click', 'value': '42'}]","[{'action_type': 'outbound_click', 'value': '3.821656'}]",1068,15.12,121,7,111,593,399,306
1,41,,,8,1,1,41,1,1,,,,1,92,,92,,,1,84,1,6920199460384,03_blackbodysuit_Big energy,6920175379584,Test_F_BigEnergy,65+,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,7,"[{'action_type': 'subscribe_mobile_app', 'value': '1.83'}, {'action_type': 'subscribe_total', 'value': '1.83'}]",0.22875,"[{'action_type': 'outbound_click', 'value': '0.22875'}]",0.22875,1.83,0.044634,1.83,0.019891,0.019891,,1.83,0.021786,0.261429,12.2,12.62069,4.666667,2025-12-04,2025-12-04,1.034483,150,5.333333,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '5.333333'}]",145,1.83,18,7,18,78,46,33
,,,,,,,,,,,,,,,,,,,,,,6920200299984,04_fbg_Big energy,6920175379584,Test_F_BigEnergy,18-24,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-04,2025-12-04,1,1,,,,,1,0,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,6920200299984,04_fbg_Big energy,6920175379584,Test_F_BigEnergy,25-34,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,8,8,0,2025-12-04,2025-12-04,1,5,,,,,5,0.04,,1,,,,
,,,,,,,,,,,,,,5,,5,,,,5,,6920200299984,04_fbg_Big energy,6920175379584,Test_F_BigEnergy,35-44,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.024,0.024,,,0.024,,12,12,0,2025-12-04,2025-12-04,1,10,,,,,10,0.12,,4,,3,3,1
,,,,,,,,,,,,,,2,,2,,,,2,,6920200299984,04_fbg_Big energy,6920175379584,Test_F_BigEnergy,45-54,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.025,0.025,,,0.025,,16.666667,16.666667,0,2025-12-04,2025-12-04,1,3,,,,,3,0.05,,3,,2,,
