action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,1,,,,,5,,5,1,1,,4,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.056,0.056,0.28,,0.07,,18.666667,20,0,2025-12-09,2025-12-09,1.071429,15,,,,,14,0.28,,3,,3,2,1
,4,,,1,,,4,,,1,,,,,29,,29,1,1,,27,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.4,"[{'action_type': 'outbound_click', 'value': '1.4'}]",1.4,,0.35,,0.048276,0.048276,1.4,,0.051852,1.4,15.384615,16.091954,1.098901,2025-12-09,2025-12-09,1.045977,91,1.098901,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.098901'}]",87,1.4,4,5,4,23,10,8
,8,,,2,1,1,8,,,,,,,,61,,61,,,,59,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,1.815,"[{'action_type': 'outbound_click', 'value': '1.815'}]",1.815,3.63,0.45375,,0.059508,0.059508,,,0.061525,1.815,20.27933,20.982659,1.117318,2025-12-09,2025-12-09,1.034682,179,1.117318,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.117318'}]",173,3.63,4,3,4,51,25,14
,,,,,,,,,,,,,,,39,,39,,,,39,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.055897,0.055897,,,0.055897,,21.584158,22.244898,0,2025-12-09,2025-12-09,1.030612,101,,,,,98,2.18,6,4,5,37,21,13
,,,,,,,,,,,,,,,5,,5,,,,5,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.102,0.102,,,0.102,,24.285714,24.285714,0,2025-12-09,2025-12-09,1,21,,,,,21,0.51,1,3,1,5,3,3
,,,,,,,,,,,,,,,,,,,,,,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,3,,,,,3,0.06,,1,,,,
,44,,,6,4,4,44,,,2,1,1,,,55,,55,3,2,,46,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,7,"[{'action_type': 'subscribe_mobile_app', 'value': '2.375'}, {'action_type': 'subscribe_total', 'value': '2.375'}, {'action_type': 'start_trial_mobile_app', 'value': '2.375'}, {'action_type': 'start_trial_total', 'value': '2.375'}]",0.791667,"[{'action_type': 'outbound_click', 'value': '0.791667'}]",0.791667,1.1875,0.107955,,0.086364,0.086364,1.583333,,0.103261,0.678571,19.628099,20.742358,2.892562,2025-12-09,2025-12-09,1.056769,242,2.479339,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '2.479339'}]",229,4.75,5,2,5,44,15,9
,144,,1,9,8,8,144,,,3,,,,,212,,212,4,3,,199,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,12,"[{'action_type': 'subscribe_mobile_app', 'value': '3.8975'}, {'action_type': 'subscribe_total', 'value': '3.8975'}, {'action_type': 'start_trial_mobile_app', 'value': '3.8975'}, {'action_type': 'start_trial_total', 'value': '3.8975'}]",1.732222,"[{'action_type': 'outbound_click', 'value': '1.732222'}]",1.732222,1.94875,0.108264,,0.073538,0.073538,3.8975,,0.078342,1.299167,16.602769,17.536558,1.277955,2025-12-09,2025-12-09,1.056243,939,0.958466,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '0.958466'}]",889,15.59,20,3,19,183,93,54
,96,,,18,6,6,96,,,8,,,,,403,,403,8,8,,377,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,19,"[{'action_type': 'subscribe_mobile_app', 'value': '24.39'}, {'action_type': 'subscribe_total', 'value': '24.39'}, {'action_type': 'start_trial_mobile_app', 'value': '12.195'}, {'action_type': 'start_trial_total', 'value': '12.195'}]",1.355,"[{'action_type': 'outbound_click', 'value': '1.355'}]",1.355,4.065,0.254063,,0.060521,0.060521,3.04875,,0.064695,1.283684,19.558941,20.427136,1.523657,2025-12-09,2025-12-09,1.044389,1247,1.443464,18,"[{'action_type': 'outbound_click', 'value': '18'}]","[{'action_type': 'outbound_click', 'value': '1.443464'}]",1194,24.39,37,3,35,329,136,84
,15,,,4,,,15,,,3,,,,,240,,240,3,3,,233,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,4.56,"[{'action_type': 'outbound_click', 'value': '4.56'}]",4.56,,1.216,,0.076,0.076,6.08,,0.078283,3.648,24.031621,24.417671,0.658762,2025-12-09,2025-12-09,1.016064,759,0.527009,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.527009'}]",747,18.24,21,3,20,211,90,55
,2,,,2,,,2,,,,,,,,41,,41,,,,39,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,1.565,"[{'action_type': 'outbound_click', 'value': '1.565'}]",1.565,,1.565,,0.076341,0.076341,,,0.080256,1.565,27.699115,28.198198,1.769912,2025-12-09,2025-12-09,1.018018,113,1.769912,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.769912'}]",111,3.13,6,4,5,32,15,10
,,,,,,,,,,,,,,,3,,3,,,,3,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.086667,0.086667,,,0.086667,,20,20,0,2025-12-09,2025-12-09,1,13,,,,,13,0.26,,2,,3,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.14,0.14,,,0.14,,20,20,0,2025-12-09,2025-12-09,1,7,,,,,7,0.14,,2,,1,1,
,,,,1,,,,,,,,,,,5,,5,,,,4,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.54,"[{'action_type': 'outbound_click', 'value': '0.54'}]",0.54,,,,0.108,0.108,,,0.135,0.54,18,18,3.333333,2025-12-09,2025-12-09,1,30,3.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.333333'}]",30,0.54,1,17,1,3,1,1
,,,,,,,,,,,,,,,12,,12,,,,12,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.061667,0.061667,,,0.061667,,14.509804,14.509804,0,2025-12-09,2025-12-09,1,51,,,,,51,0.74,3,3,3,11,3,3
,,,,,,,,,,,,,,,14,,14,,,,14,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.043571,0.043571,,,0.043571,,14.186047,14.52381,0,2025-12-09,2025-12-09,1.02381,43,,,,,42,0.61,,2,,14,2,
,,,,,,,,,,,,,,,4,,4,,,,4,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0975,0.0975,,,0.0975,,39,39,0,2025-12-09,2025-12-09,1,10,,,,,10,0.39,2,10,2,4,3,2
,,,,,,,,,,,,,,,5,,5,,,,5,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.072,0.072,,,0.072,,25.714286,27.692308,0,2025-12-09,2025-12-09,1.076923,14,,,,,13,0.36,,3,,4,1,
,4,,,1,,,4,,,,,,,,5,,5,,,,4,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.38,"[{'action_type': 'outbound_click', 'value': '0.38'}]",0.38,,0.095,,0.076,0.076,,,0.095,0.38,19,20,5,2025-12-09,2025-12-09,1.052632,20,5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5'}]",19,0.38,,2,,4,3,1
,,,,,,,,,,,,,,,6,,6,,,,6,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.061667,0.061667,,,0.061667,,18.5,18.5,0,2025-12-09,2025-12-09,1,20,,,,,20,0.37,,3,,5,5,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-09,2025-12-09,1,3,,,,,3,0.03,,4,,1,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924716853184,05 Prerna_thot,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,1,0.02,,8,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-09,2025-12-09,1,3,,,,,3,0.04,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.145,0.145,,,0.145,,13.809524,13.809524,0,2025-12-09,2025-12-09,1,21,,,,,21,0.29,,1,,2,1,
,14,,,1,1,1,14,,,,,,,,18,,18,,,,17,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.14,"[{'action_type': 'outbound_click', 'value': '1.14'}]",1.14,1.14,0.081429,,0.063333,0.063333,,,0.067059,1.14,20.357143,20.357143,1.785714,2025-12-09,2025-12-09,1,56,1.785714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.785714'}]",56,1.14,2,4,2,15,5,4
,,,,,,,,,,1,,,,,12,,12,1,1,,11,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.076667,0.076667,0.92,,0.083636,,19.166667,19.574468,0,2025-12-09,2025-12-09,1.021277,48,,,,,47,0.92,,2,,9,4,2
,24,,,1,1,1,24,,,,,,,,9,,9,,,,8,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.48,"[{'action_type': 'outbound_click', 'value': '0.48'}]",0.48,0.48,0.02,,0.053333,0.053333,,,0.06,0.48,28.235294,28.235294,5.882353,2025-12-09,2025-12-09,1,17,5.882353,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.882353'}]",17,0.48,3,5,2,8,4,4
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-09,2025-12-09,1,2,,,,,2,0.01,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6924717494384,03 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-09,2025-12-09,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717494384,03 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-09,2025-12-09,1,2,,,,,2,0.01,,3,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.14,0.14,,,0.14,,20,20,0,2025-12-09,2025-12-09,1,7,,,,,7,0.14,,1,,1,,
,,,,,,,,,,,,,,,10,,10,,,,10,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.056,0.056,,,0.056,,12.444444,12.444444,0,2025-12-09,2025-12-09,1,45,,,,,45,0.56,1,2,1,9,3,1
,,,,1,,,,,,,,,,,26,,26,,,,25,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.15,"[{'action_type': 'outbound_click', 'value': '1.15'}]",1.15,,,,0.044231,0.044231,,,0.046,1.15,17.424242,17.96875,1.515152,2025-12-09,2025-12-09,1.03125,66,1.515152,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.515152'}]",64,1.15,3,4,3,23,7,6
,,,,,,,,,,2,,,,,13,,13,2,2,,11,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.095385,0.095385,0.62,,0.112727,,26.382979,26.382979,0,2025-12-09,2025-12-09,1,47,,,,,47,1.24,1,3,1,10,4,3
,,,,,,,,,,,,,,,7,,7,,,,7,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.031429,0.031429,,,0.031429,,20,20,0,2025-12-09,2025-12-09,1,11,,,,,11,0.22,3,11,3,7,7,7
,,,,,,,,,,,,,,,,,,,,,,,6924717875584,04 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,25,25,0,2025-12-09,2025-12-09,1,2,,,,,2,0.05,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924718158584,05 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,30,30,0,2025-12-09,2025-12-09,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924718158584,05 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-09,2025-12-09,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924718158584,05 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,1,0.02,1,25,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924718158584,05 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-09,2025-12-09,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,7,,7,,,,7,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.192857,0.192857,,,0.192857,,24.107143,25.471698,0,2025-12-09,2025-12-09,1.056604,56,,,,,53,1.35,1,2,1,7,5,3
,17,,,4,1,1,17,,,2,1,1,,,69,1,69,4,2,,61,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,1.38,"[{'action_type': 'outbound_click', 'value': '1.38'}]",1.38,5.52,0.324706,,0.08,0.08,1.38,,0.090492,1.84,19.5053,19.856115,1.060071,2025-12-09,2025-12-09,1.017986,283,1.413428,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.413428'}]",278,5.52,5,2,5,55,29,16
,26,,,4,4,4,26,,,2,,,,,148,1,148,3,2,,141,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,2.755,"[{'action_type': 'outbound_click', 'value': '2.755'}]",2.755,2.755,0.423846,,0.074459,0.074459,3.673333,,0.078156,2.204,20.483271,20.910816,0.929368,2025-12-09,2025-12-09,1.020873,538,0.743494,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.743494'}]",527,11.02,19,3,19,126,56,30
,30,,,8,1,1,30,,,1,,,,,167,,167,1,1,,158,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,8,"[{'action_type': 'subscribe_mobile_app', 'value': '11.12'}, {'action_type': 'subscribe_total', 'value': '11.12'}, {'action_type': 'start_trial_mobile_app', 'value': '11.12'}, {'action_type': 'start_trial_total', 'value': '11.12'}]",1.39,"[{'action_type': 'outbound_click', 'value': '1.39'}]",1.39,11.12,0.370667,,0.066587,0.066587,11.12,,0.07038,1.39,25.21542,26.859903,1.814059,2025-12-09,2025-12-09,1.065217,441,1.814059,8,"[{'action_type': 'outbound_click', 'value': '8'}]","[{'action_type': 'outbound_click', 'value': '1.814059'}]",414,11.12,26,5,25,136,70,43
,9,,,2,,,9,,,2,,,,,37,,37,2,2,,33,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,1.33,"[{'action_type': 'outbound_click', 'value': '1.33'}]",1.33,,0.295556,,0.071892,0.071892,1.33,,0.080606,1.33,36.438356,38.550725,2.739726,2025-12-09,2025-12-09,1.057971,73,2.739726,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.739726'}]",69,2.66,4,5,3,30,18,10
,,,,,,,,,,,,,,,4,,4,,,,4,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.055,0.055,,,0.055,,24.444444,24.444444,0,2025-12-09,2025-12-09,1,9,,,,,9,0.22,,4,,4,2,
,2,,,2,,,2,,,1,1,1,,,57,,57,2,1,,53,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,2.215,"[{'action_type': 'outbound_click', 'value': '2.215'}]",2.215,,2.215,,0.077719,0.077719,2.215,,0.083585,1.476667,18.851064,19.954955,1.276596,2025-12-09,2025-12-09,1.058559,235,0.851064,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.851064'}]",222,4.43,7,3,7,47,21,14
,54,,,5,4,4,54,,,,,,,,121,,121,,,,116,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,7,"[{'action_type': 'subscribe_mobile_app', 'value': '9.91'}, {'action_type': 'subscribe_total', 'value': '9.91'}, {'action_type': 'start_trial_mobile_app', 'value': '9.91'}, {'action_type': 'start_trial_total', 'value': '9.91'}]",1.982,"[{'action_type': 'outbound_click', 'value': '1.982'}]",1.982,2.4775,0.183519,,0.081901,0.081901,,,0.085431,1.415714,19.094412,20.22449,1.348748,2025-12-09,2025-12-09,1.059184,519,0.963391,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.963391'}]",490,9.91,12,2,12,102,47,29
,12,,,7,4,4,12,,,1,,,,,113,,113,1,1,,105,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,8,,1.378571,"[{'action_type': 'outbound_click', 'value': '1.378571'}]",1.378571,2.4125,0.804167,,0.085398,0.085398,9.65,,0.091905,1.20625,22.08238,22.705882,1.830664,2025-12-09,2025-12-09,1.028235,437,1.601831,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.601831'}]",425,9.65,10,3,11,93,49,34
,,,,1,,,,,,,,,,,40,,40,,,,39,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,3.88,"[{'action_type': 'outbound_click', 'value': '3.88'}]",3.88,,,,0.097,0.097,,,0.099487,3.88,29.393939,29.846154,0.757576,2025-12-09,2025-12-09,1.015385,132,0.757576,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.757576'}]",130,3.88,4,3,4,37,14,8
,1,,,1,,,1,,,,,,,,6,,6,,,,5,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.5,"[{'action_type': 'outbound_click', 'value': '0.5'}]",0.5,,0.5,,0.083333,0.083333,,,0.1,0.5,33.333333,33.333333,6.666667,2025-12-09,2025-12-09,1,15,6.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '6.666667'}]",15,0.5,2,10,2,5,3,3
,,,,,,,,,,,,,,,4,,4,,,,4,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.0425,0.0425,,,0.0425,,34,34,0,2025-12-09,2025-12-09,1,5,,,,,5,0.17,,4,,3,1,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.113333,0.113333,,,0.113333,,28.333333,30.909091,0,2025-12-09,2025-12-09,1.090909,12,,,,,11,0.34,,3,,3,1,1
,,,,,,,,,,,,,,,9,,9,,,,9,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.094444,0.094444,,,0.094444,,20.731707,22.368421,0,2025-12-09,2025-12-09,1.078947,41,,,,,38,0.85,1,3,1,8,4,2
,,,,,,,,,,,,,,,9,,9,,,,9,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.093333,0.093333,,,0.093333,,18.26087,19.090909,0,2025-12-09,2025-12-09,1.045455,46,,,,,44,0.84,1,3,1,8,2,1
