action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,publisher_platform,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,4,1,1,,,,,,,18,,18,,,,14,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.1825,"[{'action_type': 'outbound_click', 'value': '0.1825'}]",0.1825,0.73,,,0.040556,0.040556,,,0.052143,0.1825,15.531915,16.222222,8.510638,2025-12-03,2025-12-03,1.044444,47,8.510638,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '8.510638'}]",instagram,45,0.73,,3,,12,8,4
,,,,,,,,,,,,,1,,1,,,,1,,6920226671784,07_nose ring_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02,0.02,,,0.02,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,3,,,,,threads,3,0.02,,2,,,,
,9,,,4,1,1,9,,,,,,37,,37,1,1,,32,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,3,,0.2925,"[{'action_type': 'outbound_click', 'value': '0.2925'}]",0.2925,1.17,0.13,,0.031622,0.031622,1.17,,0.036563,0.39,11.938776,12.315789,3.061224,2025-12-03,2025-12-03,1.031579,98,4.081633,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '4.081633'}]",facebook,95,1.17,6,4,4,27,17,13
,3,,,,1,1,3,,,,,,4,,4,,,,4,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,0.09,0.03,,0.0225,0.0225,,,0.0225,,8.181818,8.181818,0,2025-12-03,2025-12-03,1,11,,,,,instagram,11,0.09,1,3,1,3,1,1
,,,,,,,,,,,,,4,,4,,,,4,,6920227125384,08_Red dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.025,0.025,,,0.025,,11.111111,11.111111,0,2025-12-03,2025-12-03,1,9,,,,,threads,9,0.1,,4,,4,3,2
,,,,1,,,,,,,,,15,,15,,,,14,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.52,"[{'action_type': 'outbound_click', 'value': '0.52'}]",0.52,,,,0.034667,0.034667,,,0.037143,0.52,11.555556,11.555556,2.222222,2025-12-03,2025-12-03,1,45,2.222222,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.222222'}]",facebook,45,0.52,1,3,1,10,3,3
,,,,,,,,,,,,,7,,7,,,,7,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.032857,0.032857,,,0.032857,,14.375,16.428571,0,2025-12-03,2025-12-03,1.142857,16,,,,,instagram,14,0.23,,4,,6,4,1
,,,,,,,,,,,,,1,,1,,,,1,,6920227655384,09_red lipstick_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,threads,1,0.01,,8,,1,1,
,,,,1,,,,,,,,,14,,14,,,,13,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.31,"[{'action_type': 'outbound_click', 'value': '0.31'}]",0.31,,,,0.022143,0.022143,,,0.023846,0.31,10.333333,10.333333,3.333333,2025-12-03,2025-12-03,1,30,3.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.333333'}]",facebook,30,0.31,1,4,,10,7,2
,,,,,,,,,,,,,1,,1,,,,1,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.06,0.06,,,0.06,,12,12,0,2025-12-03,2025-12-03,1,5,,,,,instagram,5,0.06,,2,,1,,
,,,,,,,,,,,,,3,,3,,,,3,,6920227964784,10_Red pants_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.016667,0.016667,,,0.016667,,16.666667,16.666667,0,2025-12-03,2025-12-03,1,3,,,,,threads,3,0.05,1,15,1,3,3,2
,,,,1,,,,,,,,,6,,6,,,,5,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.18,"[{'action_type': 'outbound_click', 'value': '0.18'}]",0.18,,,,0.03,0.03,,,0.036,0.18,13.846154,13.846154,7.692308,2025-12-03,2025-12-03,1,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",facebook,13,0.18,1,4,1,5,3,2
,,,,,,,,,,,,,1,,1,,,,1,,6920228199384,11_yellow dress_Wap 1,6920220510584,Test_F_Wap1,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.07,0.07,,,0.07,,11.666667,11.666667,0,2025-12-03,2025-12-03,1,6,,,,,instagram,6,0.07,,2,,1,1,
,,,,,,,,,,,,,3,,3,,,,3,,6920228640584,01_black4_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.013333,0.013333,,,0.013333,,13.333333,13.333333,0,2025-12-03,2025-12-03,1,3,,,,,facebook,3,0.04,,9,,3,2,1
,,,,,,,,,,,,,1,,1,,,,1,,6920228640584,01_black4_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02,0.02,,,0.02,,6.666667,6.666667,0,2025-12-03,2025-12-03,1,3,,,,,instagram,3,0.02,,4,,1,1,
,,,,1,,,,,,,,,5,,5,,,,4,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.020011,"[{'action_type': 'outbound_click', 'value': '0.020011'}]",0.020011,,,,0.004002,0.004002,,,0.005003,0.020011,5.002849,6.670465,25,2025-12-03,2025-12-03,1.333333,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",audience_network,3,0.020011,,7,,4,2,
,456,1,,132,53,53,456,,,1,1,,3460,3,3460,46,42,,3282,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,128,,0.551147,"[{'action_type': 'outbound_click', 'value': '0.551147'}]",0.551147,1.372668,0.159543,,0.021026,0.021026,1.581553,,0.022167,0.568371,11.347907,11.347907,1.996568,2025-12-03,2025-12-03,1,6411,2.058961,132,"[{'action_type': 'outbound_click', 'value': '132'}]","[{'action_type': 'outbound_click', 'value': '2.058961'}]",facebook,6411,72.75143,445,5,418,2969,1809,1213
,118,,,29,15,15,118,,,1,1,,488,1,488,10,8,,449,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,33,,0.49994,"[{'action_type': 'outbound_click', 'value': '0.49994'}]",0.49994,0.96655,0.122867,,0.02971,0.02971,1.449826,,0.03229,0.439341,12.76255,13.038,2.90493,2025-12-03,2025-12-03,1.021583,1136,2.552817,29,"[{'action_type': 'outbound_click', 'value': '29'}]","[{'action_type': 'outbound_click', 'value': '2.552817'}]",instagram,1112,14.498256,59,4,59,405,228,154
,,,,1,,,,,,,,,24,,24,,,,23,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.530302,"[{'action_type': 'outbound_click', 'value': '0.530302'}]",0.530302,,,,0.022096,0.022096,,,0.023057,0.530302,13.597487,13.955316,2.564103,2025-12-03,2025-12-03,1.026316,39,2.564103,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.564103'}]",threads,38,0.530302,6,7,6,22,11,9
,,,,,,,,,,,,,1,,1,,,,1,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.07,0.07,,,0.07,,7.777778,7.777778,0,2025-12-03,2025-12-03,1,9,,,,,facebook,9,0.07,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.01,,2,,,,
,,,,,,,,,,,,,6,,6,,,,6,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.036667,0.036667,,,0.036667,,12.222222,12.222222,0,2025-12-03,2025-12-03,1,18,,,,,facebook,18,0.22,1,4,1,6,4,2
,,,,,,,,,,,,,,,,,,,,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,16.666667,16.666667,0,2025-12-03,2025-12-03,1,3,,,,,instagram,3,0.05,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,facebook,2,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0,,11,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,messenger,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,6920232153584,06_green hair_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920232153584,06_green hair_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,5,5,0,2025-12-03,2025-12-03,1,2,,,,,instagram,2,0.01,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920232426184,07_nose ring_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.08,0.08,,,0.08,,26.666667,40,0,2025-12-03,2025-12-03,1.5,3,,,,,facebook,2,0.08,,5,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920232426184,07_nose ring_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.01,,1,,,,
,,,,1,,,,,,,,,2,,2,,,,1,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.06,"[{'action_type': 'outbound_click', 'value': '0.06'}]",0.06,,,,0.03,0.03,,,0.06,0.06,20,20,33.333333,2025-12-03,2025-12-03,1,3,33.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '33.333333'}]",facebook,3,0.06,,6,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.1,0.1,,,0.1,,9.090909,9.090909,0,2025-12-03,2025-12-03,1,11,,,,,instagram,11,0.1,,1,,1,,
,,,,,,,,,,,,,,,,,,,,,6920234269584,10_Red pants_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0.02,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920234269584,10_Red pants_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,instagram,2,0.03,,11,,1,1,
,,,,1,,,,,,,,,4,,4,,,,3,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.06,"[{'action_type': 'outbound_click', 'value': '0.06'}]",0.06,,,,0.015,0.015,,,0.02,0.06,7.5,7.5,12.5,2025-12-03,2025-12-03,1,8,12.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '12.5'}]",facebook,8,0.06,1,5,1,3,3,2
,,,,,,,,,,,,,2,,2,,,,2,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.04,0.04,,,0.04,,16,16,0,2025-12-03,2025-12-03,1,5,,,,,instagram,5,0.08,1,6,1,2,2,1
,,,,,,,,,,,,,,,,,,,,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,8.571429,8.571429,0,2025-12-03,2025-12-03,1,7,,,,,facebook,7,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-03,2025-12-03,1,3,,,,,instagram,3,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920250345984,03_Mike T_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920250345984,03_Mike T_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0,,0,,,,
,681,6,1,255,70,70,681,,,1,1,,4261,24,4261,94,68,,3912,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,241,,0.301903,"[{'action_type': 'outbound_click', 'value': '0.301903'}]",0.301903,1.099789,0.113047,,0.018067,0.018067,0.818992,,0.019679,0.319441,8.926858,9.317989,2.794527,2025-12-03,2025-12-03,1.043815,8624,2.956865,255,"[{'action_type': 'outbound_click', 'value': '255'}]","[{'action_type': 'outbound_click', 'value': '2.956865'}]",facebook,8262,76.985225,402,5,372,3459,1897,1083
1,99,,,20,9,9,99,1,1,,,1,370,2,370,9,7,1,341,1,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,23,"[{'action_type': 'subscribe_mobile_app', 'value': '4.947264'}, {'action_type': 'subscribe_total', 'value': '4.947264'}]",0.494726,"[{'action_type': 'outbound_click', 'value': '0.494726'}]",0.494726,1.099392,0.099945,9.894527,0.026742,0.026742,1.099392,9.894527,0.029016,0.430197,12.934023,12.984944,3.006536,2025-12-03,2025-12-03,1.003937,765,2.614379,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '2.614379'}]",instagram,762,9.894527,39,4,39,307,151,84
,,,,,,,,,,,,,,,,,,,,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,messenger,1,0,,0,,,,
,,,,,,,,,,,,,21,,21,1,1,,20,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.025726,0.025726,0.540247,,0.027012,,14.217031,14.217031,0,2025-12-03,2025-12-03,1,38,,,,,threads,38,0.540247,3,5,3,16,7,6
,,,,,,,,,,,,,,,,,,,,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,2,,,,,facebook,2,0,,2,,,,
,,,,,,,,,,,,,2,1,2,1,,,1,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.005,0.005,0.01,,0.01,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,instagram,1,0.01,1,18,1,1,1,1
,9,,,4,1,1,9,,,,,,62,,62,,,,58,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.375,"[{'action_type': 'outbound_click', 'value': '0.375'}]",0.375,1.5,0.166667,,0.024194,0.024194,,,0.025862,0.375,8.77193,9.202454,2.339181,2025-12-03,2025-12-03,1.04908,171,2.339181,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.339181'}]",facebook,163,1.5,7,3,7,51,21,14
,,,,,,,,,,,,,34,,34,1,1,,33,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,,,,,,,0.028235,0.028235,0.96,,0.029091,0.48,12.8,12.972973,2.666667,2025-12-03,2025-12-03,1.013514,75,,,,,instagram,74,0.96,3,5,3,31,14,8
,,,,,,,,,,,,,4,,4,,,,4,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.025,0.025,,,0.025,,16.666667,16.666667,0,2025-12-03,2025-12-03,1,6,,,,,threads,6,0.1,,5,,4,2,1
,214,2,,144,23,23,214,,,3,3,,1998,5,1998,17,9,,1837,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,134,,0.324303,"[{'action_type': 'outbound_click', 'value': '0.324303'}]",0.324303,2.030421,0.218223,,0.023373,0.023373,2.74704,,0.025422,0.348505,11.182874,12.161375,3.208812,2025-12-03,2025-12-03,1.0875,4176,3.448276,144,"[{'action_type': 'outbound_click', 'value': '144'}]","[{'action_type': 'outbound_click', 'value': '3.448276'}]",facebook,3840,46.699681,242,6,233,1627,871,582
,5,,,2,1,1,5,,,,,,50,1,50,2,1,,46,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,4,,0.690143,"[{'action_type': 'outbound_click', 'value': '0.690143'}]",0.690143,1.380286,0.276057,,0.027606,0.027606,0.690143,,0.030006,0.345072,13.942284,14.529328,4.040404,2025-12-03,2025-12-03,1.042105,99,2.020202,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.020202'}]",instagram,95,1.380286,6,4,6,39,17,13
,,,,,,,,,,,,,6,,6,,,,6,,6920980158184,01_Eddie_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.026672,0.026672,,,0.026672,,13.336098,13.336098,0,2025-12-03,2025-12-03,1,12,,,,,threads,12,0.160033,,4,,4,3,3
,,,,,,,,,,,,,28,,28,1,1,,27,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.038571,0.038571,1.08,,0.04,,12.413793,13.333333,0,2025-12-03,2025-12-03,1.074074,87,,,,,facebook,81,1.08,3,4,2,24,9,4
,,,,,,,,,,,,,2,,2,,,,2,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.07,0.07,,,0.07,,35,35,0,2025-12-03,2025-12-03,1,4,,,,,instagram,4,0.14,1,9,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,6920984249384,02_Jesus_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,1,,,,,threads,1,0.01,,1,,,,
,27,,,20,5,5,27,,,1,1,,236,2,236,5,2,,211,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,19,,0.2975,"[{'action_type': 'outbound_click', 'value': '0.2975'}]",0.2975,1.19,0.22037,,0.025212,0.025212,1.19,,0.028199,0.313158,10.050676,11.080074,3.209459,2025-12-03,2025-12-03,1.102421,592,3.378378,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '3.378378'}]",facebook,537,5.95,26,4,25,195,119,84
,7,,,4,1,1,7,,,1,1,,53,,53,5,4,,44,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,4,,0.415,"[{'action_type': 'outbound_click', 'value': '0.415'}]",0.415,1.66,0.237143,,0.031321,0.031321,0.332,,0.037727,0.415,13.387097,13.94958,3.225806,2025-12-03,2025-12-03,1.042017,124,3.225806,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.225806'}]",instagram,119,1.66,7,4,7,37,18,14
,,,,,,,,,,,,,15,,15,,,,15,,6920985136984,03_lebron_tsong,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.02,0.02,,,0.02,,8.823529,8.823529,0,2025-12-03,2025-12-03,1,34,,,,,threads,34,0.3,,4,,12,4,2
,1,,,3,,,1,,,,,,43,,43,1,1,,39,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,3,,0.453333,"[{'action_type': 'outbound_click', 'value': '0.453333'}]",0.453333,,1.36,,0.031628,0.031628,1.36,,0.034872,0.453333,10.88,11.525424,2.4,2025-12-03,2025-12-03,1.059322,125,2.4,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '2.4'}]",facebook,118,1.36,7,4,6,36,20,14
,,,,,,,,,,,,,4,,4,1,1,,3,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.04,0.04,0.16,,0.053333,,10,10,0,2025-12-03,2025-12-03,1,16,,,,,instagram,16,0.16,,2,,3,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920988287784,04_MorganF_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0.1,0.1,,,0.1,,33.333333,33.333333,0,2025-12-03,2025-12-03,1,3,,,,,threads,3,0.1,,1,,1,,
,,,,,,,,,,,,,,,,,,,,,6920988497984,05_SamJ_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,facebook,1,0,,2,,,,
,15,,,10,1,1,15,,,,,,174,,174,1,1,,163,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,9,,0.516866,"[{'action_type': 'outbound_click', 'value': '0.516866'}]",0.516866,5.168659,0.344577,,0.029705,0.029705,5.168659,,0.03171,0.574295,11.409844,12.54529,1.986755,2025-12-03,2025-12-03,1.099515,453,2.207506,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '2.207506'}]",facebook,412,5.168659,21,4,17,143,63,45
,,,,1,,,,,,,,,10,,10,,,,9,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,1,,0.371341,"[{'action_type': 'outbound_click', 'value': '0.371341'}]",0.371341,,,,0.037134,0.037134,,,0.04126,0.371341,17.682885,17.682885,4.761905,2025-12-03,2025-12-03,1,21,4.761905,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.761905'}]",instagram,21,0.371341,,4,,8,4,1
,,,,,,,,,,,,,1,,1,,,,1,,6920988705984,06_Snoop_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,threads,1,0,,4,,1,,
,92,1,,20,10,10,92,,,,,,345,2,345,4,2,,321,,6920988839184,07_Rock_Thong Song,6920922044384,Gospel_Singing_251203,6920922044184,FB_iOS_Install_Rap_SingingTest_251203,19,,0.398,"[{'action_type': 'outbound_click', 'value': '0.398'}]",0.398,0.796,0.086522,,0.023072,0.023072,1.99,,0.024798,0.418947,11.387697,12.265023,2.718169,2025-12-03,2025-12-03,1.077042,699,2.86123,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '2.86123'}]",facebook,649,7.96,32,5,28,287,156,97
