action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,1,1,,1,,,1,,,,,,,16,1,16,1,,,14,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.81,"[{'action_type': 'outbound_click', 'value': '1.81'}]",1.81,,1.81,,0.113125,0.113125,1.81,,0.129286,1.81,22.073171,23.205128,1.219512,2025-12-06,2025-12-06,1.051282,82,1.219512,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.219512'}]",78,1.81,,2,,13,7,3
,,,,,,,,,,,,,,20,,20,,,,20,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.057,0.057,,,0.057,,21.509434,21.509434,0,2025-12-06,2025-12-06,1,53,,,,,53,1.14,2,3,2,15,7,3
,,,,,,,,,,,,,,6,,6,,,,6,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.056667,0.056667,,,0.056667,,17,17,0,2025-12-06,2025-12-06,1,20,,,,,20,0.34,1,3,1,6,3,3
,1,,,1,,,1,,,,,,,3,,3,,,,2,,6922653410384,05_lionel_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.14,"[{'action_type': 'outbound_click', 'value': '0.14'}]",0.14,,0.14,,0.046667,0.046667,,,0.07,0.14,35,46.666667,25,2025-12-06,2025-12-06,1.333333,4,25,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '25'}]",3,0.14,,5,,2,1,1
,,,,,,,,,,,,,,,,,,,,,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-06,2025-12-06,1,1,,,,,1,0.02,,,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.15,0.15,,,0.15,,30,30,0,2025-12-06,2025-12-06,1,5,,,,,5,0.15,,3,,1,1,
,,,,,,,,,,,,,,2,,2,,,,2,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.15,0.15,,,0.15,,20,21.428571,0,2025-12-06,2025-12-06,1.071429,15,,,,,14,0.3,1,4,1,2,2,2
,,,,1,,,,,,,,,,11,,11,,,,10,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.63,"[{'action_type': 'outbound_click', 'value': '0.63'}]",0.63,,,,0.057273,0.057273,,,0.063,0.63,21.724138,22.5,3.448276,2025-12-06,2025-12-06,1.035714,29,3.448276,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.448276'}]",28,0.63,1,4,1,9,6,2
,,,,1,,,,,,,,,,12,,12,,,,11,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.82,"[{'action_type': 'outbound_click', 'value': '0.82'}]",0.82,,,,0.068333,0.068333,,,0.074545,0.82,31.538462,31.538462,3.846154,2025-12-06,2025-12-06,1,26,3.846154,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '3.846154'}]",26,0.82,3,6,3,9,7,5
,,,,,,,,,,,,,,4,,4,,,,4,,6922654558384,07_morgan_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.095,0.095,,,0.095,,34.545455,38,0,2025-12-06,2025-12-06,1.1,11,,,,,10,0.38,1,4,1,4,3,2
,,,,,,,,,,,,,,1,,1,,,,1,,6922655142584,08_neymar_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-06,2025-12-06,1,2,,,,,2,0.02,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922655142584,08_neymar_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,26,26,0,2025-12-06,2025-12-06,1,10,,,,,10,0.26,,0,,,,
,,,,1,,,,,,,,,,7,,7,,,,6,,6922655142584,08_neymar_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.39,"[{'action_type': 'outbound_click', 'value': '0.39'}]",0.39,,,,0.055714,0.055714,,,0.065,0.39,16.25,18.571429,4.166667,2025-12-06,2025-12-06,1.142857,24,4.166667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.166667'}]",21,0.39,1,4,1,6,4,2
,,,,,,,,,,,,,,3,,3,,,,3,,6922655142584,08_neymar_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.13,0.13,,,0.13,,30,30,0,2025-12-06,2025-12-06,1,13,,,,,13,0.39,,2,,3,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922655142584,08_neymar_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.08,0.08,,,0.08,,10,10,0,2025-12-06,2025-12-06,1,8,,,,,8,0.08,,1,,1,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922655142584,08_neymar_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,20,30,0,2025-12-06,2025-12-06,1.5,3,,,,,2,0.06,1,6,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6922655569384,09_pedro_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-06,2025-12-06,1,3,,,,,3,0.06,,2,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922655569384,09_pedro_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.025,0.025,,,0.025,,12.5,12.5,0,2025-12-06,2025-12-06,1,4,,,,,4,0.05,,4,,2,1,1
,,,,,1,1,,,,,,,,11,1,11,1,,,10,,6922655569384,09_pedro_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,0.71,,,0.064545,0.064545,0.71,,0.071,,25.357143,26.296296,0,2025-12-06,2025-12-06,1.037037,28,,,,,27,0.71,1,4,1,10,5,2
,,,,,,,,,,,,,,12,,12,,,,12,,6922655569384,09_pedro_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.026667,0.026667,,,0.026667,,20,20,0,2025-12-06,2025-12-06,1,16,,,,,16,0.32,,5,,9,5,2
,,,,,,,,,,,,,,,,,,,,,,6922655569384,09_pedro_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-06,2025-12-06,1,2,,,,,2,0.06,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,15,15,0,2025-12-06,2025-12-06,1,4,,,,,4,0.06,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,20,20,0,2025-12-06,2025-12-06,1,3,,,,,3,0.06,,1,,,,
,,,,,,,,,,,,,,6,,6,,,,6,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.118333,0.118333,,,0.118333,,54.615385,59.166667,0,2025-12-06,2025-12-06,1.083333,13,,,,,12,0.71,,5,,5,2,2
,,,,,,,,,,,,,,9,,9,,,,9,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.123333,0.123333,,,0.123333,,32.647059,33.636364,0,2025-12-06,2025-12-06,1.030303,34,,,,,33,1.11,1,3,1,9,4,2
,,,,1,,,,,,,,,,9,,9,,,,8,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.38,"[{'action_type': 'outbound_click', 'value': '0.38'}]",0.38,,,,0.042222,0.042222,,,0.0475,0.38,31.666667,34.545455,8.333333,2025-12-06,2025-12-06,1.090909,12,8.333333,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '8.333333'}]",11,0.38,2,7,2,8,6,4
,,,,,,,,,,,,,,2,,2,,,,2,,6922656041784,10_Tyson_luther - kendrick,6922613868984,luther (kendrick),65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.09,0.09,,,0.09,,36,36,0,2025-12-06,2025-12-06,1,5,,,,,5,0.18,1,34,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,6922657152984,03_IdrisA_luther - kendrick,6922613868984,luther (kendrick),18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,25,25,0,2025-12-06,2025-12-06,1,2,,,,,2,0.05,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,6922657152984,03_IdrisA_luther - kendrick,6922613868984,luther (kendrick),25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-06,2025-12-06,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,6922657152984,03_IdrisA_luther - kendrick,6922613868984,luther (kendrick),35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,30,30,0,2025-12-06,2025-12-06,1,1,,,,,1,0.03,,1,,,,
,,,,,,,,,,,,,,4,,4,,,,4,,6922657512784,prank,6922657511584,p_ads_newest_051225,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.0425,0.0425,,,0.0425,,12.142857,14.166667,0,2025-12-06,2025-12-06,1.166667,14,,,,,12,0.17,2,6,2,2,2,2
,,,,,,,,,,,,,,20,,20,,,,20,,6922657512784,prank,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.1045,0.1045,,,0.1045,,26.794872,28.243243,0,2025-12-06,2025-12-06,1.054054,78,,,,,74,2.09,3,4,3,12,7,5
,,,,,,,,,,,,,,24,,24,,,,24,,6922657512784,prank,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.08375,0.08375,,,0.08375,,22.840909,23.647059,0,2025-12-06,2025-12-06,1.035294,88,,,,,85,2.01,,3,,11,5,5
,,,,2,,,,,,,,,,30,,30,,,,28,,6922657512784,prank,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,3,,1.19,"[{'action_type': 'outbound_click', 'value': '1.19'}]",1.19,,,,0.079333,0.079333,,,0.085,0.793333,33.055556,33.521127,4.166667,2025-12-06,2025-12-06,1.014085,72,2.777778,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.777778'}]",71,2.38,3,5,3,21,12,9
,,,,,,,,,,,,,,13,,13,,,,13,,6922657512784,prank,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.085385,0.085385,,,0.085385,,39.642857,44.4,0,2025-12-06,2025-12-06,1.12,28,,,,,25,1.11,3,41,3,7,4,3
,,,,,,,,,,,,,,4,,4,,,,4,,6922657512784,prank,6922657511584,p_ads_newest_051225,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.065,0.065,,,0.065,,28.888889,28.888889,0,2025-12-06,2025-12-06,1,9,,,,,9,0.26,,3,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-06,2025-12-06,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.34,0.34,,,0.34,,113.333333,113.333333,0,2025-12-06,2025-12-06,1,3,,,,,3,0.34,,5,,1,1,
,,,,,,,,,,,,,,2,,2,,,,2,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.12,0.12,,,0.12,,48,48,0,2025-12-06,2025-12-06,1,5,,,,,5,0.24,,4,,1,1,1
,,,,,,,,,,,,,,3,,3,,,,3,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.046667,0.046667,,,0.046667,,35,46.666667,0,2025-12-06,2025-12-06,1.333333,4,,,,,3,0.14,,3,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922658469784,bustdown1,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.2,0.2,,,0.2,,100,100,0,2025-12-06,2025-12-06,1,2,,,,,2,0.2,,8,,1,1,1
,,,,,,,,,,,,,,1,,1,,,,1,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.1,0.1,,,0.1,,25,25,0,2025-12-06,2025-12-06,1,4,,,,,4,0.1,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.42,0.42,,,0.42,,35,35,0,2025-12-06,2025-12-06,1,12,,,,,12,0.42,,1,,,,
,,,,,,,,,,,,,,2,,2,,,,2,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.145,0.145,,,0.145,,32.222222,32.222222,0,2025-12-06,2025-12-06,1,9,,,,,9,0.29,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,40,40,0,2025-12-06,2025-12-06,1,5,,,,,5,0.2,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-06,2025-12-06,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,1,,1,,,,1,,6922658676184,bustdown2,6922657511584,p_ads_newest_051225,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.08,0.08,,,0.08,,80,80,0,2025-12-06,2025-12-06,1,1,,,,,1,0.08,,15,,1,1,1
,35,,,4,3,3,35,,,,,,,27,,27,,,,23,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,1.1,"[{'action_type': 'outbound_click', 'value': '1.1'}]",1.1,1.466667,0.125714,,0.162963,0.162963,,,0.191304,1.1,26.035503,30.344828,2.366864,2025-12-06,2025-12-06,1.165517,169,2.366864,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.366864'}]",145,4.4,3,2,3,13,7,6
,29,,,11,4,4,29,,,,,1,,159,1,159,1,,,147,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,12,,1.929091,"[{'action_type': 'outbound_click', 'value': '1.929091'}]",1.929091,5.305,0.731724,,0.133459,0.133459,21.22,,0.144354,1.768333,22.915767,26.826802,1.295896,2025-12-06,2025-12-06,1.17067,926,1.187905,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.187905'}]",791,21.22,18,3,15,78,38,24
,60,,,13,8,8,60,,,,,,,241,,241,1,1,,227,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,17,,2.093846,"[{'action_type': 'outbound_click', 'value': '2.093846'}]",2.093846,3.4025,0.453667,,0.112946,0.112946,27.22,,0.119912,1.601176,25.041398,27.494949,1.563937,2025-12-06,2025-12-06,1.09798,1087,1.195952,13,"[{'action_type': 'outbound_click', 'value': '13'}]","[{'action_type': 'outbound_click', 'value': '1.195952'}]",990,27.22,22,3,21,111,56,33
,34,,,11,6,6,34,,,,,,,137,,137,1,1,,125,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,10,,1.254545,"[{'action_type': 'outbound_click', 'value': '1.254545'}]",1.254545,2.3,0.405882,,0.10073,0.10073,13.8,,0.1104,1.38,28.336756,32.018561,2.053388,2025-12-06,2025-12-06,1.12993,487,2.258727,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '2.258727'}]",431,13.8,14,4,14,59,27,20
,3,,,2,2,2,3,,,,,,,38,,38,,,,36,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,1.56,"[{'action_type': 'outbound_click', 'value': '1.56'}]",1.56,1.56,1.04,,0.082105,0.082105,,,0.086667,1.56,30.891089,33.191489,1.980198,2025-12-06,2025-12-06,1.074468,101,1.980198,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.980198'}]",94,3.12,2,6,2,22,9,5
,,,,,,,,,,,,,,2,,2,,,,2,,6922658870384,gasstation,6922657511584,p_ads_newest_051225,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.43,0.43,,,0.43,,33.076923,37.391304,0,2025-12-06,2025-12-06,1.130435,26,,,,,23,0.86,,1,,1,1,
