action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,82,,,10,5,5,82,,,4,1,1,,,338,,338,5,4,,323,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,45-54,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,13,"[{'action_type': 'subscribe_mobile_app', 'value': '21.94'}, {'action_type': 'subscribe_total', 'value': '21.94'}, {'action_type': 'start_trial_mobile_app', 'value': '10.97'}, {'action_type': 'start_trial_total', 'value': '10.97'}]",2.194,"[{'action_type': 'outbound_click', 'value': '2.194'}]",2.194,4.388,0.267561,,0.064911,0.064911,4.388,,0.067926,1.687692,21.722772,22.973822,1.287129,2025-12-10,2025-12-10,1.057592,1010,0.990099,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '0.990099'}]",955,21.94,33,3,30,290,138,85
,6,,,2,1,1,6,,,1,,,,,61,,61,1,1,,58,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,55-64,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,2,,2.035,"[{'action_type': 'outbound_click', 'value': '2.035'}]",2.035,4.07,0.678333,,0.066721,0.066721,4.07,,0.070172,2.035,30.373134,31.307692,1.492537,2025-12-10,2025-12-10,1.030769,134,1.492537,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.492537'}]",130,4.07,4,4,4,48,27,14
,,,,2,,,,,,1,,,,,20,,20,1,1,,17,,6924679041584,12_prerna_noendcardaudio,6924675697784,FB_iOS_Rap_StartTrial_winnersnomusic_091225,65+,6915577150584,FB_iOS_Rap_StartTrial_Set1_251125,1,,0.29,"[{'action_type': 'outbound_click', 'value': '0.29'}]",0.29,,,,0.029,0.029,0.58,,0.034118,0.58,14.871795,16.571429,2.564103,2025-12-10,2025-12-10,1.114286,39,5.128205,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '5.128205'}]",35,0.58,2,4,2,16,7,6
,,,,,,,,,,,,,,,9,,9,,,,9,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.048889,0.048889,,,0.048889,,11.891892,11.891892,0,2025-12-10,2025-12-10,1,37,,,,,37,0.44,,2,,7,3,
,10,,,2,,,10,,,,,,,,63,,63,,,,61,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,1.85,"[{'action_type': 'outbound_click', 'value': '1.85'}]",1.85,,0.37,,0.05873,0.05873,,,0.060656,1.233333,13.909774,14.396887,1.12782,2025-12-10,2025-12-10,1.035019,266,0.75188,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.75188'}]",257,3.7,8,3,8,56,31,16
,4,,,,1,1,4,,,,,,,,80,,80,,,,80,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,4.4,1.1,,0.055,0.055,,,0.055,,14.715719,14.715719,0,2025-12-10,2025-12-10,1,299,,,,,299,4.4,10,3,9,70,31,18
,,,,,,,,,,,,,,,41,,41,,,,41,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.060244,0.060244,,,0.060244,,17.272727,17.642857,0,2025-12-10,2025-12-10,1.021429,143,,,,,140,2.47,4,3,4,36,17,10
,4,,,,1,1,4,,,,,,,,12,,12,,,,12,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,"[{'action_type': 'subscribe_mobile_app', 'value': '0.53'}, {'action_type': 'subscribe_total', 'value': '0.53'}, {'action_type': 'start_trial_mobile_app', 'value': '0.53'}, {'action_type': 'start_trial_total', 'value': '0.53'}]",,,,0.53,0.1325,,0.044167,0.044167,,,0.044167,,18.928571,21.2,0,2025-12-10,2025-12-10,1.12,28,,,,,25,0.53,1,4,1,11,5,2
,1,,,1,,,1,,,,,,,,4,,4,,,,3,,6924697559784,02 Morgan_Gasstation_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.25,"[{'action_type': 'outbound_click', 'value': '0.25'}]",0.25,,0.25,,0.0625,0.0625,,,0.083333,0.25,35.714286,35.714286,14.285714,2025-12-10,2025-12-10,1,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",7,0.25,1,5,1,3,2,2
,,,,,,,,,,,,,,,,,,,,,,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,3,,,,,3,0.03,,1,,,,
,,,,1,,,,,,,,,,,7,,7,,,,6,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.88,"[{'action_type': 'outbound_click', 'value': '0.88'}]",0.88,,,,0.125714,0.125714,,,0.146667,0.88,20.465116,22,2.325581,2025-12-10,2025-12-10,1.075,43,2.325581,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.325581'}]",40,0.88,,2,,5,4,2
,,,,1,,,,,,,,,,,14,,14,,,,13,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.31,"[{'action_type': 'outbound_click', 'value': '1.31'}]",1.31,,,,0.093571,0.093571,,,0.100769,1.31,18.985507,20.46875,1.449275,2025-12-10,2025-12-10,1.078125,69,1.449275,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.449275'}]",64,1.31,2,3,2,11,6,4
,,,,1,,,,,,,,,,,9,,9,,,,8,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.21,"[{'action_type': 'outbound_click', 'value': '1.21'}]",1.21,,,,0.134444,0.134444,,,0.15125,1.21,30.25,30.25,2.5,2025-12-10,2025-12-10,1,40,2.5,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.5'}]",40,1.21,3,3,2,8,5,3
,,,,,,,,,,,,,,,1,,1,,,,1,,6924698562784,03 Morgan_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.1,0.1,,,0.1,,25,25,0,2025-12-10,2025-12-10,1,4,,,,,4,0.1,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.09,0.09,,,0.09,,30,30,0,2025-12-10,2025-12-10,1,3,,,,,3,0.09,,6,,1,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-10,2025-12-10,1,6,,,,,6,0.06,,4,,2,1,
,,,,,,,,,,,,,,,3,,3,,,,3,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.113333,0.113333,,,0.113333,,26.153846,30.909091,0,2025-12-10,2025-12-10,1.181818,13,,,,,11,0.34,,2,,2,1,
,,,,,,,,,,,,,,,,,,,,,,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,30,30,0,2025-12-10,2025-12-10,1,3,,,,,3,0.09,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6924705570784,04 Morgan_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.06,0.06,,,0.06,,20,20,0,2025-12-10,2025-12-10,1,3,,,,,3,0.06,,2,,1,,
,2,,,1,,,2,,,,,,,,30,,30,,,,29,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.77,"[{'action_type': 'outbound_click', 'value': '1.77'}]",1.77,,0.885,,0.059,0.059,,,0.061034,1.77,14.87395,15.526316,0.840336,2025-12-10,2025-12-10,1.04386,119,0.840336,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.840336'}]",114,1.77,1,3,1,25,12,8
,75,2,,15,5,5,75,,,,,,,,208,,208,,,,193,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,17,"[{'action_type': 'subscribe_mobile_app', 'value': '3.773333'}, {'action_type': 'subscribe_total', 'value': '3.773333'}, {'action_type': 'start_trial_mobile_app', 'value': '3.773333'}, {'action_type': 'start_trial_total', 'value': '3.773333'}]",0.754667,"[{'action_type': 'outbound_click', 'value': '0.754667'}]",0.754667,2.264,0.150933,,0.054423,0.054423,,,0.058653,0.665882,16.501458,17.308869,2.478134,2025-12-10,2025-12-10,1.04893,686,2.186589,15,"[{'action_type': 'outbound_click', 'value': '15'}]","[{'action_type': 'outbound_click', 'value': '2.186589'}]",654,11.32,19,4,17,176,69,36
,26,,,9,4,4,26,,,,,,,,271,1,271,1,,,261,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,9,,1.442222,"[{'action_type': 'outbound_click', 'value': '1.442222'}]",1.442222,3.245,0.499231,,0.047897,0.047897,12.98,,0.049732,1.442222,16.577267,16.94517,1.149425,2025-12-10,2025-12-10,1.022193,783,1.149425,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.149425'}]",766,12.98,25,3,25,234,93,48
,3,,,2,1,1,3,,,,,,,,86,,86,,,,84,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,2.67,"[{'action_type': 'outbound_click', 'value': '2.67'}]",2.67,5.34,1.78,,0.062093,0.062093,,,0.063571,2.67,22.531646,23.318777,0.843882,2025-12-10,2025-12-10,1.034935,237,0.843882,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.843882'}]",229,5.34,8,3,7,76,26,15
,,,,,,,,,,,,,,,11,,11,,,,11,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.080909,0.080909,,,0.080909,,27.8125,27.8125,0,2025-12-10,2025-12-10,1,32,,,,,32,0.89,,3,,10,4,
,,,,1,,,,,,,,,,,7,,7,,,,6,,6924706270984,05 Eddie_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.48,"[{'action_type': 'outbound_click', 'value': '0.48'}]",0.48,,,,0.068571,0.068571,,,0.08,0.48,36.923077,36.923077,7.692308,2025-12-10,2025-12-10,1,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",13,0.48,1,4,1,6,2,1
,,,,,,,,,,,,,,,6,,6,,,,6,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.043333,0.043333,,,0.043333,,20,21.666667,0,2025-12-10,2025-12-10,1.083333,13,,,,,12,0.26,1,4,1,5,1,1
,,,,1,,,,,,,,,,,23,,23,,,,22,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.13,"[{'action_type': 'outbound_click', 'value': '1.13'}]",1.13,,,,0.04913,0.04913,,,0.051364,1.13,18.52459,18.833333,1.639344,2025-12-10,2025-12-10,1.016667,61,1.639344,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.639344'}]",60,1.13,1,4,1,21,13,8
,,,,1,,,,,,,,,,,22,,22,,,,21,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.82,"[{'action_type': 'outbound_click', 'value': '1.82'}]",1.82,,,,0.082727,0.082727,,,0.086667,1.82,20.681818,21.666667,1.136364,2025-12-10,2025-12-10,1.047619,88,1.136364,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.136364'}]",84,1.82,2,2,2,18,7,6
,,,,,,,,,,,,,,,9,,9,,,,9,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.056667,0.056667,,,0.056667,,22.173913,23.181818,0,2025-12-10,2025-12-10,1.045455,23,,,,,22,0.51,2,4,2,9,6,4
,,,,,,,,,,,,,,,,,,,,,,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,13.333333,20,0,2025-12-10,2025-12-10,1.5,3,,,,,2,0.04,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924706727584,06 Eddie_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-10,2025-12-10,1,1,,,,,1,0.01,,1,,,,
,15,,,4,1,1,15,,,,,,,,43,,43,,,,39,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,"[{'action_type': 'subscribe_mobile_app', 'value': '4'}, {'action_type': 'subscribe_total', 'value': '4'}, {'action_type': 'start_trial_mobile_app', 'value': '4'}, {'action_type': 'start_trial_total', 'value': '4'}]",1,"[{'action_type': 'outbound_click', 'value': '1'}]",1,4,0.266667,,0.093023,0.093023,,,0.102564,1,16.326531,18.099548,1.632653,2025-12-10,2025-12-10,1.108597,245,1.632653,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.632653'}]",221,4,6,2,5,37,19,13
,38,,,12,5,5,38,,,2,1,1,,,224,1,224,4,2,,208,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,12,"[{'action_type': 'subscribe_mobile_app', 'value': '17.53'}, {'action_type': 'subscribe_total', 'value': '17.53'}, {'action_type': 'start_trial_mobile_app', 'value': '17.53'}, {'action_type': 'start_trial_total', 'value': '17.53'}]",1.460833,"[{'action_type': 'outbound_click', 'value': '1.460833'}]",1.460833,3.506,0.461316,,0.078259,0.078259,4.3825,,0.084279,1.460833,16.888247,18.034979,1.156069,2025-12-10,2025-12-10,1.067901,1038,1.156069,12,"[{'action_type': 'outbound_click', 'value': '12'}]","[{'action_type': 'outbound_click', 'value': '1.156069'}]",972,17.53,22,2,21,181,83,47
,13,1,,7,2,2,13,,,1,,,,,166,1,166,2,1,,157,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,7,,1.701429,"[{'action_type': 'outbound_click', 'value': '1.701429'}]",1.701429,5.955,0.916154,,0.071747,0.071747,5.955,,0.07586,1.701429,17.909774,19.056,1.052632,2025-12-10,2025-12-10,1.064,665,1.052632,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.052632'}]",625,11.91,14,2,13,133,57,30
,8,,,4,,,8,,,1,,,,,45,,45,1,1,,40,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,0.92,"[{'action_type': 'outbound_click', 'value': '0.92'}]",0.92,,0.46,,0.081778,0.081778,3.68,,0.092,0.92,24.697987,25.37931,2.684564,2025-12-10,2025-12-10,1.027586,149,2.684564,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '2.684564'}]",145,3.68,4,3,3,35,16,9
,,,,,,,,,,,,,,,5,,5,,,,5,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.076,0.076,,,0.076,,29.230769,29.230769,0,2025-12-10,2025-12-10,1,13,,,,,13,0.38,1,5,1,5,5,2
,,,,1,,,,,,,,,,,6,,6,,,,5,,6924707290984,07 Mike_Gasstation_gemini_hht2,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.17,"[{'action_type': 'outbound_click', 'value': '0.17'}]",0.17,,,,0.028333,0.028333,,,0.034,0.17,13.076923,13.076923,7.692308,2025-12-10,2025-12-10,1,13,7.692308,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '7.692308'}]",13,0.17,1,4,1,5,3,3
,,,,,,,,,,,,,,,8,,8,,,,8,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.06875,0.06875,,,0.06875,,15.277778,15.277778,0,2025-12-10,2025-12-10,1,36,,,,,36,0.55,,2,,5,4,
,2,,,3,,,2,,,1,,,,,88,,88,1,1,,84,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,1.433333,"[{'action_type': 'outbound_click', 'value': '1.433333'}]",1.433333,,2.15,,0.048864,0.048864,4.3,,0.05119,1.075,14.478114,14.776632,1.346801,2025-12-10,2025-12-10,1.020619,297,1.010101,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.010101'}]",291,4.3,7,3,8,72,28,18
,,,,4,,,,,,,,,,,80,,80,,,,76,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,1.34,"[{'action_type': 'outbound_click', 'value': '1.34'}]",1.34,,,,0.067,0.067,,,0.070526,1.34,14.972067,15.446686,1.117318,2025-12-10,2025-12-10,1.0317,358,1.117318,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.117318'}]",347,5.36,7,2,6,69,34,20
,,,,1,,,,,,,,,,,30,,30,,,,29,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,2.34,"[{'action_type': 'outbound_click', 'value': '2.34'}]",2.34,,,,0.078,0.078,,,0.08069,2.34,19.663866,20,0.840336,2025-12-10,2025-12-10,1.017094,119,0.840336,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.840336'}]",117,2.34,2,3,2,24,11,8
,,,,,,,,,,,,,,,5,,5,,,,5,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.064,0.064,,,0.064,,17.777778,17.777778,0,2025-12-10,2025-12-10,1,18,,,,,18,0.32,,3,,4,3,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6924708193184,08 Mike_Gasstation_gemini_ginjuice,6924668039784,FB_iOS_Rap_StartTrial_gasstation_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-10,2025-12-10,1,2,,,,,2,0.02,,5,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-10,2025-12-10,1,9,,,,,9,0.12,,0,,,,
,,,,1,1,1,,,,,,,,,20,,20,,,,19,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.75,"[{'action_type': 'outbound_click', 'value': '0.75'}]",0.75,0.75,,,0.0375,0.0375,,,0.039474,0.75,14.423077,15,1.923077,2025-12-10,2025-12-10,1.04,52,1.923077,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.923077'}]",50,0.75,5,5,5,16,9,7
,,,,,,,,,,,,,,,33,,33,,,,33,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.054242,0.054242,,,0.054242,,16.126126,16.728972,0,2025-12-10,2025-12-10,1.037383,111,,,,,107,1.79,4,5,4,28,14,6
,,1,,1,,,,,,1,,,,,17,,17,1,1,,15,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,1.02,"[{'action_type': 'outbound_click', 'value': '1.02'}]",1.02,,,,0.06,0.06,1.02,,0.068,1.02,24.878049,24.878049,2.439024,2025-12-10,2025-12-10,1,41,2.439024,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.439024'}]",41,1.02,1,3,1,13,4,3
,,,,,,,,,,,,,,,3,,3,,,,3,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.036667,0.036667,,,0.036667,,22,22,0,2025-12-10,2025-12-10,1,5,,,,,5,0.11,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6924708943784,01 Morgan_dropit,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-10,2025-12-10,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,44,55,0,2025-12-10,2025-12-10,1.25,5,,,,,4,0.22,,1,,,,
,,,,1,1,1,,,,1,,,,,15,,15,1,1,,13,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,0.77,"[{'action_type': 'outbound_click', 'value': '0.77'}]",0.77,0.77,,,0.051333,0.051333,0.77,,0.059231,0.77,17.906977,18.333333,2.325581,2025-12-10,2025-12-10,1.02381,43,2.325581,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.325581'}]",42,0.77,2,4,2,12,5,3
,,,,,,,,,,,,,,,11,,11,,,,11,,6924712086784,01 Prerna_bodakyellow,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.041818,0.041818,,,0.041818,,14.375,14.375,0,2025-12-10,2025-12-10,1,32,,,,,32,0.46,,3,,10,3,2
