action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,2,,2,,,,2,,6920996506184,03_blackbodysuit_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.075,0.075,,,0.075,,37.5,50,0,2025-12-03,2025-12-03,1.333333,4,,,,,3,0.15,1,13,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.026667,0.026667,,,0.026667,,16,16,0,2025-12-03,2025-12-03,1,5,,,,,5,0.08,,5,,2,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.06,0.06,,,0.06,,17.142857,17.142857,0,2025-12-03,2025-12-03,1,7,,,,,7,0.12,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,48.888889,48.888889,0,2025-12-03,2025-12-03,1,9,,,,,9,0.44,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.063333,0.063333,,,0.063333,,47.5,47.5,0,2025-12-03,2025-12-03,1,4,,,,,4,0.19,1,9,1,3,2,2
,,,,,,,,,,,,,1,,1,,,,1,,6920996506384,06_green hair_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.1,0.1,,,0.1,,50,50,0,2025-12-03,2025-12-03,1,2,,,,,2,0.1,,4,,1,,
,,,,,,,,,,,,,2,,2,,,,2,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.045,0.045,,,0.045,,22.5,22.5,0,2025-12-03,2025-12-03,1,4,,,,,4,0.09,,4,,1,1,1
,,,,,,,,,,,,,7,,7,,,,7,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.081429,0.081429,,,0.081429,,24.782609,25.909091,0,2025-12-03,2025-12-03,1.045455,23,,,,,22,0.57,,3,,7,2,1
,,,,1,1,1,,,,,,,27,,27,,,,26,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.36,"[{'action_type': 'outbound_click', 'value': '1.36'}]",1.36,1.36,,,0.05037,0.05037,,,0.052308,1.36,21.587302,22.295082,1.587302,2025-12-03,2025-12-03,1.032787,63,1.587302,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.587302'}]",61,1.36,2,4,2,24,15,7
,,,,,,,,,,,,,22,,22,,,,22,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.064545,0.064545,,,0.064545,,25.357143,27.307692,0,2025-12-03,2025-12-03,1.076923,56,,,,,52,1.42,5,6,5,18,13,8
,,,,,,,,,,,,,5,,5,,,,5,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.286,0.286,,,0.286,,89.375,95.333333,0,2025-12-03,2025-12-03,1.066667,16,,,,,15,1.43,1,4,1,4,2,1
,2,,,1,,,2,,,,,,3,,3,,,,2,,6920996506584,11_yellow dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.21,"[{'action_type': 'outbound_click', 'value': '0.21'}]",0.21,,0.105,,0.07,0.07,,,0.105,0.21,42,42,20,2025-12-03,2025-12-03,1,5,20,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '20'}]",5,0.21,1,9,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.05,,3,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.22,0.22,,,0.22,,31.428571,36.666667,0,2025-12-03,2025-12-03,1.166667,7,,,,,6,0.22,,2,,1,1,1
,,,,,,,,,,,,,6,,6,,,,6,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.053333,0.053333,,,0.053333,,40,40,0,2025-12-03,2025-12-03,1,8,,,,,8,0.32,,8,,6,5,1
,,,,,,,,,,,,,1,,1,,,,1,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.11,0.11,,,0.11,,36.666667,36.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.11,,5,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920996506784,10_Red pants_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,1,0.02,,,,,,
,,,,1,,,,,,,,,11,,11,,,,10,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.91,"[{'action_type': 'outbound_click', 'value': '0.91'}]",0.91,,,,0.082727,0.082727,,,0.091,0.91,22.195122,22.75,2.439024,2025-12-03,2025-12-03,1.025,41,2.439024,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.439024'}]",40,0.91,2,3,2,10,5,5
,19,,,4,,,19,,,,,,127,,127,2,2,,121,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,5,,2.64,"[{'action_type': 'outbound_click', 'value': '2.64'}]",2.64,,0.555789,,0.08315,0.08315,5.28,,0.087273,2.112,24,26.009852,1.136364,2025-12-03,2025-12-03,1.083744,440,0.909091,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.909091'}]",406,10.56,13,3,13,103,49,35
1,46,,1,9,4,4,46,1,1,,,1,300,,300,7,6,1,284,1,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,9,"[{'action_type': 'subscribe_mobile_app', 'value': '21.49'}, {'action_type': 'subscribe_total', 'value': '21.49'}]",2.387778,"[{'action_type': 'outbound_click', 'value': '2.387778'}]",2.387778,5.3725,0.467174,21.49,0.071633,0.071633,3.07,21.49,0.075669,2.387778,26.335784,28.018253,1.102941,2025-12-03,2025-12-03,1.063885,816,1.102941,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.102941'}]",767,21.49,41,4,41,253,122,81
,33,,,9,2,2,33,,,,,,208,,208,5,5,,194,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,9,,1.926667,"[{'action_type': 'outbound_click', 'value': '1.926667'}]",1.926667,8.67,0.525455,,0.083365,0.083365,3.468,,0.089381,1.926667,35.243902,36.276151,1.829268,2025-12-03,2025-12-03,1.029289,492,1.829268,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.829268'}]",478,17.34,32,4,32,179,94,68
,8,,,1,1,1,8,,,,,,68,,68,,,,67,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,1,,5.53,"[{'action_type': 'outbound_click', 'value': '5.53'}]",5.53,5.53,0.69125,,0.081324,0.081324,,,0.082537,5.53,41.578947,42.868217,0.75188,2025-12-03,2025-12-03,1.031008,133,0.75188,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.75188'}]",129,5.53,8,5,8,57,33,22
,3,,,2,,,3,,,1,1,,20,,20,1,,,17,,6920996506984,02_blackNew_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,2,,0.62,"[{'action_type': 'outbound_click', 'value': '0.62'}]",0.62,,0.413333,,0.062,0.062,1.24,,0.072941,0.62,31.794872,36.470588,5.128205,2025-12-03,2025-12-03,1.147059,39,5.128205,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '5.128205'}]",34,1.24,2,6,2,16,10,8
,,,,,,,,,,,,,1,,1,,,,1,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,14,14,0,2025-12-03,2025-12-03,1,5,,,,,5,0.07,,2,,1,,
,,,,,,,,,,,,,,,,,,,,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,24.444444,24.444444,0,2025-12-03,2025-12-03,1,9,,,,,9,0.22,,1,,,,
,,,,1,,,,,,,,,10,,10,1,1,,8,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.87,"[{'action_type': 'outbound_click', 'value': '0.87'}]",0.87,,,,0.087,0.087,0.87,,0.10875,0.87,36.25,36.25,4.166667,2025-12-03,2025-12-03,1,24,4.166667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '4.166667'}]",24,0.87,2,5,2,7,3,3
,,,,,,,,,,,,,7,,7,,,,7,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,25.789474,27.222222,0,2025-12-03,2025-12-03,1.055556,19,,,,,18,0.49,,4,,7,4,3
,,,,,,,,,,,,,,,,,,,,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,155,155,0,2025-12-03,2025-12-03,1,2,,,,,2,0.31,,0,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920996507184,08_Red dress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-03,2025-12-03,1,2,,,,,2,0.04,,11,,1,1,1
,,,,,,,,,,,,,,,,,,,,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,10,10,0,2025-12-03,2025-12-03,1,2,,,,,2,0.02,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.09,0.09,,,0.09,,22.5,22.5,0,2025-12-03,2025-12-03,1,8,,,,,8,0.18,,2,,2,1,
,,,,,,,,,,,,,,,,,,,,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,23.333333,23.333333,0,2025-12-03,2025-12-03,1,3,,,,,3,0.07,,1,,,,
,,,,,,,,,,,,,3,,3,,,,3,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.073333,0.073333,,,0.073333,,27.5,27.5,0,2025-12-03,2025-12-03,1,8,,,,,8,0.22,,4,,3,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6920996507384,07_nose ring_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,6,,1,1,
,,,,,,,,,,,,,2,,2,,,,2,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,28,28,0,2025-12-03,2025-12-03,1,5,,,,,5,0.14,,3,,1,1,1
,,,,,,,,,,,,,8,,8,,,,8,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.065,0.065,,,0.065,,32.5,32.5,0,2025-12-03,2025-12-03,1,16,,,,,16,0.52,,4,,6,2,1
,,,,1,,,,,,,,,5,,5,,,,4,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,1,,0.18,"[{'action_type': 'outbound_click', 'value': '0.18'}]",0.18,,,,0.036,0.036,,,0.045,0.18,30,30,16.666667,2025-12-03,2025-12-03,1,6,16.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '16.666667'}]",6,0.18,,4,,4,1,
,,,,,,,,,,,,,4,,4,,,,4,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.06,0.06,,,0.06,,40,40,0,2025-12-03,2025-12-03,1,6,,,,,6,0.24,,7,,4,4,3
,,,,,,,,,,,,,,,,,,,,,6920996507584,05_greendress_Wap 2 - Copy,6920965699184,F_Purhcase_Rap_WAP2_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,35,35,0,2025-12-03,2025-12-03,1,2,,,,,2,0.07,,2,,,,
,,,,,,,,,,,,,,,,,,,,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.1,0.1,,,0.1,,20,20,0,2025-12-03,2025-12-03,1,5,,,,,5,0.1,,2,,1,,
,,,,,,,,,,,,,4,,4,,,,4,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.065,0.065,,,0.065,,21.666667,26,0,2025-12-03,2025-12-03,1.2,12,,,,,10,0.26,2,6,2,3,2,2
,,,,,,,,,,,,,1,,1,,,,1,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,35,35,0,2025-12-03,2025-12-03,1,2,,,,,2,0.07,,7,,1,1,1
,,,,,,,,,,,,,2,,2,,,,2,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.16,0.16,,,0.16,,106.666667,106.666667,0,2025-12-03,2025-12-03,1,3,,,,,3,0.32,1,11,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,6920999335984,11_yellow dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-03,2025-12-03,1,3,,,,,3,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,0,0,0,2025-12-03,2025-12-03,1,2,,,,,2,0,,,,,,
,,,,,,,,,,,,,1,,1,,,,1,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.16,0.16,,,0.16,,26.666667,26.666667,0,2025-12-03,2025-12-03,1,6,,,,,6,0.16,,2,,1,,
,,,,,,,,,,,,,10,,10,,,,10,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.033,0.033,,,0.033,,22,22,0,2025-12-03,2025-12-03,1,15,,,,,15,0.33,2,6,2,9,5,3
,,,,,,,,,,,,,2,,2,,,,2,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.09,0.09,,,0.09,,22.5,22.5,0,2025-12-03,2025-12-03,1,8,,,,,8,0.18,,4,,2,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6920999336184,07_nose ring_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.09,0.09,,,0.09,,18,18,0,2025-12-03,2025-12-03,1,5,,,,,5,0.09,,2,,,,
,,,,,,,,,,,,,9,,9,,,,9,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.04,0.04,,,0.04,,20,20,0,2025-12-03,2025-12-03,1,18,,,,,18,0.36,,6,,9,6,5
,,,,1,,,,,,,,,29,,29,,,,28,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,1,,1.6,"[{'action_type': 'outbound_click', 'value': '1.6'}]",1.6,,,,0.055172,0.055172,,,0.057143,1.6,16.666667,18.390805,1.041667,2025-12-03,2025-12-03,1.103448,96,1.041667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.041667'}]",87,1.6,1,3,1,24,12,7
,,,,,,,,,,,,,46,,46,,,,46,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.069348,0.069348,,,0.069348,,24.351145,25.31746,0,2025-12-03,2025-12-03,1.039683,131,,,,,126,3.19,3,4,2,37,21,14
,,,,2,,,,,,,,,55,,55,1,1,,52,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,3,,1.765,"[{'action_type': 'outbound_click', 'value': '1.765'}]",1.765,,,,0.064182,0.064182,3.53,,0.067885,1.176667,31.238938,33.942308,2.654867,2025-12-03,2025-12-03,1.086538,113,1.769912,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.769912'}]",104,3.53,8,6,8,46,26,20
,,,,,,,,,,,,,13,,13,,,,13,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.056154,0.056154,,,0.056154,,29.2,29.2,0,2025-12-03,2025-12-03,1,25,,,,,25,0.73,,3,,11,2,1
,,,,,,,,,,,,,,,,,,,,,6920999336384,08_Red dress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,2,,,,,2,0.04,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-03,2025-12-03,1,3,,,,,3,0.04,,2,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,25-34,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-12-03,2025-12-03,1,4,,,,,4,0.1,1,6,1,1,1,1
,,,,,,,,,,,,,7,,7,,,,7,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.047143,0.047143,,,0.047143,,25.384615,27.5,0,2025-12-03,2025-12-03,1.083333,13,,,,,12,0.33,2,15,2,7,6,4
,,,,,,,,,,,,,7,,7,,,,7,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.041429,0.041429,,,0.041429,,19.333333,19.333333,0,2025-12-03,2025-12-03,1,15,,,,,15,0.29,2,5,3,6,3,2
,,,,,,,,,,,,,1,,1,,,,1,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.02,0.02,,,0.02,,10,20,0,2025-12-03,2025-12-03,2,2,,,,,1,0.02,,5,,1,1,
,,,,,,,,,,,,,1,,1,,,,1,,6920999336584,09_red lipstick_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,65+,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-03,2025-12-03,1,2,,,,,2,0.03,,2,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,18-24,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.03,0.03,,,0.03,,30,30,0,2025-12-03,2025-12-03,1,1,,,,,1,0.03,,6,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920999336784,05_greendress_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.08,0.08,,,0.08,,80,80,0,2025-12-03,2025-12-03,1,1,,,,,1,0.08,,5,,1,,
,,,,,,,,,,,,,1,,1,,,,1,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,35-44,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,0.07,0.07,,,0.07,,35,35,0,2025-12-03,2025-12-03,1,2,,,,,2,0.07,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,45-54,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,20,20,0,2025-12-03,2025-12-03,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,6920999336984,03_blackbodysuit_Wap 1 - Copy,6920998203984,F_Purhcase_Rap_WAP1_251203,55-64,6920965699384,FB_iOS_Purchase_Rap_251203,0,,,,,,,,,,,,,,130,130,0,2025-12-03,2025-12-03,1,1,,,,,1,0.13,,3,,,,
