action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,gender,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,374,2,1,103,43,43,374,,,1,1,,2082,3,2082,28,23,,1951,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,104,,0.50068,"[{'action_type': 'outbound_click', 'value': '0.50068'}]",0.50068,1.199302,0.137888,,0.024769,0.024769,1.841786,,0.026433,0.495865,13.128819,13.503535,2.647658,2025-12-02,2025-12-02,1.028542,female,3928,2.6222,103,"[{'action_type': 'outbound_click', 'value': '103'}]","[{'action_type': 'outbound_click', 'value': '2.6222'}]",3819,51.57,263,6,253,1790,1067,715
,7,,,2,,,7,,,,,,73,,73,1,1,,70,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,2,,1.085,"[{'action_type': 'outbound_click', 'value': '1.085'}]",1.085,,0.31,,0.029726,0.029726,2.17,,0.031,1.085,11.666667,11.98895,1.075269,2025-12-02,2025-12-02,1.027624,male,186,1.075269,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '1.075269'}]",181,2.17,5,4,5,68,34,24
,,,,1,,,,,,,,,8,,8,,,,7,,6920229519184,02_blackNew_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.22,"[{'action_type': 'outbound_click', 'value': '0.22'}]",0.22,,,,0.0275,0.0275,,,0.031429,0.22,12.222222,12.941176,5.555556,2025-12-02,2025-12-02,1.058824,unknown,18,5.555556,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.555556'}]",17,0.22,2,6,1,6,6,5
,,,,,,,,,,,,,2,,2,,,,2,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02,0.02,,,0.02,,13.333333,13.333333,0,2025-12-02,2025-12-02,1,female,3,,,,,3,0.04,,5,,2,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6920230659184,03_blackbodysuit_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.06,0.06,,,0.06,,7.5,7.5,0,2025-12-02,2025-12-02,1,male,8,,,,,8,0.06,,2,,1,1,1
,,,,,,,,,,,,,9,,9,,,,9,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,11.25,11.25,0,2025-12-02,2025-12-02,1,female,24,,,,,24,0.27,1,4,1,8,4,2
,,,,,,,,,,,,,4,,4,,,,4,,6920231203584,04_fbg_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.045,0.045,,,0.045,,15,16.363636,0,2025-12-02,2025-12-02,1.090909,male,12,,,,,11,0.18,,4,,3,3,1
,,,,,,,,,,,,,17,,17,,,,17,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.034118,0.034118,,,0.034118,,16.571429,16.571429,0,2025-12-02,2025-12-02,1,female,35,,,,,35,0.58,1,5,1,16,9,7
,,,,,,,,,,,,,7,,7,,,,7,,6920231786584,05_greendress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.015714,0.015714,,,0.015714,,7.857143,7.857143,0,2025-12-02,2025-12-02,1,male,14,,,,,14,0.11,1,5,1,6,5,4
,,,,,,,,,,,,,1,,1,,,,1,,6920232153584,06_green hair_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.08,0.08,,,0.08,,20,20,0,2025-12-02,2025-12-02,1,female,4,,,,,4,0.08,1,4,1,1,1,1
,,,,,,,,,,,,,1,,1,,,,1,,6920232153584,06_green hair_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.03,0.03,,,0.03,,7.5,7.5,0,2025-12-02,2025-12-02,1,male,4,,,,,4,0.03,,4,,1,1,
,,,,,,,,,,,,,3,,3,,,,3,,6920232426184,07_nose ring_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.083333,0.083333,,,0.083333,,16.666667,16.666667,0,2025-12-02,2025-12-02,1,female,15,,,,,15,0.25,1,2,1,3,2,1
,,,,,,,,,,,,,3,,3,,,,3,,6920232426184,07_nose ring_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.033333,0.033333,,,0.033333,,16.666667,16.666667,0,2025-12-02,2025-12-02,1,male,6,,,,,6,0.1,,5,,2,2,1
,,,,,,,,,,,,,,,,,,,,,6920233658384,08_Red dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,15,15,0,2025-12-02,2025-12-02,1,female,4,,,,,4,0.06,,1,,,,
,,,,,,,,,,,,,2,,2,,,,2,,6920233658384,08_Red dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.04,0.04,,,0.04,,11.428571,11.428571,0,2025-12-02,2025-12-02,1,male,7,,,,,7,0.08,,2,,2,,
,,,,,,,,,,,,,3,,3,,,,3,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.046667,0.046667,,,0.046667,,11.666667,11.666667,0,2025-12-02,2025-12-02,1,female,12,,,,,12,0.14,1,4,1,3,1,1
,,,,,,,,,,,,,3,,3,,,,3,,6920233824384,09_red lipstick_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,,,,,,,0.14,0.14,,,0.14,0.42,26.25,26.25,6.25,2025-12-02,2025-12-02,1,male,16,,,,,16,0.42,,2,,2,1,
,,,,,,,,,,,,,2,,2,,,,2,,6920234269584,10_Red pants_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.065,0.065,,,0.065,,13,14.444444,0,2025-12-02,2025-12-02,1.111111,female,10,,,,,9,0.13,,2,,1,,
,11,,,5,2,2,11,,,,,,71,,71,,,,66,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,5,,0.4,"[{'action_type': 'outbound_click', 'value': '0.4'}]",0.4,1,0.181818,,0.028169,0.028169,,,0.030303,0.4,13.157895,13.69863,3.289474,2025-12-02,2025-12-02,1.041096,female,152,3.289474,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '3.289474'}]",146,2,8,4,8,57,28,17
,2,,,1,,,2,,,,,,17,,17,,,,16,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.8,"[{'action_type': 'outbound_click', 'value': '0.8'}]",0.8,,0.4,,0.047059,0.047059,,,0.05,0.8,16,17.021277,2,2025-12-02,2025-12-02,1.06383,male,50,2,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2'}]",47,0.8,4,3,4,15,8,5
,,,,,,,,,,,,,1,,1,,,,1,,6920234806984,11_yellow dress_Wap 2,6920228641784,Test_F_Wap2,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.02,0.02,,,0.02,,20,20,0,2025-12-02,2025-12-02,1,unknown,1,,,,,1,0.02,,12,,1,1,1
,,,,,,,,,,,,,3,,3,1,1,,2,,6920236297784,01_Eddie_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.026667,0.026667,0.08,,0.04,,10,11.428571,0,2025-12-02,2025-12-02,1.142857,female,8,,,,,7,0.08,,2,,1,,
,1,1,,1,,,1,,,,,,16,,16,,,,15,,6920236297784,01_Eddie_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.42,"[{'action_type': 'outbound_click', 'value': '0.42'}]",0.42,,0.42,,0.02625,0.02625,,,0.028,0.42,12.352941,12.352941,2.941176,2025-12-02,2025-12-02,1,male,34,2.941176,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.941176'}]",34,0.42,,4,,14,7,4
,,,,,,,,,,,,,22,,22,1,1,,21,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.028636,0.028636,0.63,,0.03,,11.886792,11.886792,0,2025-12-02,2025-12-02,1,female,53,,,,,53,0.63,3,4,3,20,10,5
,2,,,4,,,2,,,,,,118,1,118,1,,,113,,6920249722184,02_jesus_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.905,"[{'action_type': 'outbound_click', 'value': '0.905'}]",0.905,,1.81,,0.030678,0.030678,3.62,,0.032035,0.905,11.277259,11.71521,1.246106,2025-12-02,2025-12-02,1.038835,male,321,1.246106,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '1.246106'}]",309,3.62,15,4,14,105,64,36
,,,,,,,,,,,,,,,,,,,,,6920250345984,03_Mike T_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,7.5,7.5,0,2025-12-02,2025-12-02,1,female,4,,,,,4,0.03,,1,,,,
,,,,1,,,,,,,,,6,,6,,,,5,,6920250345984,03_Mike T_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.27,"[{'action_type': 'outbound_click', 'value': '0.27'}]",0.27,,,,0.045,0.045,,,0.054,0.27,14.210526,14.210526,5.263158,2025-12-02,2025-12-02,1,male,19,5.263158,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '5.263158'}]",19,0.27,1,3,1,4,1,1
,8,,,4,1,1,8,,,,,,56,,56,1,1,,51,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,4,,0.32,"[{'action_type': 'outbound_click', 'value': '0.32'}]",0.32,1.28,0.16,,0.022857,0.022857,1.28,,0.025098,0.32,10,10.491803,3.125,2025-12-02,2025-12-02,1.04918,female,128,3.125,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '3.125'}]",122,1.28,8,4,8,41,17,13
,264,3,2,117,37,37,264,,,,,,1920,7,1920,42,33,,1761,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,118,,0.325214,"[{'action_type': 'outbound_click', 'value': '0.325214'}]",0.325214,1.028378,0.144129,,0.019818,0.019818,0.905952,,0.021607,0.322458,9.721513,10.772933,3.014819,2025-12-02,2025-12-02,1.108154,male,3914,2.989269,117,"[{'action_type': 'outbound_click', 'value': '117'}]","[{'action_type': 'outbound_click', 'value': '2.989269'}]",3532,38.05,204,5,188,1553,876,522
,,,,,,,,,,,,,10,,10,1,1,,9,,6920251011584,04_MorganF_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,0.024,0.024,0.24,,0.026667,,10,12,0,2025-12-02,2025-12-02,1.2,unknown,24,,,,,20,0.24,1,4,,9,4,3
,,,,,,,,,,,,,,,,,,,,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,10,10,0,2025-12-02,2025-12-02,1,female,6,,,,,6,0.06,,1,,,,
,,,,1,,,,,,,,,35,,35,,,,34,,6920251233984,05_Snoop_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,1.31,"[{'action_type': 'outbound_click', 'value': '1.31'}]",1.31,,,,0.037429,0.037429,,,0.038529,1.31,11.801802,12.47619,0.900901,2025-12-02,2025-12-02,1.057143,male,111,0.900901,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.900901'}]",105,1.31,1,3,1,28,14,7
,,,,1,,,,,,,,,34,,34,,,,33,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,1,,0.85,"[{'action_type': 'outbound_click', 'value': '0.85'}]",0.85,,,,0.025,0.025,,,0.025758,0.85,11.971831,12.318841,1.408451,2025-12-02,2025-12-02,1.028986,female,71,1.408451,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.408451'}]",69,0.85,2,4,2,32,14,7
,74,1,,36,12,12,74,,,,,,747,1,747,11,10,,700,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,38,,0.431944,"[{'action_type': 'outbound_click', 'value': '0.431944'}]",0.431944,1.295833,0.210135,,0.020817,0.020817,1.413636,,0.022214,0.409211,9.670398,10.35976,2.363184,2025-12-02,2025-12-02,1.071286,male,1608,2.238806,36,"[{'action_type': 'outbound_click', 'value': '36'}]","[{'action_type': 'outbound_click', 'value': '2.238806'}]",1501,15.55,66,4,62,640,310,180
,,,,,,,,,,,,,,,,,,,,,6920251657184,06_WillS_Nuthin But A G Thang,6920236297184,Test_F_GThang,6920175379984,FB_iOS_Install_Rap_CreativeTest_251202,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-02,2025-12-02,1,unknown,3,,,,,3,0.04,,1,,,,
