action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.messaging_block,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,,,,,,,,,,6924713760384,02 Morgan_paris,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,,2,,,,
,,,,1,,,,,,,,,,,,39,,39,,,,38,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,2.4,"[{'action_type': 'outbound_click', 'value': '2.4'}]",2.4,,,,0.061538,0.061538,,,0.063158,1.2,16,16.666667,1.333333,2025-12-12,2025-12-12,1.041667,150,0.666667,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.666667'}]",144,2.4,5,3,5,34,16,11
,43,,,10,1,1,43,,,,,,,,,304,,304,,,,294,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,10,"[{'action_type': 'subscribe_mobile_app', 'value': '14.22'}, {'action_type': 'subscribe_total', 'value': '14.22'}, {'action_type': 'start_trial_mobile_app', 'value': '14.22'}, {'action_type': 'start_trial_total', 'value': '14.22'}]",1.422,"[{'action_type': 'outbound_click', 'value': '1.422'}]",1.422,14.22,0.330698,,0.046776,0.046776,,,0.048367,1.422,15.406284,15.977528,1.083424,2025-12-12,2025-12-12,1.037079,923,1.083424,10,"[{'action_type': 'outbound_click', 'value': '10'}]","[{'action_type': 'outbound_click', 'value': '1.083424'}]",890,14.22,20,3,20,260,119,64
,193,1,,33,12,12,193,,,,9,,,,,735,1,735,10,9,,692,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,33,"[{'action_type': 'subscribe_mobile_app', 'value': '11.423333'}, {'action_type': 'subscribe_total', 'value': '11.423333'}, {'action_type': 'start_trial_mobile_app', 'value': '8.5675'}, {'action_type': 'start_trial_total', 'value': '8.5675'}]",1.038485,"[{'action_type': 'outbound_click', 'value': '1.038485'}]",1.038485,2.855833,0.177565,,0.046626,0.046626,3.427,,0.049523,1.038485,15.939535,16.595642,1.534884,2025-12-12,2025-12-12,1.041162,2150,1.534884,33,"[{'action_type': 'outbound_click', 'value': '33'}]","[{'action_type': 'outbound_click', 'value': '1.534884'}]",2065,34.27,60,4,56,598,280,145
,81,,,23,11,11,81,,,,7,,,,,515,1,515,8,7,,484,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,23,"[{'action_type': 'subscribe_mobile_app', 'value': '8.336667'}, {'action_type': 'subscribe_total', 'value': '8.336667'}, {'action_type': 'start_trial_mobile_app', 'value': '8.336667'}, {'action_type': 'start_trial_total', 'value': '8.336667'}]",1.087391,"[{'action_type': 'outbound_click', 'value': '1.087391'}]",1.087391,2.273636,0.308765,,0.048563,0.048563,3.12625,,0.051674,1.087391,19.91242,20.601318,1.83121,2025-12-12,2025-12-12,1.034596,1256,1.83121,23,"[{'action_type': 'outbound_click', 'value': '23'}]","[{'action_type': 'outbound_click', 'value': '1.83121'}]",1214,25.01,40,4,37,427,207,111
,2,,,6,1,1,2,,,,2,,,,,83,,83,2,2,,75,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,7,,0.775,"[{'action_type': 'outbound_click', 'value': '0.775'}]",0.775,4.65,2.325,,0.056024,0.056024,2.325,,0.062,0.664286,24.21875,24.603175,3.645833,2025-12-12,2025-12-12,1.015873,192,3.125,6,"[{'action_type': 'outbound_click', 'value': '6'}]","[{'action_type': 'outbound_click', 'value': '3.125'}]",189,4.65,8,4,8,64,34,12
,,,,3,1,1,,,,,,,,,,14,,14,,,,11,,6924714716184,04 Morgan_humble,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,0.32,"[{'action_type': 'outbound_click', 'value': '0.32'}]",0.32,0.96,,,0.068571,0.068571,,,0.087273,0.32,28.235294,29.090909,8.823529,2025-12-12,2025-12-12,1.030303,34,8.823529,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '8.823529'}]",33,0.96,2,4,2,10,7,5
,,,,,,,,,,,,,,,,1,,1,,,,1,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,,12,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,6924715827784,06 Morgan_gthang,6924708943384,FB_iOS_Rap_StartTrial_morgancarmusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-12,2025-12-12,1,1,,,,,1,0.02,,2,,,,
,17,,,7,4,4,17,,,,8,1,1,1,,210,,210,10,9,,193,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,17,,1.968571,"[{'action_type': 'outbound_click', 'value': '1.968571'}]",1.968571,3.445,0.810588,,0.065619,0.065619,1.378,,0.071399,0.810588,18.060288,19.29972,2.228047,2025-12-12,2025-12-12,1.068627,763,0.917431,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '0.917431'}]",714,13.78,15,3,15,171,90,55
,57,1,,20,7,7,57,,,,1,,,,,415,,415,1,1,,394,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,25,"[{'action_type': 'subscribe_mobile_app', 'value': '31.18'}, {'action_type': 'subscribe_total', 'value': '31.18'}, {'action_type': 'start_trial_mobile_app', 'value': '31.18'}, {'action_type': 'start_trial_total', 'value': '31.18'}]",1.559,"[{'action_type': 'outbound_click', 'value': '1.559'}]",1.559,4.454286,0.547018,,0.075133,0.075133,31.18,,0.079137,1.2472,19.610063,20.012837,1.572327,2025-12-12,2025-12-12,1.020539,1590,1.257862,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '1.257862'}]",1558,31.18,52,3,52,355,160,94
,6,,,20,,,6,,,1,8,,,,,442,1,442,9,8,,413,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,23,,1.412,"[{'action_type': 'outbound_click', 'value': '1.412'}]",1.412,,4.706667,,0.063891,0.063891,3.137778,,0.068378,1.227826,20.419378,20.493469,1.663051,2025-12-12,2025-12-12,1.003628,1383,1.446132,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '1.446132'}]",1378,28.24,49,3,48,366,161,105
,30,,,7,1,1,30,,,,1,1,1,1,,192,,192,3,2,,182,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,8,"[{'action_type': 'subscribe_mobile_app', 'value': '11.84'}, {'action_type': 'subscribe_total', 'value': '11.84'}, {'action_type': 'start_trial_mobile_app', 'value': '11.84'}, {'action_type': 'start_trial_total', 'value': '11.84'}]",1.691429,"[{'action_type': 'outbound_click', 'value': '1.691429'}]",1.691429,11.84,0.394667,,0.061667,0.061667,3.946667,,0.065055,1.48,23.399209,24.016227,1.581028,2025-12-12,2025-12-12,1.026369,506,1.383399,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '1.383399'}]",493,11.84,23,4,21,168,84,48
,2,,,,1,1,2,,,,,1,1,,,38,,38,1,,,37,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,"[{'action_type': 'subscribe_mobile_app', 'value': '1.95'}, {'action_type': 'subscribe_total', 'value': '1.95'}, {'action_type': 'start_trial_mobile_app', 'value': '1.95'}, {'action_type': 'start_trial_total', 'value': '1.95'}]",,,,1.95,0.975,,0.051316,0.051316,1.95,,0.052703,,24.074074,24.375,0,2025-12-12,2025-12-12,1.0125,81,,,,,80,1.95,3,4,3,33,17,11
,,,,,,,,,,,,,,,,7,1,7,1,,,6,,6924716345384,02 Prerna_tusa,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.067143,0.067143,0.47,,0.078333,,18.8,18.8,0,2025-12-12,2025-12-12,1,25,,,,,25,0.47,,3,,6,3,1
,,,,,,,,,,,,,,,,,,,,,,,,6924716446184,04 Prerna_fancy,6924712086984,FB_iOS_Rap_StartTrial_prernamusicvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-12,2025-12-12,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924717255784,02 Morgan_Snoop_Ginndjuice_01,6924712553984,FB_iOS_Rap_StartTrial_morgancartextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-12,2025-12-12,1,1,,,,,1,0.02,,1,,,,
,,,,,,,,,,,,,,,,5,,5,,,,5,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.16,0.16,,,0.16,,26.666667,29.62963,0,2025-12-12,2025-12-12,1.111111,30,,,,,27,0.8,2,3,1,5,3,3
,3,,,5,,,3,,,,,,,,,80,,80,,,,75,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,0.728,"[{'action_type': 'outbound_click', 'value': '0.728'}]",0.728,,1.213333,,0.0455,0.0455,,,0.048533,0.91,13.236364,13.840304,1.454545,2025-12-12,2025-12-12,1.045627,275,1.818182,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.818182'}]",263,3.64,11,6,9,67,41,27
,8,1,,5,3,3,8,,,,,,,,,159,,159,,,,154,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,6,,1.752,"[{'action_type': 'outbound_click', 'value': '1.752'}]",1.752,2.92,1.095,,0.055094,0.055094,,,0.056883,1.46,16.282528,17.076023,1.115242,2025-12-12,2025-12-12,1.048733,538,0.929368,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '0.929368'}]",513,8.76,15,3,13,134,55,33
,40,,,5,1,1,40,,,,1,,,,,81,,81,1,1,,75,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,5,,0.94,"[{'action_type': 'outbound_click', 'value': '0.94'}]",0.94,4.7,0.1175,,0.058025,0.058025,4.7,,0.062667,0.94,19.665272,20.34632,2.09205,2025-12-12,2025-12-12,1.034632,239,2.09205,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.09205'}]",231,4.7,10,3,10,67,32,17
,,,,,,,,,,,,,,,,10,,10,,,,10,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.093,0.093,,,0.093,,28.181818,29.0625,0,2025-12-12,2025-12-12,1.03125,33,,,,,32,0.93,,3,,7,2,2
,,,,,,,,,,,,,,,,4,,4,,,,4,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.1025,0.1025,,,0.1025,,68.333333,68.333333,0,2025-12-12,2025-12-12,1,6,,,,,6,0.41,1,8,1,4,2,2
,9,,,2,1,1,9,,,,2,1,1,,,80,,80,3,2,,75,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,"[{'action_type': 'subscribe_mobile_app', 'value': '6.78'}, {'action_type': 'subscribe_total', 'value': '6.78'}, {'action_type': 'start_trial_mobile_app', 'value': '6.78'}, {'action_type': 'start_trial_total', 'value': '6.78'}]",3.39,"[{'action_type': 'outbound_click', 'value': '3.39'}]",3.39,6.78,0.753333,,0.08475,0.08475,2.26,,0.0904,3.39,20.36036,21.1875,0.600601,2025-12-12,2025-12-12,1.040625,333,0.600601,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.600601'}]",320,6.78,6,4,6,62,35,17
,107,,,14,5,5,107,,,,4,,,,,360,,360,4,4,,342,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,17,"[{'action_type': 'subscribe_mobile_app', 'value': '13.105'}, {'action_type': 'subscribe_total', 'value': '13.105'}, {'action_type': 'start_trial_mobile_app', 'value': '8.736667'}, {'action_type': 'start_trial_total', 'value': '8.736667'}]",1.872143,"[{'action_type': 'outbound_click', 'value': '1.872143'}]",1.872143,5.242,0.244953,,0.072806,0.072806,6.5525,,0.076637,1.541765,19.766214,21.951424,1.282051,2025-12-12,2025-12-12,1.110553,1326,1.055807,14,"[{'action_type': 'outbound_click', 'value': '14'}]","[{'action_type': 'outbound_click', 'value': '1.055807'}]",1194,26.21,54,4,54,308,168,102
,99,,,17,5,5,99,,,,1,,,,,285,,285,1,1,,267,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,17,"[{'action_type': 'subscribe_mobile_app', 'value': '5.55'}, {'action_type': 'subscribe_total', 'value': '5.55'}, {'action_type': 'start_trial_mobile_app', 'value': '7.4'}, {'action_type': 'start_trial_total', 'value': '7.4'}]",1.305882,"[{'action_type': 'outbound_click', 'value': '1.305882'}]",1.305882,4.44,0.224242,,0.077895,0.077895,22.2,,0.083146,1.305882,21.574344,22.177822,1.652089,2025-12-12,2025-12-12,1.027972,1029,1.652089,17,"[{'action_type': 'outbound_click', 'value': '17'}]","[{'action_type': 'outbound_click', 'value': '1.652089'}]",1001,22.2,29,4,27,241,127,74
,3,,,1,,,3,,,,1,1,1,,,62,,62,2,1,,59,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,6.33,"[{'action_type': 'outbound_click', 'value': '6.33'}]",6.33,,2.11,,0.102097,0.102097,3.165,,0.107288,6.33,29.71831,30.57971,0.469484,2025-12-12,2025-12-12,1.028986,213,0.469484,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.469484'}]",207,6.33,5,3,5,52,26,16
,,,,2,,,,,,,,,,,,13,,13,,,,11,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,2,,0.345,"[{'action_type': 'outbound_click', 'value': '0.345'}]",0.345,,,,0.053077,0.053077,,,0.062727,0.345,31.363636,32.857143,9.090909,2025-12-12,2025-12-12,1.047619,22,9.090909,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",21,0.69,2,6,2,11,8,5
,,,,,,,,,,,,,,,,5,,5,,,,5,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.158,0.158,,,0.158,,46.470588,52.666667,0,2025-12-12,2025-12-12,1.133333,17,,,,,15,0.79,1,3,1,5,3,1
,,,,,,,,,,,,,,,,,,,,,,,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,50,50,0,2025-12-12,2025-12-12,1,1,,,,,1,0.05,,6,,1,,
,1,,,,,,1,,,,,,,,,,,,,,,,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,0,,,,,,,,,,,2025-12-12,2025-12-12,0,0,,,,,0,0,,,,,,
,1,,,,,,1,,,,,,,,,,,,,,,,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,0,,,,,,,,,,,2025-12-12,2025-12-12,0,0,,,,,0,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6925374916984,02black04_gasstation_1,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6925374916984,02black04_gasstation_1,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,10,10,0,2025-12-12,2025-12-12,1,1,,,,,1,0.01,,1,,,,
,8,,,2,1,1,8,,,,1,,,,,15,,15,1,1,,12,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,3,"[{'action_type': 'subscribe_mobile_app', 'value': '2.05'}, {'action_type': 'subscribe_total', 'value': '2.05'}, {'action_type': 'start_trial_mobile_app', 'value': '2.05'}, {'action_type': 'start_trial_total', 'value': '2.05'}]",1.025,"[{'action_type': 'outbound_click', 'value': '1.025'}]",1.025,2.05,0.25625,,0.136667,0.136667,2.05,,0.170833,0.683333,31.538462,34.745763,4.615385,2025-12-12,2025-12-12,1.101695,65,3.076923,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.076923'}]",59,2.05,1,2,1,11,4,2
,3,,,2,,,3,,,,2,,,,,55,,55,2,2,,51,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,2.15,"[{'action_type': 'outbound_click', 'value': '2.15'}]",2.15,,1.433333,,0.078182,0.078182,2.15,,0.084314,2.15,21.393035,23.369565,0.995025,2025-12-12,2025-12-12,1.092391,201,0.995025,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.995025'}]",184,4.3,6,3,6,45,19,12
,2,,,2,1,1,2,,,,,,,,,55,,55,,,,53,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,2.32,"[{'action_type': 'outbound_click', 'value': '2.32'}]",2.32,4.64,2.32,,0.084364,0.084364,,,0.087547,2.32,22.857143,24.166667,0.985222,2025-12-12,2025-12-12,1.057292,203,0.985222,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.985222'}]",192,4.64,8,3,8,49,21,16
,3,1,,2,,,3,,,,,,,,,23,,23,,,,21,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,0.865,"[{'action_type': 'outbound_click', 'value': '0.865'}]",0.865,,0.576667,,0.075217,0.075217,,,0.082381,0.865,28.360656,29.322034,3.278689,2025-12-12,2025-12-12,1.033898,61,3.278689,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '3.278689'}]",59,1.73,3,5,3,18,7,4
,,,,,,,,,,,,,,,,2,,2,,,,2,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-12-12,2025-12-12,1,4,,,,,4,0.1,,4,,2,1,1
,,,,,,,,,,,,,,,,1,,1,,,,1,,6925375114184,03black04_gasstation2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.06,0.06,,,0.06,,15,15,0,2025-12-12,2025-12-12,1,4,,,,,4,0.06,,3,,1,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6925375332984,04black04_bollamarket1,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,25,25,0,2025-12-12,2025-12-12,1,2,,,,,2,0.05,,6,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,,6925375332984,04black04_bollamarket1,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,5,5,0,2025-12-12,2025-12-12,1,4,,,,,4,0.02,,0,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6925375332984,04black04_bollamarket1,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-12,2025-12-12,1,3,,,,,3,0.05,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,6925375332984,04black04_bollamarket1,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-12,2025-12-12,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6925375629784,05black04_bollamarket2,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-12,2025-12-12,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,50,50,0,2025-12-12,2025-12-12,1,1,,,,,1,0.05,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,25,25,0,2025-12-12,2025-12-12,1,2,,,,,2,0.05,,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-12,2025-12-12,1,2,,,,,2,0.04,,1,,,,
,,,,,,,,,,,,,,,,1,,1,,,,1,,6925375992184,06black04_bollamarket3,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.09,0.09,,,0.09,,45,45,0,2025-12-12,2025-12-12,1,2,,,,,2,0.09,,3,,1,,
,,,,,,,,,,,,,,,,7,,7,,,,7,,6925378629584,02Prerna_gasstation1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.164286,0.164286,,,0.164286,,23.958333,24.468085,0,2025-12-12,2025-12-12,1.021277,48,,,,,47,1.15,,2,,7,3,1
