action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.messaging_block,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,,,,,,,,,,,,,,,7,,7,,,,7,,6922617753784,09_oscar_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.037143,0.037143,,,0.037143,,21.666667,21.666667,0,2025-12-05,2025-12-05,1,12,,,,,12,0.26,,4,,7,3,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922618733184,08_Neymar_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.07,0.07,,,0.07,,11.666667,14,0,2025-12-05,2025-12-05,1.2,6,,,,,5,0.07,,2,,1,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922618733184,08_Neymar_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.27,0.27,,,0.27,,60,60,0,2025-12-05,2025-12-05,1,9,,,,,9,0.54,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922618733184,08_Neymar_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,7.5,7.5,0,2025-12-05,2025-12-05,1,4,,,,,4,0.03,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922618733184,08_Neymar_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.48,0.48,,,0.48,,80,80,0,2025-12-05,2025-12-05,1,6,,,,,6,0.48,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922618733184,08_Neymar_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.18,0.18,,,0.18,,45,45,0,2025-12-05,2025-12-05,1,4,,,,,4,0.18,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,25,25,0,2025-12-05,2025-12-05,1,6,,,,,6,0.15,,1,,,,
,,,,,,,,,,,,,,,10,,10,,,,10,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.067,0.067,,,0.067,,18.611111,19.705882,0,2025-12-05,2025-12-05,1.058824,36,,,,,34,0.67,,2,,9,1,
,,,,,,,,,,,,,,,25,,25,2,2,,23,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.0532,0.0532,0.665,,0.057826,,21.451613,21.451613,0,2025-12-05,2025-12-05,1,62,,,,,62,1.33,,3,,18,6,3
,,,,,,,,,,,,,,,14,,14,1,1,,13,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.039286,0.039286,0.55,,0.042308,,19.642857,21.153846,0,2025-12-05,2025-12-05,1.076923,28,,,,,26,0.55,4,6,4,13,7,4
,,,,,,,,,,,,,,,6,,6,,,,6,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.133333,0.133333,,,0.133333,,50,50,0,2025-12-05,2025-12-05,1,16,,,,,16,0.8,,3,,6,3,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922620119984,10_Pedro_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.065,0.065,,,0.065,,26,26,0,2025-12-05,2025-12-05,1,5,,,,,5,0.13,,4,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,60,60,0,2025-12-05,2025-12-05,1,1,,,,,1,0.06,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-05,2025-12-05,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,10,10,0,2025-12-05,2025-12-05,1,6,,,,,6,0.06,,3,,2,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.13,0.13,,,0.13,,21.666667,21.666667,0,2025-12-05,2025-12-05,1,6,,,,,6,0.13,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620236784,11_Timmy_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.23,0.23,,,0.23,,38.333333,38.333333,0,2025-12-05,2025-12-05,1,6,,,,,6,0.23,,3,,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.09,0.09,,,0.09,,45,45,0,2025-12-05,2025-12-05,1,2,,,,,2,0.09,,9,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.39,0.39,,,0.39,,43.333333,43.333333,0,2025-12-05,2025-12-05,1,9,,,,,9,0.39,,1,,1,,
,,,,,,,,,,,,,,,12,,12,,,,12,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.104167,0.104167,,,0.104167,,26.041667,27.173913,0,2025-12-05,2025-12-05,1.043478,48,,,,,46,1.25,3,7,3,10,4,3
,,,,,,,,,,,,,,,14,,14,,,,14,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.082857,0.082857,,,0.082857,,23.673469,23.673469,0,2025-12-05,2025-12-05,1,49,,,,,49,1.16,,2,,10,2,
,,,,,,,,,,,,,,,5,,5,,,,5,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.188,0.188,,,0.188,,42.727273,44.761905,0,2025-12-05,2025-12-05,1.047619,22,,,,,21,0.94,,2,,3,2,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6922620509184,12_Tyson_Dakiti,6922611483384,dakiti,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.1,0.1,,,0.1,,42.857143,42.857143,0,2025-12-05,2025-12-05,1,7,,,,,7,0.3,,3,,3,,
,,,,,,,,,,,,,,,7,,7,,,,7,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.088571,0.088571,,,0.088571,,31,31,0,2025-12-05,2025-12-05,1,20,,,,,20,0.62,,3,,5,3,1
,6,,,2,1,1,6,,,,,,,,62,,62,1,1,,59,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,2,,2.045,"[{'action_type': 'outbound_click', 'value': '2.045'}]",2.045,4.09,0.681667,,0.065968,0.065968,4.09,,0.069322,2.045,19.758454,20.45,0.966184,2025-12-05,2025-12-05,1.035,207,0.966184,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.966184'}]",200,4.09,3,3,3,48,18,7
,12,,,4,1,1,12,,,,,,,,145,,145,,,,141,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,4,,2.22,"[{'action_type': 'outbound_click', 'value': '2.22'}]",2.22,8.88,0.74,,0.061241,0.061241,,,0.062979,2.22,20.22779,21.764706,0.911162,2025-12-05,2025-12-05,1.07598,439,0.911162,4,"[{'action_type': 'outbound_click', 'value': '4'}]","[{'action_type': 'outbound_click', 'value': '0.911162'}]",408,8.88,19,3,19,114,57,38
,11,,,5,1,1,11,,,,,,,,124,,124,1,1,,118,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,5,,1.544,"[{'action_type': 'outbound_click', 'value': '1.544'}]",1.544,7.72,0.701818,,0.062258,0.062258,7.72,,0.065424,1.544,26.169492,26.805556,1.694915,2025-12-05,2025-12-05,1.024306,295,1.694915,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '1.694915'}]",288,7.72,8,4,8,96,41,21
,,,,2,,,,,,,,,,,48,,48,,,,46,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.43,"[{'action_type': 'outbound_click', 'value': '1.43'}]",1.43,,,,0.059583,0.059583,,,0.062174,2.86,30.752688,31.428571,1.075269,2025-12-05,2025-12-05,1.021978,93,2.150538,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '2.150538'}]",91,2.86,2,4,2,39,12,6
,,,,,,,,,,,,,,,19,,19,,,,19,,6922620631584,02_Eddie_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.075263,0.075263,,,0.075263,,40.857143,42.058824,0,2025-12-05,2025-12-05,1.029412,35,,,,,34,1.43,2,5,3,14,8,5
,,,,,,,,,,,,,,,,,,,,,,,6922620662784,03_Gael_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,3.846154,4.166667,0,2025-12-05,2025-12-05,1.083333,13,,,,,12,0.05,,1,,,,
,1,,,,,,1,,,,,,,,4,,4,,,,4,,6922620662784,03_Gael_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,,,,,0.36,,0.09,0.09,,,0.09,0.36,15,16.363636,4.166667,2025-12-05,2025-12-05,1.090909,24,,,,,22,0.36,1,4,1,3,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6922620662784,03_Gael_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.28,0.28,,,0.28,,16.470588,16.470588,0,2025-12-05,2025-12-05,1,34,,,,,34,0.56,1,2,1,2,1,1
,,,,,,,,,,,,,,,4,,4,,,,4,,6922620662784,03_Gael_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.0475,0.0475,,,0.0475,,19,19,0,2025-12-05,2025-12-05,1,10,,,,,10,0.19,2,5,2,3,2,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6922620662784,03_Gael_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.27,0.27,,,0.27,,27,27,0,2025-12-05,2025-12-05,1,10,,,,,10,0.27,,2,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,0,0,0,2025-12-05,2025-12-05,1,1,,,,,1,0,,2,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,13.333333,13.333333,0,2025-12-05,2025-12-05,1,9,,,,,9,0.12,,2,,2,,
,,,,,,,,,,,,,,,7,,7,,,,7,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.081429,0.081429,,,0.081429,,21.923077,21.923077,0,2025-12-05,2025-12-05,1,26,,,,,26,0.57,,3,,5,3,1
,,,,,,,,,,,,,,,17,,17,,,,17,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.106471,0.106471,,,0.106471,,31.754386,32.909091,0,2025-12-05,2025-12-05,1.036364,57,,,,,55,1.81,2,4,2,15,6,5
,,,,,,,,,,,,,,,16,,16,,,,16,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.09625,0.09625,,,0.09625,,34.222222,35.813953,0,2025-12-05,2025-12-05,1.046512,45,,,,,43,1.54,2,3,2,15,5,4
,2,,,1,,,2,,,,,,,,3,,3,,,,2,,6922620689584,04_Javier_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,0.18,"[{'action_type': 'outbound_click', 'value': '0.18'}]",0.18,,0.09,,0.06,0.06,,,0.09,0.18,25.714286,25.714286,14.285714,2025-12-05,2025-12-05,1,7,14.285714,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '14.285714'}]",7,0.18,,3,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,2,,,,
,,,,,,,,,,,,,,,4,,4,,,,4,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.0775,0.0775,,,0.0775,,19.375,19.375,0,2025-12-05,2025-12-05,1,16,,,,,16,0.31,,2,,4,2,
,,,,,,,,,,,,,,,11,,11,,,,11,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.052727,0.052727,,,0.052727,,18.709677,18.709677,0,2025-12-05,2025-12-05,1,31,,,,,31,0.58,1,3,1,10,2,2
,,,,,,,,,,,,,,,16,,16,,,,16,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.075,0.075,,,0.075,,22.222222,22.222222,0,2025-12-05,2025-12-05,1,54,,,,,54,1.2,,2,,9,3,
,,,,,,,,,,,,,,,11,,11,,,,11,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.051818,0.051818,,,0.051818,,21.923077,21.923077,0,2025-12-05,2025-12-05,1,26,,,,,26,0.57,,3,,9,1,
,,,,,,,,,,,,,,,3,,3,,,,3,,6922620718984,05_Jesus_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.09,0.09,,,0.09,,45,45,0,2025-12-05,2025-12-05,1,6,,,,,6,0.27,,3,,2,,
,,,,,,,,,,,,,,,,,,,,,,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,90,90,0,2025-12-05,2025-12-05,1,1,,,,,1,0.09,,2,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.18,0.18,,,0.18,,22.5,22.5,0,2025-12-05,2025-12-05,1,8,,,,,8,0.18,,1,,1,,
,,,,,,,,,,,,,,,9,,9,,,,9,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.083333,0.083333,,,0.083333,,26.785714,27.777778,0,2025-12-05,2025-12-05,1.037037,28,,,,,27,0.75,1,4,1,7,2,2
,,,,1,,,,,,,,,,,15,,15,,,,14,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.62,"[{'action_type': 'outbound_click', 'value': '1.62'}]",1.62,,,,0.108,0.108,,,0.115714,1.62,36,36.818182,2.222222,2025-12-05,2025-12-05,1.022727,45,2.222222,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.222222'}]",44,1.62,3,3,3,13,3,3
,,,,,,,,,,,,,,,6,,6,,,,6,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.11,0.11,,,0.11,,34.736842,34.736842,0,2025-12-05,2025-12-05,1,19,,,,,19,0.66,,2,,6,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922621057784,07_Morgan_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.07,0.07,,,0.07,,17.5,17.5,0,2025-12-05,2025-12-05,1,4,,,,,4,0.07,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,13.75,15.714286,0,2025-12-05,2025-12-05,1.142857,8,,,,,7,0.11,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.44,0.44,,,0.44,,19.130435,22,0,2025-12-05,2025-12-05,1.15,23,,,,,20,0.44,1,1,1,1,1,1
,,,,,,,,,,,,,,,2,,2,,,,2,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.125,0.125,,,0.125,,10.869565,10.869565,0,2025-12-05,2025-12-05,1,23,,,,,23,0.25,,1,,1,,
,,,,,,,,,,,,,,,7,,7,,,,7,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.052857,0.052857,,,0.052857,,16.086957,16.086957,0,2025-12-05,2025-12-05,1,23,,,,,23,0.37,1,3,1,6,4,3
,,,,,,,,,,,,,,,,,,,,,,,6922621362584,06_LioneM_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,17.5,17.5,0,2025-12-05,2025-12-05,1,4,,,,,4,0.07,,0,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.08,0.08,,,0.08,,20,20,0,2025-12-05,2025-12-05,1,4,,,,,4,0.08,,4,,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.12,0.12,,,0.12,,24,24,0,2025-12-05,2025-12-05,1,5,,,,,5,0.12,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,34,34,0,2025-12-05,2025-12-05,1,5,,,,,5,0.17,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.03,0.03,,,0.03,,15,15,0,2025-12-05,2025-12-05,1,2,,,,,2,0.03,,4,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922621725384,08_Neymar_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.05,0.05,,,0.05,,8.333333,8.333333,0,2025-12-05,2025-12-05,1,6,,,,,6,0.05,,1,,,,
,,,,,,,,,,,,,,,3,,3,,,,3,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.32,0.32,,,0.32,,53.333333,56.470588,0,2025-12-05,2025-12-05,1.058824,18,,,,,17,0.96,,3,,3,2,
,,,,,,,,,,,,,,,2,,2,,,,2,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.16,0.16,,,0.16,,26.666667,26.666667,0,2025-12-05,2025-12-05,1,12,,,,,12,0.32,,2,,2,1,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.063333,0.063333,,,0.063333,,47.5,47.5,0,2025-12-05,2025-12-05,1,4,,,,,4,0.19,,3,,2,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922622059984,09_oscar_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-05,2025-12-05,1,2,,,,,2,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,1,,,,,1,0.01,,3,,,,
,,,,,,,,,,,,,,,5,,5,,,,5,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.044,0.044,,,0.044,,14.666667,14.666667,0,2025-12-05,2025-12-05,1,15,,,,,15,0.22,1,4,1,4,2,2
,,,,,,,,,,,,,,,5,,5,,,,5,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.088,0.088,,,0.088,,17.6,17.6,0,2025-12-05,2025-12-05,1,25,,,,,25,0.44,,2,,4,1,1
,,,,,,,,,,,,,,,9,,9,,,,9,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.066667,0.066667,,,0.066667,,37.5,37.5,0,2025-12-05,2025-12-05,1,16,,,,,16,0.6,,3,,7,1,1
,,,,,,,,,,,,,,,5,,5,,,,5,,6922622253984,10_Pedro_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,,,,,,,0.028,0.028,,,0.028,0.14,17.5,17.5,12.5,2025-12-05,2025-12-05,1,8,,,,,8,0.14,,4,,5,1,
,,,,,,,,,,,,,,,1,,1,,,,1,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.09,0.09,,,0.09,,22.5,22.5,0,2025-12-05,2025-12-05,1,4,,,,,4,0.09,,2,,1,,
,,,,,,,,,,,,,,,4,,4,,,,4,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,25-34,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.1875,0.1875,,,0.1875,,28.846154,28.846154,0,2025-12-05,2025-12-05,1,26,,,,,26,0.75,,1,,2,,
,,,,,,,,,,,,,,,11,,11,,,,11,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,35-44,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.101818,0.101818,,,0.101818,,32,32,0,2025-12-05,2025-12-05,1,35,,,,,35,1.12,1,3,1,7,3,2
,,,,1,,,,,,,,,,,10,,10,,,,9,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,45-54,6922611476584,FB_iOS_Purchase_RapSinging_251205,1,,1.34,"[{'action_type': 'outbound_click', 'value': '1.34'}]",1.34,,,,0.134,0.134,,,0.148889,1.34,39.411765,40.606061,2.941176,2025-12-05,2025-12-05,1.030303,34,2.941176,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.941176'}]",33,1.34,1,3,1,7,3,3
,,,,,,,,,,,,,,,9,,9,,,,9,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,55-64,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.06,0.06,,,0.06,,28.421053,30,0,2025-12-05,2025-12-05,1.055556,19,,,,,18,0.54,,4,,7,1,1
,,,,,,,,,,,,,,,4,,4,,,,4,,6922622745984,11_Timmy_Dtfm,6922613374384,dtfm,65+,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,0.055,0.055,,,0.055,,55,55,0,2025-12-05,2025-12-05,1,4,,,,,4,0.22,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6922623122784,12_Tyson_Dtfm,6922613374384,dtfm,18-24,6922611476584,FB_iOS_Purchase_RapSinging_251205,0,,,,,,,,,,,,,,10,10,0,2025-12-05,2025-12-05,1,2,,,,,2,0.02,,1,,,,
