action_app_custom_event.fb_mobile_purchase,action_app_custom_event.other,action_app_store_visit,action_comment,action_link_click,action_mobile_app_install,action_omni_app_install,action_omni_custom,action_omni_purchase,action_onsite_app_purchase,action_onsite_conversion.post_net_like,action_onsite_conversion.post_net_save,action_onsite_conversion.post_save,action_onsite_conversion.post_unlike,action_onsite_web_app_purchase,action_page_engagement,action_post,action_post_engagement,action_post_interaction_gross,action_post_reaction,action_purchase,action_video_view,action_web_app_in_store_purchase,ad_id,ad_name,adset_id,adset_name,age,campaign_id,campaign_name,clicks,cost_per_conversion,cost_per_inline_link_click,cost_per_outbound_click,cpa_link_click,cpa_omni_app_install,cpa_omni_custom,cpa_omni_purchase,cpa_page_engagement,cpa_post_engagement,cpa_post_interaction_gross,cpa_purchase,cpa_video_view,cpc,cpm,cpp,ctr,date_start,date_stop,frequency,impressions,inline_link_click_ctr,inline_link_clicks,outbound_clicks,outbound_clicks_ctr,reach,spend,video_30_sec_watched_actions_video_view,video_avg_time_watched_actions_video_view,video_p100_watched_actions_video_view,video_p25_watched_actions_video_view,video_p50_watched_actions_video_view,video_p75_watched_actions_video_view
,134,2,,11,5,5,134,,,1,,,,,159,,159,1,1,,147,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,10,"[{'action_type': 'subscribe_mobile_app', 'value': '3.373333'}, {'action_type': 'subscribe_total', 'value': '3.373333'}, {'action_type': 'start_trial_mobile_app', 'value': '2.53'}, {'action_type': 'start_trial_total', 'value': '2.53'}]",0.92,"[{'action_type': 'outbound_click', 'value': '0.92'}]",0.92,2.024,0.075522,,0.063648,0.063648,10.12,,0.068844,1.012,21.440678,22.192982,2.118644,2025-12-11,2025-12-11,1.035088,472,2.330508,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '2.330508'}]",456,10.12,16,3,15,132,71,44
,,,,1,,,,,,,,,,,39,,39,,,,38,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,1,,2.27,"[{'action_type': 'outbound_click', 'value': '2.27'}]",2.27,,,,0.058205,0.058205,,,0.059737,2.27,28.024691,29.480519,1.234568,2025-12-11,2025-12-11,1.051948,81,1.234568,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.234568'}]",77,2.27,2,4,2,34,16,5
,,,,,,,,,,,,,,,2,,2,,,,2,,6924718889384,02 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.13,0.13,,,0.13,,17.333333,17.333333,0,2025-12-11,2025-12-11,1,15,,,,,15,0.26,,1,,2,,
,4,,,2,,,4,,,,,,,,57,1,57,1,,,54,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,3,,2.335,"[{'action_type': 'outbound_click', 'value': '2.335'}]",2.335,,1.1675,,0.08193,0.08193,4.67,,0.086481,1.556667,18.171206,18.458498,1.167315,2025-12-11,2025-12-11,1.01581,257,0.77821,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '0.77821'}]",253,4.67,9,3,9,48,29,22
,20,,,11,2,2,20,,,3,1,1,,,240,,240,4,3,,225,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,14,"[{'action_type': 'subscribe_mobile_app', 'value': '17.07'}, {'action_type': 'subscribe_total', 'value': '17.07'}]",1.551818,"[{'action_type': 'outbound_click', 'value': '1.551818'}]",1.551818,8.535,0.8535,,0.071125,0.071125,4.2675,,0.075867,1.219286,19.419795,20.297265,1.592719,2025-12-11,2025-12-11,1.045184,879,1.251422,11,"[{'action_type': 'outbound_click', 'value': '11'}]","[{'action_type': 'outbound_click', 'value': '1.251422'}]",841,17.07,29,3,28,196,112,61
,40,,,9,3,3,40,,,3,1,1,,,255,,255,4,3,,242,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,11,"[{'action_type': 'subscribe_mobile_app', 'value': '17.63'}, {'action_type': 'subscribe_total', 'value': '17.63'}, {'action_type': 'start_trial_mobile_app', 'value': '8.815'}, {'action_type': 'start_trial_total', 'value': '8.815'}]",1.958889,"[{'action_type': 'outbound_click', 'value': '1.958889'}]",1.958889,5.876667,0.44075,,0.069137,0.069137,4.4075,,0.072851,1.602727,20.034091,20.428737,1.25,2025-12-11,2025-12-11,1.019699,880,1.022727,9,"[{'action_type': 'outbound_click', 'value': '9'}]","[{'action_type': 'outbound_click', 'value': '1.022727'}]",863,17.63,35,4,34,220,124,82
,4,,,5,,,4,,,1,,,,,85,,85,1,1,,79,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,4,,1.058,"[{'action_type': 'outbound_click', 'value': '1.058'}]",1.058,,1.3225,,0.062235,0.062235,5.29,,0.066962,1.3225,22.510638,23.303965,1.702128,2025-12-11,2025-12-11,1.035242,235,2.12766,5,"[{'action_type': 'outbound_click', 'value': '5'}]","[{'action_type': 'outbound_click', 'value': '2.12766'}]",227,5.29,9,4,9,73,39,26
,,,,,,,,,,,,,,,8,,8,,,,8,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,55-64,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.1825,0.1825,,,0.1825,,52.142857,52.142857,0,2025-12-11,2025-12-11,1,28,,,,,28,1.46,1,5,1,7,3,1
,,,,,,,,,,,,,,,8,,8,,,,8,,6924719922384,03 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,65+,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0.025,0.025,,,0.025,,16.666667,16.666667,0,2025-12-11,2025-12-11,1,12,,,,,12,0.2,,5,,8,5,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,0,0,,,0,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,1,20,1,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6924720140184,04 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,20,20,0,2025-12-11,2025-12-11,1,1,,,,,1,0.02,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,18-24,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,25-34,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,35-44,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-11,2025-12-11,1,3,,,,,3,0.01,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6924720374584,05 Prerna 01,6924712908584,FB_iOS_Rap_StartTrial_prernatextvariants_091225,45-54,6924668035784,FB_iOS_Rap_StartTrial_Set2_091225,0,,,,,,,,,,,,,,3.333333,3.333333,0,2025-12-11,2025-12-11,1,3,,,,,3,0.01,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,0,0,0,2025-12-11,2025-12-11,1,1,,,,,1,0,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-11,2025-12-11,1,2,,,,,2,0.01,,3,,1,,
,,,,,,,,,,,,,,,,,,,,,,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,15,15,0,2025-12-11,2025-12-11,1,2,,,,,2,0.03,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925369207984,01Prerna_bollamarket1,6925369208584,FB_iOS_Rap_StartTrial_prernajumpoffvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,10,10,0,2025-12-11,2025-12-11,1,1,,,,,1,0.01,,3,,,,
,2,,,1,,,2,,,1,,,,,106,,106,1,1,,104,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,4.49,"[{'action_type': 'outbound_click', 'value': '4.49'}]",4.49,,2.245,,0.042358,0.042358,4.49,,0.043173,4.49,16.268116,17.203065,0.362319,2025-12-11,2025-12-11,1.057471,276,0.362319,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '0.362319'}]",261,4.49,8,4,7,90,46,32
,14,,,7,,,14,,,,,,,,386,,386,,,,379,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,7,,2.707143,"[{'action_type': 'outbound_click', 'value': '2.707143'}]",2.707143,,1.353571,,0.049093,0.049093,,,0.05,2.707143,17.562558,17.743446,0.648749,2025-12-11,2025-12-11,1.0103,1079,0.648749,7,"[{'action_type': 'outbound_click', 'value': '7'}]","[{'action_type': 'outbound_click', 'value': '0.648749'}]",1068,18.95,31,4,29,344,205,140
,97,,,20,5,5,97,,,3,,,,,556,,556,3,3,,533,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,21,"[{'action_type': 'subscribe_mobile_app', 'value': '5.78'}, {'action_type': 'subscribe_total', 'value': '5.78'}, {'action_type': 'start_trial_mobile_app', 'value': '4.624'}, {'action_type': 'start_trial_total', 'value': '4.624'}]",1.156,"[{'action_type': 'outbound_click', 'value': '1.156'}]",1.156,4.624,0.238351,,0.041583,0.041583,7.706667,,0.043377,1.100952,21.852552,21.852552,1.984877,2025-12-11,2025-12-11,1,1058,1.890359,20,"[{'action_type': 'outbound_click', 'value': '20'}]","[{'action_type': 'outbound_click', 'value': '1.890359'}]",1058,23.12,64,6,59,483,305,221
,2,,,,,,2,,,1,,,,,183,,183,1,1,,182,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,5.19,,0.056721,0.056721,10.38,,0.057033,,32.74448,32.74448,0,2025-12-11,2025-12-11,1,317,,,,,317,10.38,29,7,26,161,109,73
,3,,,1,,,3,,,,,,,,34,,34,,,,33,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,2.49,"[{'action_type': 'outbound_click', 'value': '2.49'}]",2.49,,0.83,,0.073235,0.073235,,,0.075455,2.49,43.684211,44.464286,1.754386,2025-12-11,2025-12-11,1.017857,57,1.754386,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.754386'}]",56,2.49,5,7,5,33,22,15
,1,1,,2,,,1,,,,,,,,10,,10,,,,8,,6925369209984,01black04_bosscoming,6925369208384,FB_iOS_Rap_StartTrial_black04upvariants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,2,,0.33,"[{'action_type': 'outbound_click', 'value': '0.33'}]",0.33,,0.66,,0.066,0.066,,,0.0825,0.33,36.666667,38.823529,11.111111,2025-12-11,2025-12-11,1.058824,18,11.111111,2,"[{'action_type': 'outbound_click', 'value': '2'}]","[{'action_type': 'outbound_click', 'value': '11.111111'}]",17,0.66,1,6,1,8,6,5
,,,,1,,,,,,,,,,,2,,2,,,,1,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.11,"[{'action_type': 'outbound_click', 'value': '0.11'}]",0.11,,,,0.055,0.055,,,0.11,0.11,10,10,9.090909,2025-12-11,2025-12-11,1,11,9.090909,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '9.090909'}]",11,0.11,1,2,1,1,1,1
,2,,,,,,2,,,,,,,,12,,12,,,,12,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,0.31,,0.051667,0.051667,,,0.051667,,14.090909,14.090909,0,2025-12-11,2025-12-11,1,44,,,,,44,0.62,2,3,2,10,7,3
,6,,,,1,1,6,,,,,,,,16,,16,,,,16,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,,,,0.76,0.126667,,0.0475,0.0475,,,0.0475,0.76,19,19,2.5,2025-12-11,2025-12-11,1,40,,,,,40,0.76,,4,,14,9,5
,3,,,,,,3,,,,,,,,8,,8,,,,8,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,0.123333,,0.04625,0.04625,,,0.04625,,24.666667,24.666667,0,2025-12-11,2025-12-11,1,15,,,,,15,0.37,1,6,1,7,3,2
,,,,,,,,,,,,,,,1,,1,,,,1,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.07,0.07,,,0.07,,35,35,0,2025-12-11,2025-12-11,1,2,,,,,2,0.07,,2,,,,
,,,,,,,,,,,,,,,,,,,,,,,6925369211384,01 Morgan_ginjuice_bollarmarket1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,20,20,0,2025-12-11,2025-12-11,1,2,,,,,2,0.04,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.04,0.04,,,0.04,,16,16,0,2025-12-11,2025-12-11,1,5,,,,,5,0.08,,4,,2,2,1
,,,,,,,,,,,,,,,10,,10,,,,10,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.054,0.054,,,0.054,,21.6,21.6,0,2025-12-11,2025-12-11,1,25,,,,,25,0.54,,3,,9,5,2
,1,,,1,,,1,,,,,,,,12,,12,,,,11,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,0.71,"[{'action_type': 'outbound_click', 'value': '0.71'}]",0.71,,0.71,,0.059167,0.059167,,,0.064545,0.71,18.684211,19.189189,2.631579,2025-12-11,2025-12-11,1.027027,38,2.631579,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '2.631579'}]",37,0.71,,3,,9,4,3
,,,,,,,,,,,,,,,3,,3,,,,3,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.1,0.1,,,0.1,,21.428571,23.076923,0,2025-12-11,2025-12-11,1.076923,14,,,,,13,0.3,,2,,3,,
,,,,,,,,,,,,,,,,,,,,,,,6925372388984,02 Morgan_ginjuice_bollarmarket2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,11.666667,11.666667,0,2025-12-11,2025-12-11,1,6,,,,,6,0.07,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.055,0.055,,,0.055,,22,22,0,2025-12-11,2025-12-11,1,5,,,,,5,0.11,1,12,1,2,1,1
,,,,,,,,,,,,,,,7,,7,,,,7,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.081429,0.081429,,,0.081429,,28.5,28.5,0,2025-12-11,2025-12-11,1,20,,,,,20,0.57,1,4,1,7,2,1
,,,,,,,,,,,,,,,5,,5,,,,5,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.138,0.138,,,0.138,,49.285714,49.285714,0,2025-12-11,2025-12-11,1,14,,,,,14,0.69,,4,,5,3,2
,,,,,,,,,,,,,,,,,,,,,,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,48.333333,58,0,2025-12-11,2025-12-11,1.2,6,,,,,5,0.29,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925372547384,03 Morgan_ginjuice_redcar_1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,16.666667,16.666667,0,2025-12-11,2025-12-11,1,3,,,,,3,0.05,,4,,1,1,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.053333,0.053333,,,0.053333,,13.333333,13.333333,0,2025-12-11,2025-12-11,1,12,,,,,12,0.16,,3,,2,1,
,,,,,,,,,,,,,,,35,,35,,,,35,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.064286,0.064286,,,0.064286,,19.911504,20.089286,0,2025-12-11,2025-12-11,1.008929,113,,,,,112,2.25,1,3,,31,11,9
,9,,,3,1,1,9,,,,,,,,77,,77,,,,74,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,3,,1.123333,"[{'action_type': 'outbound_click', 'value': '1.123333'}]",1.123333,3.37,0.374444,,0.043766,0.043766,,,0.045541,1.123333,19.257143,19.257143,1.714286,2025-12-11,2025-12-11,1,175,1.714286,3,"[{'action_type': 'outbound_click', 'value': '3'}]","[{'action_type': 'outbound_click', 'value': '1.714286'}]",175,3.37,8,5,7,68,41,21
,1,,,1,,,1,,,,,,,,30,,30,,,,29,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,1.94,"[{'action_type': 'outbound_click', 'value': '1.94'}]",1.94,,1.94,,0.064667,0.064667,,,0.066897,1.94,28.955224,28.955224,1.492537,2025-12-11,2025-12-11,1,67,1.492537,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '1.492537'}]",67,1.94,4,4,4,26,13,8
,,,,,,,,,,,,,,,13,,13,,,,13,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.06,0.06,,,0.06,,33.913043,33.913043,0,2025-12-11,2025-12-11,1,23,,,,,23,0.78,1,5,1,13,6,5
,,,,,,,,,,,,,,,,,,,,,,,6925372726784,04 Morgan_ginjuice_redcar2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,13.333333,13.333333,0,2025-12-11,2025-12-11,1,3,,,,,3,0.04,,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,6925372915784,05 Morgan_ginjuice_bollamarket3,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,50,50,0,2025-12-11,2025-12-11,1,1,,,,,1,0.05,,1,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925372915784,05 Morgan_ginjuice_bollamarket3,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.065,0.065,,,0.065,,26,26,0,2025-12-11,2025-12-11,1,5,,,,,5,0.13,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925372915784,05 Morgan_ginjuice_bollamarket3,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,55-64,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.01,0.01,,,0.01,,5,5,0,2025-12-11,2025-12-11,1,2,,,,,2,0.01,,6,,1,1,
,,,,,,,,,,,,,,,,,,,,,,,6925372915784,05 Morgan_ginjuice_bollamarket3,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,15,15,0,2025-12-11,2025-12-11,1,2,,,,,2,0.03,,3,,,,
,,,,,,,,,,,,,,,2,,2,,,,2,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,20,20,0,2025-12-11,2025-12-11,1,5,,,,,5,0.1,,2,,1,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.39,0.39,,,0.39,,30,32.5,0,2025-12-11,2025-12-11,1.083333,13,,,,,12,0.39,,2,,1,1,1
,,,,,,,,,,,,,,,3,,3,,,,3,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.103333,0.103333,,,0.103333,,22.142857,22.142857,0,2025-12-11,2025-12-11,1,14,,,,,14,0.31,,2,,3,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,45-54,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.02,0.02,,,0.02,,10,10,0,2025-12-11,2025-12-11,1,2,,,,,2,0.02,,3,,1,,
,3,,,1,,,3,,,,,,,,2,,2,,,,1,,6925373621384,06 Morgan_hht2_gasstation1,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,65+,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,1,,1.04,"[{'action_type': 'outbound_click', 'value': '1.04'}]",1.04,,0.346667,,0.52,0.52,,,1.04,1.04,1040,1040,100,2025-12-11,2025-12-11,1,1,100,1,"[{'action_type': 'outbound_click', 'value': '1'}]","[{'action_type': 'outbound_click', 'value': '100'}]",1,1.04,,12,,1,1,1
,,,,,,,,,,,,,,,1,,1,,,,1,,6925373734584,07 Morgan_hht2_gasstation2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,18-24,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.05,0.05,,,0.05,,50,50,0,2025-12-11,2025-12-11,1,1,,,,,1,0.05,,11,,1,1,1
,,,,,,,,,,,,,,,,,,,,,,,6925373734584,07 Morgan_hht2_gasstation2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,25-34,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,,,,,,,40,40,0,2025-12-11,2025-12-11,1,1,,,,,1,0.04,,1,,,,
,,,,,,,,,,,,,,,1,,1,,,,1,,6925373734584,07 Morgan_hht2_gasstation2,6925369208984,FB_iOS_Rap_StartTrial_morganginjuice+hht2variants_101225,35-44,6925369206784,FB_iOS_Rap_StartTrial_Set3_101225,0,,,,,,,,0.13,0.13,,,0.13,,26,26,0,2025-12-11,2025-12-11,1,5,,,,,5,0.13,,2,,1,,
